FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"CA, San Bernardino",2005,06071,Human infections and non-human activity,33,13,3
"CA, San Diego",2005,06073,Human infections and non-human activity,1,0,1
"CA, San Francisco",2005,06075,Human infections and non-human activity,2,2,0
"CA, San Joaquin",2005,06077,Human infections and non-human activity,34,11,2
"CA, San Luis Obispo",2005,06079,Non-human activity,0,0,0
"CA, San Mateo",2005,06081,Human infections and non-human activity,1,1,0
"CA, Santa Barbara",2005,06083,Human infections and non-human activity,2,0,1
"CA, Santa Clara",2005,06085,Human infections and non-human activity,5,1,0
"CA, Santa Cruz",2005,06087,Non-human activity,0,0,0
"CA, Shasta",2005,06089,Human infections and non-human activity,1,0,0
"CA, Siskiyou",2005,06093,Non-human activity,0,0,0
"CA, Solano",2005,06095,Human infections and non-human activity,5,3,0
"CA, Sonoma",2005,06097,Human infections and non-human activity,1,1,0
"CA, Stanislaus",2005,06099,Human infections and non-human activity,84,19,12
"CA, Sutter",2005,06101,Human infections and non-human activity,9,0,2
"CA, Tehama",2005,06103,Human infections and non-human activity,4,2,0
"CA, Tulare",2005,06107,Human infections and non-human activity,56,23,7
"CA, Tuolumne",2005,06109,Human infections and non-human activity,1,0,0
"CA, Ventura",2005,06111,Human infections and non-human activity,1,0,1
"CA, Yolo",2005,06113,Human infections and non-human activity,11,3,3
"CA, Yuba",2005,06115,Human infections and non-human activity,6,2,0
"CO, Adams",2005,08001,Human infections and non-human activity,4,1,0
"CO, Alamosa",2005,08003,Non-human activity,0,0,0
"CO, Arapahoe",2005,08005,Human infections and non-human activity,2,1,0
"CO, Archuleta",2005,08007,Non-human activity,0,0,0
"CO, Bent",2005,08011,Human infections and non-human activity,4,0,0
"CO, Boulder",2005,08013,Human infections and non-human activity,5,1,0
"CO, Chaffee",2005,08015,Non-human activity,0,0,0
"CO, Crowley",2005,08025,Non-human activity,0,0,0
"CO, Delta",2005,08029,Human infections and non-human activity,1,1,0
"CO, Denver",2005,08031,Human infections and non-human activity,5,0,0
"CO, Douglas",2005,08035,Human infections,1,0,0
"CO, Eagle",2005,08037,Human infections,1,1,0
"CO, El Paso",2005,08041,Human infections and non-human activity,1,0,0
"CO, Fremont",2005,08043,Human infections,4,0,0
"CO, Garfield",2005,08045,Human infections,1,1,0
"CO, Jefferson",2005,08059,Human infections,6,4,2
"CO, La Plata",2005,08067,Human infections and non-human activity,1,0,0
"CO, Larimer",2005,08069,Human infections and non-human activity,13,2,0
"CO, Las Animas",2005,08071,Human infections and non-human activity,1,0,0
"CO, Logan",2005,08075,Human infections and non-human activity,4,0,0
"CO, Mesa",2005,08077,Human infections and non-human activity,10,2,0
"CO, Morgan",2005,08087,Human infections and non-human activity,4,1,0
"CO, Otero",2005,08089,Human infections and non-human activity,1,0,0
"CO, Phillips",2005,08095,Human infections,4,0,0
"CO, Pitkin",2005,08097,Non-human activity,0,0,0
"CO, Prowers",2005,08099,Human infections and non-human activity,4,0,0
"CO, Pueblo",2005,08101,Human infections and non-human activity,5,2,0
"CO, Sedgwick",2005,08115,Human infections,5,0,0
"CO, Weld",2005,08123,Human infections and non-human activity,17,4,0
"CO, Yuma",2005,08125,Human infections,2,0,0
"CT, Fairfield",2005,09001,Human infections and non-human activity,3,1,0
"CT, Hartford",2005,09003,Human infections and non-human activity,2,2,0
"CT, New Haven",2005,09009,Human infections and non-human activity,1,1,0
"CT, Tolland",2005,09013,Non-human activity,0,0,0
"DE, Kent",2005,10001,Human infections,1,1,0
"DE, New Castle",2005,10003,Human infections and non-human activity,1,0,0
"DC, Washington",2005,11001,Human infections and non-human activity,5,3,0
"FL, Alachua",2005,12001,Non-human activity,0,0,0
"FL, Bay",2005,12005,Non-human activity,0,0,0
"FL, Brevard",2005,12009,Non-human activity,0,0,0
"FL, Charlotte",2005,12015,Non-human activity,0,0,0
"FL, Citrus",2005,12017,Non-human activity,0,0,0
"FL, Clay",2005,12019,Non-human activity,0,0,0
"FL, Dixie",2005,12029,Non-human activity,0,0,0
"FL, Duval",2005,12031,Human infections and non-human activity,1,1,0
"FL, Flagler",2005,12035,Non-human activity,0,0,0
"FL, Gadsden",2005,12039,Non-human activity,0,0,0
"FL, Glades",2005,12043,Non-human activity,0,0,0
"FL, Hendry",2005,12051,Non-human activity,0,0,0
"FL, Hillsborough",2005,12057,Non-human activity,0,0,0
"FL, Indian River",2005,12061,Non-human activity,0,0,0
"FL, Jackson",2005,12063,Non-human activity,0,0,0
"FL, Jefferson",2005,12065,Non-human activity,0,0,0
"FL, Lee",2005,12071,Non-human activity,0,0,0
"FL, Leon",2005,12073,Non-human activity,0,0,0
"FL, Manatee",2005,12081,Non-human activity,0,0,0
"FL, Marion",2005,12083,Human infections and non-human activity,1,1,0
"FL, Monroe",2005,12087,Non-human activity,0,0,0
"FL, Nassau",2005,12089,Non-human activity,0,0,0
"FL, Orange",2005,12095,Non-human activity,0,0,0
"FL, Osceola",2005,12097,Non-human activity,0,0,0
"FL, Pasco",2005,12101,Human infections and non-human activity,1,1,0
"FL, Pinellas",2005,12103,Human infections and non-human activity,18,7,1
"FL, Putnam",2005,12107,Non-human activity,0,0,0
"FL, St Johns",2005,12109,Non-human activity,0,0,0
"FL, St Lucie",2005,12111,Non-human activity,0,0,0
"FL, Sarasota",2005,12115,Non-human activity,0,0,0
"FL, Seminole",2005,12117,Non-human activity,0,0,0
"FL, Union",2005,12125,Non-human activity,0,0,0
"FL, Walton",2005,12131,Non-human activity,0,0,0
"GA, Baker",2005,13007,Non-human activity,0,0,0
"GA, Bartow",2005,13015,Non-human activity,0,0,0
"GA, Bibb",2005,13021,Non-human activity,0,0,0
"GA, Cobb",2005,13067,Human infections and non-human activity,3,2,0
"GA, De Kalb",2005,13089,Human infections and non-human activity,3,1,1
"GA, Dougherty",2005,13095,Non-human activity,0,0,0
"GA, Douglas",2005,13097,Non-human activity,0,0,0
"GA, Fulton",2005,13121,Human infections and non-human activity,8,6,1
"GA, Gwinnett",2005,13135,Non-human activity,0,0,0
"GA, Henry",2005,13151,Non-human activity,0,0,0
"GA, Jones",2005,13169,Human infections,0,0,1
"GA, Lowndes",2005,13185,Non-human activity,0,0,0
"GA, Muscogee",2005,13215,Human infections,3,0,1
"GA, Paulding",2005,13223,Human infections and non-human activity,1,0,0
"GA, Richmond",2005,13245,Human infections and non-human activity,1,0,0
"GA, Terrell",2005,13273,Non-human activity,0,0,0
"GA, Thomas",2005,13275,Non-human activity,0,0,0
"GA, Tift",2005,13277,Human infections,1,0,0
"ID, Ada",2005,16001,Human infections and non-human activity,2,0,0
"ID, Adams",2005,16003,Non-human activity,0,0,0
"ID, Blaine",2005,16013,Non-human activity,0,0,0
"ID, Canyon",2005,16027,Human infections and non-human activity,2,0,0
"ID, Elmore",2005,16039,Human infections and non-human activity,2,0,1
"ID, Gem",2005,16045,Human infections and non-human activity,2,0,0
"ID, Gooding",2005,16047,Human infections and non-human activity,2,2,0
"ID, Jefferson",2005,16051,Non-human activity,0,0,0
"ID, Jerome",2005,16053,Non-human activity,0,0,0
"ID, Lincoln",2005,16063,Non-human activity,0,0,0
"ID, Owyhee",2005,16073,Human infections and non-human activity,1,0,0
"ID, Payette",2005,16075,Non-human activity,0,0,0
"ID, Twin Falls",2005,16083,Human infections and non-human activity,1,0,0
"ID, Valley",2005,16085,Non-human activity,0,0,0
"ID, Washington",2005,16087,Human infections and non-human activity,1,1,0
"IL, Adams",2005,17001,Non-human activity,0,0,0
"IL, Bureau",2005,17011,Non-human activity,0,0,0
"IL, Carroll",2005,17015,Human infections,1,1,0
"IL, Champaign",2005,17019,Non-human activity,0,0,0
"IL, Christian",2005,17021,Human infections,1,1,0
"IL, Coles",2005,17029,Non-human activity,0,0,0
"IL, Cook",2005,17031,Human infections and non-human activity,134,73,3
"IL, De Kalb",2005,17037,Non-human activity,0,0,0
"IL, Douglas",2005,17041,Non-human activity,0,0,0
"IL, Du Page",2005,17043,Human infections and non-human activity,47,22,3
"IL, Effingham",2005,17049,Non-human activity,0,0,0
"IL, Franklin",2005,17055,Non-human activity,0,0,0
"IL, Gallatin",2005,17059,Non-human activity,0,0,0
"IL, Grundy",2005,17063,Non-human activity,0,0,0
"IL, Henderson",2005,17071,Non-human activity,0,0,0
"IL, Henry",2005,17073,Non-human activity,0,0,0
"IL, Iroquois",2005,17075,Non-human activity,0,0,0
"IL, Jackson",2005,17077,Non-human activity,0,0,0
"IL, Johnson",2005,17087,Non-human activity,0,0,0
"IL, Kane",2005,17089,Human infections and non-human activity,18,8,1
"IL, Kankakee",2005,17091,Human infections and non-human activity,3,2,0
"IL, Kendall",2005,17093,Human infections and non-human activity,3,1,0
"IL, Knox",2005,17095,Non-human activity,0,0,0
"IL, Lake",2005,17097,Human infections and non-human activity,11,6,0
"IL, La Salle",2005,17099,Human infections and non-human activity,1,1,0
"IL, Lee",2005,17103,Non-human activity,0,0,0
"IL, Livingston",2005,17105,Non-human activity,0,0,0
"IL, Mcdonough",2005,17109,Non-human activity,0,0,0
"IL, Mchenry",2005,17111,Human infections and non-human activity,3,2,0
"IL, Mclean",2005,17113,Human infections and non-human activity,4,4,0
"IL, Macon",2005,17115,Non-human activity,0,0,0
"IL, Macoupin",2005,17117,Non-human activity,0,0,0
"IL, Madison",2005,17119,Non-human activity,0,0,0
"IL, Marion",2005,17121,Non-human activity,0,0,0
"IL, Marshall",2005,17123,Human infections,1,0,0
"IL, Mason",2005,17125,Non-human activity,0,0,0
"IL, Massac",2005,17127,Non-human activity,0,0,0
"IL, Mercer",2005,17131,Non-human activity,0,0,0
"IL, Montgomery",2005,17135,Non-human activity,0,0,0
"IL, Morgan",2005,17137,Human infections and non-human activity,1,1,0
"IL, Ogle",2005,17141,Non-human activity,0,0,0
"IL, Peoria",2005,17143,Human infections and non-human activity,7,4,4
"IL, Piatt",2005,17147,Non-human activity,0,0,0
"IL, Randolph",2005,17157,Non-human activity,0,0,0
"IL, Rock Island",2005,17161,Human infections and non-human activity,2,0,0
"IL, St Clair",2005,17163,Human infections and non-human activity,2,2,0
"IL, Saline",2005,17165,Non-human activity,0,0,0
"IL, Sangamon",2005,17167,Human infections and non-human activity,1,0,0
"IL, Schuyler",2005,17169,Human infections,1,1,0
"IL, Stephenson",2005,17177,Non-human activity,0,0,0
"IL, Tazewell",2005,17179,Non-human activity,0,0,0
"IL, Warren",2005,17187,Human infections,1,1,0
"IL, Washington",2005,17189,Non-human activity,0,0,0
"IL, Whiteside",2005,17195,Non-human activity,0,0,0
"IL, Will",2005,17197,Human infections and non-human activity,8,5,1
"IL, Winnebago",2005,17201,Human infections and non-human activity,2,2,0
"IL, Woodford",2005,17203,Non-human activity,0,0,0
"IN, Allen",2005,18003,Human infections and non-human activity,2,1,0
"IN, Bartholomew",2005,18005,Non-human activity,0,0,0
"IN, Benton",2005,18007,Non-human activity,0,0,0
"IN, Boone",2005,18011,Non-human activity,0,0,0
"IN, Carroll",2005,18015,Human infections and non-human activity,1,0,0
"IN, Clark",2005,18019,Human infections and non-human activity,1,1,0
"IN, Clinton",2005,18023,Human infections and non-human activity,1,0,0
"IN, Daviess",2005,18027,Non-human activity,0,0,0
"IN, Delaware",2005,18035,Non-human activity,0,0,0
"IN, Elkhart",2005,18039,Non-human activity,0,0,0
"IN, Floyd",2005,18043,Non-human activity,0,0,0
"IN, Gibson",2005,18051,Non-human activity,0,0,0
"IN, Grant",2005,18053,Non-human activity,0,0,0
"IN, Greene",2005,18055,Non-human activity,0,0,0
"IN, Hamilton",2005,18057,Non-human activity,0,0,0
"IN, Hendricks",2005,18063,Non-human activity,0,0,0
"IN, Jasper",2005,18073,Non-human activity,0,0,0
"IN, Knox",2005,18083,Human infections and non-human activity,1,0,0
"IN, Kosciusko",2005,18085,Non-human activity,0,0,0
"IN, Lake",2005,18089,Human infections and non-human activity,9,4,2
"IN, La Porte",2005,18091,Human infections and non-human activity,2,1,0
"IN, Lawrence",2005,18093,Non-human activity,0,0,0
"IN, Madison",2005,18095,Human infections,1,0,1
"IN, Marion",2005,18097,Human infections and non-human activity,2,1,3
"IN, Martin",2005,18101,Non-human activity,0,0,0
"IN, Miami",2005,18103,Non-human activity,0,0,0
"IN, Montgomery",2005,18107,Non-human activity,0,0,0
"IN, Orange",2005,18117,Non-human activity,0,0,0
"IN, Porter",2005,18127,Human infections and non-human activity,3,3,1
"IN, Ripley",2005,18137,Non-human activity,0,0,0
"IN, St Joseph",2005,18141,Non-human activity,0,0,0
"IN, Scott",2005,18143,Non-human activity,0,0,0
"IN, Shelby",2005,18145,Non-human activity,0,0,0
"IN, Spencer",2005,18147,Non-human activity,0,0,0
"IN, Starke",2005,18149,Non-human activity,0,0,0
"IN, Tippecanoe",2005,18157,Non-human activity,0,0,0
"IN, Vanderburgh",2005,18163,Non-human activity,0,0,0
"IN, Vigo",2005,18167,Non-human activity,0,0,0
"IN, Warrick",2005,18173,Non-human activity,0,0,0
"IA, Adams",2005,19003,Human infections and non-human activity,1,0,0
"IA, Appanoose",2005,19007,Non-human activity,0,0,0
"IA, Black Hawk",2005,19013,Human infections and non-human activity,2,1,0
"IA, Bremer",2005,19017,Non-human activity,0,0,0
"IA, Buena Vista",2005,19021,Non-human activity,0,0,0
"IA, Calhoun",2005,19025,Human infections and non-human activity,2,1,0
"IA, Carroll",2005,19027,Human infections and non-human activity,1,1,2
"IA, Cerro Gordo",2005,19033,Non-human activity,0,0,0
"IA, Cherokee",2005,19035,Human infections,1,1,2
"IA, Chickasaw",2005,19037,Human infections and non-human activity,1,0,0
"IA, Clarke",2005,19039,Human infections and non-human activity,1,0,0
"IA, Clinton",2005,19045,Human infections,1,1,0
"IA, Crawford",2005,19047,Human infections,2,1,0
"IA, Dallas",2005,19049,Non-human activity,0,0,0
"IA, Delaware",2005,19055,Human infections,1,0,0
"IA, Des Moines",2005,19057,Non-human activity,0,0,0
"IA, Dickinson",2005,19059,Human infections,2,1,0
"IA, Dubuque",2005,19061,Non-human activity,0,0,0
"IA, Franklin",2005,19069,Non-human activity,0,0,0
"IA, Hancock",2005,19081,Non-human activity,0,0,0
"IA, Hardin",2005,19083,Non-human activity,0,0,0
"IA, Harrison",2005,19085,Non-human activity,0,0,0
"IA, Henry",2005,19087,Non-human activity,0,0,0
"IA, Humboldt",2005,19091,Non-human activity,0,0,0
"IA, Ida",2005,19093,Non-human activity,0,0,0
"IA, Jackson",2005,19097,Non-human activity,0,0,0
"IA, Jefferson",2005,19101,Non-human activity,0,0,0
"IA, Kossuth",2005,19109,Human infections,1,0,0
"IA, Lee",2005,19111,Non-human activity,0,0,0
"IA, Linn",2005,19113,Non-human activity,0,0,0
"IA, Lyon",2005,19119,Human infections and non-human activity,1,0,0
"IA, Madison",2005,19121,Human infections,2,1,0
"IA, Mills",2005,19129,Human infections,1,1,0
"IA, Monona",2005,19133,Human infections,1,0,0
"IA, Montgomery",2005,19137,Human infections,1,0,0
"IA, O Brien",2005,19141,Human infections,0,0,2
"IA, Page",2005,19145,Human infections and non-human activity,0,0,1
"IA, Plymouth",2005,19149,Human infections and non-human activity,1,0,0
"IA, Pocahontas",2005,19151,Human infections and non-human activity,2,1,0
"IA, Polk",2005,19153,Human infections and non-human activity,2,1,2
"IA, Pottawattamie",2005,19155,Human infections and non-human activity,1,0,1
"IA, Ringgold",2005,19159,Non-human activity,0,0,0
"IA, Sac",2005,19161,Human infections,2,1,1
"IA, Scott",2005,19163,Human infections and non-human activity,1,1,1
"IA, Shelby",2005,19165,Non-human activity,0,0,0
"IA, Sioux",2005,19167,Human infections and non-human activity,1,0,2
"IA, Story",2005,19169,Non-human activity,0,0,0
"IA, Union",2005,19175,Human infections,2,0,1
"IA, Van Buren",2005,19177,Non-human activity,0,0,0
"IA, Wapello",2005,19179,Non-human activity,0,0,0
"IA, Warren",2005,19181,Non-human activity,0,0,0
"IA, Woodbury",2005,19193,Human infections and non-human activity,3,1,3
"IA, Wright",2005,19197,Non-human activity,0,0,0
"KS, Anderson",2005,20003,Non-human activity,0,0,0
"KS, Barber",2005,20007,Non-human activity,0,0,0
"KS, Barton",2005,20009,Human infections and non-human activity,0,0,1
"KS, Bourbon",2005,20011,Non-human activity,0,0,0
"KS, Chase",2005,20017,Human infections,1,0,0
"KS, Cherokee",2005,20021,Non-human activity,0,0,0
"KS, Clark",2005,20025,Human infections,0,0,1
"KS, Coffey",2005,20031,Non-human activity,0,0,0
"KS, Crawford",2005,20037,Non-human activity,0,0,0
"KS, Decatur",2005,20039,Non-human activity,0,0,0
"KS, Dickinson",2005,20041,Human infections,1,0,0
"KS, Douglas",2005,20045,Human infections,5,3,1
"KS, Edwards",2005,20047,Human infections and non-human activity,0,0,1
"KS, Ellis",2005,20051,Non-human activity,0,0,0
"KS, Finney",2005,20055,Non-human activity,0,0,0
"KS, Geary",2005,20061,Human infections and non-human activity,0,0,1
"KS, Gove",2005,20063,Human infections,0,0,2
"KS, Gray",2005,20069,Human infections and non-human activity,0,0,2
"KS, Hamilton",2005,20075,Human infections,0,0,1
"KS, Harvey",2005,20079,Human infections,0,0,1
"KS, Haskell",2005,20081,Human infections,0,0,1
"KS, Johnson",2005,20091,Human infections and non-human activity,5,5,6
"KS, Kearny",2005,20093,Human infections,1,1,0
"KS, Kingman",2005,20095,Human infections,1,1,0
"KS, Labette",2005,20099,Non-human activity,0,0,0
"KS, Marshall",2005,20117,Non-human activity,0,0,0
"KS, Meade",2005,20119,Human infections,4,4,0
"KS, Mitchell",2005,20123,Human infections and non-human activity,1,0,0
"KS, Pawnee",2005,20145,Human infections,0,0,1
"KS, Pratt",2005,20151,Human infections,0,0,1
"KS, Reno",2005,20155,Human infections and non-human activity,1,1,2
"KS, Republic",2005,20157,Human infections,0,0,1
"KS, Rice",2005,20159,Human infections,1,0,0
"KS, Riley",2005,20161,Human infections,0,0,1
"KS, Rooks",2005,20163,Human infections,0,0,1
"KS, Sedgwick",2005,20173,Human infections and non-human activity,0,0,4
"KS, Seward",2005,20175,Non-human activity,0,0,0
"KS, Shawnee",2005,20177,Human infections,2,0,0
"KS, Stafford",2005,20185,Human infections and non-human activity,1,1,0
"KS, Stevens",2005,20189,Human infections,0,0,1
"KS, Trego",2005,20195,Non-human activity,0,0,0
"KS, Wabaunsee",2005,20197,Non-human activity,0,0,0
"KS, Wallace",2005,20199,Non-human activity,0,0,0
"KS, Wyandotte",2005,20209,Human infections,1,1,0
"KY, Campbell",2005,21037,Human infections,1,1,0
"KY, Fayette",2005,21067,Non-human activity,0,0,0
"KY, Fleming",2005,21069,Non-human activity,0,0,0
"KY, Grant",2005,21081,Human infections,1,1,0
"KY, Jefferson",2005,21111,Human infections and non-human activity,1,1,1
"KY, Kenton",2005,21117,Human infections,2,2,0
"KY, Lewis",2005,21135,Non-human activity,0,0,0
"KY, Lincoln",2005,21137,Non-human activity,0,0,0
"KY, Monroe",2005,21171,Non-human activity,0,0,0
"KY, Montgomery",2005,21173,Non-human activity,0,0,0
"KY, Nicholas",2005,21181,Non-human activity,0,0,0
"LA, Acadia Parish",2005,22001,Human infections and non-human activity,2,1,0
"LA, Allen Parish",2005,22003,Non-human activity,0,0,0
"LA, Ascension Parish",2005,22005,Human infections and non-human activity,4,3,0
"LA, Avoyelles Parish",2005,22009,Non-human activity,0,0,0
"LA, Beauregard Parish",2005,22011,Human infections and non-human activity,1,1,0
"LA, Bienville Parish",2005,22013,Non-human activity,0,0,0
"LA, Bossier Parish",2005,22015,Human infections and non-human activity,6,5,2
"LA, Caddo Parish",2005,22017,Human infections and non-human activity,21,17,6
"LA, Calcasieu Parish",2005,22019,Human infections and non-human activity,3,2,1
"LA, Caldwell Parish",2005,22021,Human infections,1,0,0
"LA, Cameron Parish",2005,22023,Non-human activity,0,0,0
"LA, Claiborne Parish",2005,22027,Non-human activity,0,0,0
"LA, Concordia Parish",2005,22029,Non-human activity,0,0,0
"LA, De Soto Parish",2005,22031,Human infections,2,2,3
"LA, East Baton Rouge Parish",2005,22033,Human infections and non-human activity,25,17,1
"LA, Franklin Parish",2005,22041,Human infections and non-human activity,1,1,0
"LA, Iberia Parish",2005,22045,Human infections and non-human activity,4,3,0
"LA, Iberville Parish",2005,22047,Human infections and non-human activity,4,2,0
"LA, Jackson Parish",2005,22049,Non-human activity,0,0,0
"LA, Jefferson Parish",2005,22051,Human infections and non-human activity,7,5,0
"LA, Jefferson Davis Parish",2005,22053,Non-human activity,0,0,0
"LA, Lafayette Parish",2005,22055,Human infections and non-human activity,1,1,0
"LA, Lafourche Parish",2005,22057,Human infections and non-human activity,1,1,0
"LA, Lincoln Parish",2005,22061,Human infections and non-human activity,1,1,0
"LA, Livingston Parish",2005,22063,Human infections and non-human activity,21,11,1
"LA, Madison Parish",2005,22065,Non-human activity,0,0,0
"LA, Morehouse Parish",2005,22067,Human infections and non-human activity,1,1,0
"LA, Natchitoches Parish",2005,22069,Human infections and non-human activity,0,0,1
"LA, Orleans Parish",2005,22071,Human infections and non-human activity,12,6,1
"LA, Ouachita Parish",2005,22073,Human infections and non-human activity,18,15,0
"LA, Pointe Coupee Parish",2005,22077,Human infections,1,0,0
"LA, Rapides Parish",2005,22079,Human infections and non-human activity,8,7,2
"LA, Richland Parish",2005,22083,Human infections and non-human activity,1,0,0
"LA, Sabine Parish",2005,22085,Non-human activity,0,0,0
"LA, St Bernard Parish",2005,22087,Human infections and non-human activity,2,1,0
"LA, St Charles Parish",2005,22089,Non-human activity,0,0,0
"LA, St Helena Parish",2005,22091,Human infections,2,2,0
"LA, St James Parish",2005,22093,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2005,22095,Non-human activity,0,0,0
"LA, St Landry Parish",2005,22097,Human infections and non-human activity,1,0,0
"LA, St Martin Parish",2005,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2005,22101,Non-human activity,0,0,0
"LA, St Tammany Parish",2005,22103,Human infections and non-human activity,5,3,0
"LA, Tangipahoa Parish",2005,22105,Human infections and non-human activity,3,2,1
