FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"AL, St Clair",2002,01115,Non-human activity,0,0,0
"AL, Shelby",2002,01117,Non-human activity,0,0,0
"AL, Sumter",2002,01119,Non-human activity,0,0,0
"AL, Talladega",2002,01121,Non-human activity,0,0,0
"AL, Tallapoosa",2002,01123,Non-human activity,0,0,0
"AL, Tuscaloosa",2002,01125,Human infections and non-human activity,7,6,0
"AL, Walker",2002,01127,Non-human activity,0,0,0
"AL, Washington",2002,01129,Non-human activity,0,0,0
"AL, Wilcox",2002,01131,Non-human activity,0,0,0
"AL, Winston",2002,01133,Non-human activity,0,0,0
"AR, Arkansas",2002,05001,Human infections and non-human activity,1,1,0
"AR, Ashley",2002,05003,Human infections and non-human activity,2,1,0
"AR, Baxter",2002,05005,Non-human activity,0,0,0
"AR, Benton",2002,05007,Non-human activity,0,0,0
"AR, Boone",2002,05009,Non-human activity,0,0,0
"AR, Bradley",2002,05011,Human infections and non-human activity,3,2,0
"AR, Chicot",2002,05017,Non-human activity,0,0,0
"AR, Clark",2002,05019,Human infections and non-human activity,1,1,0
"AR, Clay",2002,05021,Non-human activity,0,0,0
"AR, Cleburne",2002,05023,Non-human activity,0,0,0
"AR, Cleveland",2002,05025,Non-human activity,0,0,0
"AR, Columbia",2002,05027,Non-human activity,0,0,0
"AR, Conway",2002,05029,Non-human activity,0,0,0
"AR, Craighead",2002,05031,Non-human activity,0,0,0
"AR, Crawford",2002,05033,Non-human activity,0,0,0
"AR, Crittenden",2002,05035,Human infections and non-human activity,4,3,0
"AR, Cross",2002,05037,Non-human activity,0,0,0
"AR, Dallas",2002,05039,Non-human activity,0,0,0
"AR, Desha",2002,05041,Human infections and non-human activity,1,1,0
"AR, Drew",2002,05043,Human infections and non-human activity,2,2,0
"AR, Faulkner",2002,05045,Human infections and non-human activity,1,1,0
"AR, Franklin",2002,05047,Non-human activity,0,0,0
"AR, Garland",2002,05051,Non-human activity,0,0,0
"AR, Grant",2002,05053,Non-human activity,0,0,0
"AR, Greene",2002,05055,Non-human activity,0,0,0
"AR, Hempstead",2002,05057,Non-human activity,0,0,0
"AR, Hot Spring",2002,05059,Non-human activity,0,0,0
"AR, Howard",2002,05061,Non-human activity,0,0,0
"AR, Independence",2002,05063,Human infections and non-human activity,1,1,0
"AR, Izard",2002,05065,Non-human activity,0,0,0
"AR, Jefferson",2002,05069,Human infections and non-human activity,9,8,0
"AR, Johnson",2002,05071,Non-human activity,0,0,0
"AR, Lafayette",2002,05073,Non-human activity,0,0,0
"AR, Lawrence",2002,05075,Human infections and non-human activity,1,1,0
"AR, Lee",2002,05077,Non-human activity,0,0,0
"AR, Lincoln",2002,05079,Non-human activity,0,0,0
"AR, Little River",2002,05081,Non-human activity,0,0,0
"AR, Logan",2002,05083,Non-human activity,0,0,0
"AR, Lonoke",2002,05085,Non-human activity,0,0,0
"AR, Madison",2002,05087,Non-human activity,0,0,0
"AR, Marion",2002,05089,Non-human activity,0,0,0
"AR, Miller",2002,05091,Non-human activity,0,0,0
"AR, Mississippi",2002,05093,Non-human activity,0,0,0
"AR, Monroe",2002,05095,Non-human activity,0,0,0
"AR, Montgomery",2002,05097,Non-human activity,0,0,0
"AR, Nevada",2002,05099,Non-human activity,0,0,0
"AR, Ouachita",2002,05103,Non-human activity,0,0,0
"AR, Perry",2002,05105,Non-human activity,0,0,0
"AR, Phillips",2002,05107,Non-human activity,0,0,0
"AR, Pike",2002,05109,Non-human activity,0,0,0
"AR, Poinsett",2002,05111,Non-human activity,0,0,0
"AR, Polk",2002,05113,Non-human activity,0,0,0
"AR, Pope",2002,05115,Non-human activity,0,0,0
"AR, Prairie",2002,05117,Non-human activity,0,0,0
"AR, Pulaski",2002,05119,Human infections and non-human activity,8,7,0
"AR, Randolph",2002,05121,Non-human activity,0,0,0
"AR, St Francis",2002,05123,Non-human activity,0,0,0
"AR, Saline",2002,05125,Non-human activity,0,0,0
"AR, Scott",2002,05127,Non-human activity,0,0,0
"AR, Sebastian",2002,05131,Human infections and non-human activity,1,1,0
"AR, Sevier",2002,05133,Non-human activity,0,0,0
"AR, Sharp",2002,05135,Non-human activity,0,0,0
"AR, Stone",2002,05137,Non-human activity,0,0,0
"AR, Union",2002,05139,Human infections and non-human activity,7,1,0
"AR, Van Buren",2002,05141,Non-human activity,0,0,0
"AR, Washington",2002,05143,Human infections and non-human activity,1,1,0
"AR, White",2002,05145,Non-human activity,0,0,0
"AR, Woodruff",2002,05147,Non-human activity,0,0,0
"AR, Yell",2002,05149,Non-human activity,0,0,0
"CA, Los Angeles",2002,06037,Human infections,1,1,0
"CO, Adams",2002,08001,Human infections and non-human activity,4,0,0
"CO, Arapahoe",2002,08005,Non-human activity,0,0,0
"CO, Baca",2002,08009,Non-human activity,0,0,0
"CO, Bent",2002,08011,Non-human activity,0,0,0
"CO, Boulder",2002,08013,Non-human activity,0,0,0
"CO, Cheyenne",2002,08017,Non-human activity,0,0,0
"CO, Conejos",2002,08021,Non-human activity,0,0,0
"CO, Crowley",2002,08025,Non-human activity,0,0,0
"CO, Custer",2002,08027,Non-human activity,0,0,0
"CO, Denver",2002,08031,Human infections and non-human activity,1,1,0
"CO, Douglas",2002,08035,Non-human activity,0,0,0
"CO, Elbert",2002,08039,Non-human activity,0,0,0
"CO, El Paso",2002,08041,Human infections and non-human activity,2,1,0
"CO, Fremont",2002,08043,Non-human activity,0,0,0
"CO, Grand",2002,08049,Non-human activity,0,0,0
"CO, Huerfano",2002,08055,Non-human activity,0,0,0
"CO, Jefferson",2002,08059,Human infections and non-human activity,2,0,0
"CO, Kit Carson",2002,08063,Non-human activity,0,0,0
"CO, Larimer",2002,08069,Non-human activity,0,0,0
"CO, Las Animas",2002,08071,Non-human activity,0,0,0
"CO, Lincoln",2002,08073,Non-human activity,0,0,0
"CO, Logan",2002,08075,Human infections and non-human activity,1,1,0
"CO, Mesa",2002,08077,Non-human activity,0,0,0
"CO, Moffat",2002,08081,Non-human activity,0,0,0
"CO, Morgan",2002,08087,Non-human activity,0,0,0
"CO, Otero",2002,08089,Non-human activity,0,0,0
"CO, Phillips",2002,08095,Non-human activity,0,0,0
"CO, Prowers",2002,08099,Human infections and non-human activity,1,1,0
"CO, Pueblo",2002,08101,Human infections and non-human activity,1,1,0
"CO, Sedgwick",2002,08115,Non-human activity,0,0,0
"CO, Washington",2002,08121,Human infections and non-human activity,1,0,0
"CO, Weld",2002,08123,Human infections and non-human activity,1,1,0
"CO, Yuma",2002,08125,Non-human activity,0,0,0
"CT, Fairfield",2002,09001,Human infections and non-human activity,8,5,0
"CT, Hartford",2002,09003,Human infections and non-human activity,6,4,0
"CT, Litchfield",2002,09005,Non-human activity,0,0,0
"CT, Middlesex",2002,09007,Non-human activity,0,0,0
"CT, New Haven",2002,09009,Human infections and non-human activity,3,1,0
"CT, New London",2002,09011,Non-human activity,0,0,0
"CT, Tolland",2002,09013,Non-human activity,0,0,0
"CT, Windham",2002,09015,Non-human activity,0,0,0
"DE, Kent",2002,10001,Human infections and non-human activity,1,0,0
"DE, New Castle",2002,10003,Non-human activity,0,0,0
"DE, Sussex",2002,10005,Non-human activity,0,0,0
"DC, Washington",2002,11001,Human infections and non-human activity,34,14,0
"FL, Alachua",2002,12001,Human infections and non-human activity,1,1,0
"FL, Bay",2002,12005,Non-human activity,0,0,0
"FL, Bradford",2002,12007,Non-human activity,0,0,0
"FL, Brevard",2002,12009,Human infections and non-human activity,1,1,0
"FL, Broward",2002,12011,Non-human activity,0,0,0
"FL, Calhoun",2002,12013,Non-human activity,0,0,0
"FL, Charlotte",2002,12015,Non-human activity,0,0,0
"FL, Citrus",2002,12017,Human infections and non-human activity,1,1,0
"FL, Clay",2002,12019,Human infections and non-human activity,1,1,0
"FL, Collier",2002,12021,Non-human activity,0,0,0
"FL, Columbia",2002,12023,Non-human activity,0,0,0
FL,2002,12025,Human infections,1,1,0
"FL, De Soto",2002,12027,Non-human activity,0,0,0
"FL, Dixie",2002,12029,Non-human activity,0,0,0
"FL, Duval",2002,12031,Human infections and non-human activity,1,1,0
"FL, Escambia",2002,12033,Human infections and non-human activity,7,7,0
"FL, Flagler",2002,12035,Non-human activity,0,0,0
"FL, Gilchrist",2002,12041,Non-human activity,0,0,0
"FL, Glades",2002,12043,Non-human activity,0,0,0
"FL, Hardee",2002,12049,Non-human activity,0,0,0
"FL, Hendry",2002,12051,Non-human activity,0,0,0
"FL, Hernando",2002,12053,Non-human activity,0,0,0
"FL, Highlands",2002,12055,Non-human activity,0,0,0
"FL, Hillsborough",2002,12057,Human infections and non-human activity,1,1,0
"FL, Holmes",2002,12059,Non-human activity,0,0,0
"FL, Indian River",2002,12061,Non-human activity,0,0,0
"FL, Jackson",2002,12063,Non-human activity,0,0,0
"FL, Lake",2002,12069,Human infections and non-human activity,1,1,0
"FL, Lee",2002,12071,Human infections and non-human activity,1,1,0
"FL, Leon",2002,12073,Non-human activity,0,0,0
"FL, Levy",2002,12075,Non-human activity,0,0,0
"FL, Liberty",2002,12077,Non-human activity,0,0,0
"FL, Manatee",2002,12081,Human infections and non-human activity,1,1,0
"FL, Marion",2002,12083,Human infections and non-human activity,3,3,0
"FL, Martin",2002,12085,Non-human activity,0,0,0
"FL, Miami-Dade",2002,12086,Non-human activity,0,0,0
"FL, Monroe",2002,12087,Non-human activity,0,0,0
"FL, Okaloosa",2002,12091,Non-human activity,0,0,0
"FL, Okeechobee",2002,12093,Non-human activity,0,0,0
"FL, Orange",2002,12095,Human infections and non-human activity,1,1,0
"FL, Osceola",2002,12097,Non-human activity,0,0,0
"FL, Palm Beach",2002,12099,Human infections and non-human activity,2,2,0
"FL, Pasco",2002,12101,Non-human activity,0,0,0
"FL, Pinellas",2002,12103,Non-human activity,0,0,0
"FL, Polk",2002,12105,Human infections and non-human activity,1,1,0
"FL, Putnam",2002,12107,Non-human activity,0,0,0
"FL, St Johns",2002,12109,Non-human activity,0,0,0
"FL, St Lucie",2002,12111,Non-human activity,0,0,0
"FL, Santa Rosa",2002,12113,Human infections and non-human activity,1,1,0
"FL, Sarasota",2002,12115,Human infections and non-human activity,2,2,0
"FL, Seminole",2002,12117,Non-human activity,0,0,0
"FL, Sumter",2002,12119,Human infections and non-human activity,1,1,0
"FL, Suwannee",2002,12121,Non-human activity,0,0,0
"FL, Union",2002,12125,Non-human activity,0,0,0
"FL, Volusia",2002,12127,Non-human activity,0,0,0
"FL, Walton",2002,12131,Non-human activity,0,0,0
"FL, Washington",2002,12133,Non-human activity,0,0,0
"GA, Appling",2002,13001,Non-human activity,0,0,0
"GA, Bacon",2002,13005,Non-human activity,0,0,0
"GA, Baker",2002,13007,Non-human activity,0,0,0
"GA, Baldwin",2002,13009,Non-human activity,0,0,0
"GA, Barrow",2002,13013,Non-human activity,0,0,0
"GA, Bartow",2002,13015,Non-human activity,0,0,0
"GA, Ben Hill",2002,13017,Non-human activity,0,0,0
"GA, Bibb",2002,13021,Human infections and non-human activity,3,3,0
"GA, Bryan",2002,13029,Non-human activity,0,0,0
"GA, Bulloch",2002,13031,Non-human activity,0,0,0
"GA, Burke",2002,13033,Non-human activity,0,0,0
"GA, Butts",2002,13035,Non-human activity,0,0,0
"GA, Camden",2002,13039,Non-human activity,0,0,0
"GA, Candler",2002,13043,Non-human activity,0,0,0
"GA, Carroll",2002,13045,Non-human activity,0,0,0
"GA, Catoosa",2002,13047,Non-human activity,0,0,0
"GA, Chatham",2002,13051,Non-human activity,0,0,0
"GA, Chattooga",2002,13055,Non-human activity,0,0,0
"GA, Cherokee",2002,13057,Non-human activity,0,0,0
"GA, Clarke",2002,13059,Human infections and non-human activity,1,1,0
"GA, Clayton",2002,13063,Non-human activity,0,0,0
"GA, Cobb",2002,13067,Non-human activity,0,0,0
"GA, Coffee",2002,13069,Human infections and non-human activity,1,0,0
"GA, Colquitt",2002,13071,Human infections and non-human activity,1,0,0
"GA, Columbia",2002,13073,Non-human activity,0,0,0
"GA, Cook",2002,13075,Non-human activity,0,0,0
"GA, Coweta",2002,13077,Non-human activity,0,0,0
"GA, Crawford",2002,13079,Non-human activity,0,0,0
"GA, Crisp",2002,13081,Human infections and non-human activity,1,0,0
"GA, Dade",2002,13083,Non-human activity,0,0,0
"GA, Decatur",2002,13087,Non-human activity,0,0,0
"GA, De Kalb",2002,13089,Human infections and non-human activity,5,4,0
"GA, Dodge",2002,13091,Non-human activity,0,0,0
"GA, Dooly",2002,13093,Non-human activity,0,0,0
"GA, Dougherty",2002,13095,Human infections and non-human activity,2,2,0
"GA, Douglas",2002,13097,Non-human activity,0,0,0
"GA, Early",2002,13099,Non-human activity,0,0,0
"GA, Effingham",2002,13103,Non-human activity,0,0,0
"GA, Emanuel",2002,13107,Non-human activity,0,0,0
"GA, Evans",2002,13109,Non-human activity,0,0,0
"GA, Fayette",2002,13113,Human infections and non-human activity,1,1,0
"GA, Floyd",2002,13115,Non-human activity,0,0,0
"GA, Forsyth",2002,13117,Non-human activity,0,0,0
"GA, Franklin",2002,13119,Non-human activity,0,0,0
"GA, Fulton",2002,13121,Human infections and non-human activity,8,4,0
"GA, Gilmer",2002,13123,Non-human activity,0,0,0
"GA, Glynn",2002,13127,Non-human activity,0,0,0
"GA, Gordon",2002,13129,Non-human activity,0,0,0
"GA, Grady",2002,13131,Non-human activity,0,0,0
"GA, Greene",2002,13133,Non-human activity,0,0,0
"GA, Gwinnett",2002,13135,Human infections and non-human activity,2,1,0
"GA, Habersham",2002,13137,Non-human activity,0,0,0
"GA, Hall",2002,13139,Non-human activity,0,0,0
"GA, Haralson",2002,13143,Non-human activity,0,0,0
"GA, Hart",2002,13147,Non-human activity,0,0,0
"GA, Heard",2002,13149,Non-human activity,0,0,0
"GA, Henry",2002,13151,Non-human activity,0,0,0
"GA, Houston",2002,13153,Human infections and non-human activity,2,2,0
"GA, Irwin",2002,13155,Non-human activity,0,0,0
"GA, Jackson",2002,13157,Non-human activity,0,0,0
"GA, Jeff Davis",2002,13161,Human infections and non-human activity,1,1,0
"GA, Jenkins",2002,13165,Non-human activity,0,0,0
"GA, Johnson",2002,13167,Non-human activity,0,0,0
"GA, Lamar",2002,13171,Non-human activity,0,0,0
"GA, Laurens",2002,13175,Non-human activity,0,0,0
"GA, Lee",2002,13177,Non-human activity,0,0,0
"GA, Lincoln",2002,13181,Non-human activity,0,0,0
"GA, Long",2002,13183,Non-human activity,0,0,0
"GA, Lowndes",2002,13185,Non-human activity,0,0,0
"GA, Lumpkin",2002,13187,Non-human activity,0,0,0
"GA, Mcduffie",2002,13189,Non-human activity,0,0,0
"GA, Mcintosh",2002,13191,Non-human activity,0,0,0
"GA, Madison",2002,13195,Non-human activity,0,0,0
"GA, Marion",2002,13197,Non-human activity,0,0,0
"GA, Meriwether",2002,13199,Non-human activity,0,0,0
"GA, Miller",2002,13201,Non-human activity,0,0,0
"GA, Mitchell",2002,13205,Non-human activity,0,0,0
"GA, Monroe",2002,13207,Non-human activity,0,0,0
"GA, Montgomery",2002,13209,Human infections,1,0,0
"GA, Morgan",2002,13211,Non-human activity,0,0,0
"GA, Murray",2002,13213,Non-human activity,0,0,0
"GA, Muscogee",2002,13215,Human infections and non-human activity,8,7,0
"GA, Newton",2002,13217,Human infections,1,0,0
"GA, Oconee",2002,13219,Non-human activity,0,0,0
"GA, Paulding",2002,13223,Human infections and non-human activity,1,0,0
"GA, Peach",2002,13225,Non-human activity,0,0,0
"GA, Pickens",2002,13227,Non-human activity,0,0,0
"GA, Pike",2002,13231,Human infections and non-human activity,1,0,0
"GA, Polk",2002,13233,Non-human activity,0,0,0
"GA, Pulaski",2002,13235,Non-human activity,0,0,0
"GA, Putnam",2002,13237,Non-human activity,0,0,0
"GA, Rabun",2002,13241,Non-human activity,0,0,0
"GA, Randolph",2002,13243,Non-human activity,0,0,0
"GA, Richmond",2002,13245,Non-human activity,0,0,0
"GA, Rockdale",2002,13247,Non-human activity,0,0,0
"GA, Screven",2002,13251,Non-human activity,0,0,0
"GA, Seminole",2002,13253,Non-human activity,0,0,0
"GA, Spalding",2002,13255,Human infections and non-human activity,1,0,0
"GA, Stephens",2002,13257,Non-human activity,0,0,0
"GA, Sumter",2002,13261,Non-human activity,0,0,0
"GA, Talbot",2002,13263,Non-human activity,0,0,0
"GA, Tattnall",2002,13267,Non-human activity,0,0,0
"GA, Telfair",2002,13271,Non-human activity,0,0,0
"GA, Terrell",2002,13273,Non-human activity,0,0,0
"GA, Thomas",2002,13275,Non-human activity,0,0,0
"GA, Tift",2002,13277,Human infections and non-human activity,1,1,0
"GA, Toombs",2002,13279,Human infections and non-human activity,2,1,0
"GA, Towns",2002,13281,Non-human activity,0,0,0
"GA, Treutlen",2002,13283,Non-human activity,0,0,0
"GA, Troup",2002,13285,Non-human activity,0,0,0
"GA, Turner",2002,13287,Non-human activity,0,0,0
"GA, Twiggs",2002,13289,Non-human activity,0,0,0
"GA, Union",2002,13291,Non-human activity,0,0,0
"GA, Upson",2002,13293,Non-human activity,0,0,0
"GA, Walker",2002,13295,Non-human activity,0,0,0
"GA, Walton",2002,13297,Non-human activity,0,0,0
"GA, Ware",2002,13299,Non-human activity,0,0,0
"GA, Warren",2002,13301,Non-human activity,0,0,0
"GA, Wayne",2002,13305,Non-human activity,0,0,0
"GA, Wheeler",2002,13309,Non-human activity,0,0,0
"GA, White",2002,13311,Non-human activity,0,0,0
"GA, Whitfield",2002,13313,Non-human activity,0,0,0
"GA, Wilcox",2002,13315,Non-human activity,0,0,0
"GA, Worth",2002,13321,Non-human activity,0,0,0
"ID, Canyon",2002,16027,Non-human activity,0,0,0
"IL, Adams",2002,17001,Human infections and non-human activity,1,1,0
"IL, Bond",2002,17005,Non-human activity,0,0,0
"IL, Boone",2002,17007,Non-human activity,0,0,0
"IL, Brown",2002,17009,Non-human activity,0,0,0
"IL, Bureau",2002,17011,Non-human activity,0,0,0
"IL, Calhoun",2002,17013,Non-human activity,0,0,0
"IL, Carroll",2002,17015,Non-human activity,0,0,0
"IL, Cass",2002,17017,Non-human activity,0,0,0
"IL, Champaign",2002,17019,Human infections and non-human activity,2,2,0
"IL, Christian",2002,17021,Non-human activity,0,0,0
"IL, Clark",2002,17023,Human infections and non-human activity,2,1,0
"IL, Clay",2002,17025,Non-human activity,0,0,0
"IL, Clinton",2002,17027,Human infections and non-human activity,7,4,0
"IL, Coles",2002,17029,Human infections and non-human activity,1,0,0
"IL, Cook",2002,17031,Human infections and non-human activity,635,398,0
"IL, Crawford",2002,17033,Human infections and non-human activity,3,1,0
"IL, Cumberland",2002,17035,Human infections and non-human activity,3,1,0
"IL, De Kalb",2002,17037,Human infections and non-human activity,2,0,0
"IL, De Witt",2002,17039,Human infections and non-human activity,1,1,0
"IL, Douglas",2002,17041,Non-human activity,0,0,0
"IL, Du Page",2002,17043,Human infections and non-human activity,51,38,0
"IL, Edgar",2002,17045,Human infections and non-human activity,2,2,0
"IL, Edwards",2002,17047,Non-human activity,0,0,0
"IL, Effingham",2002,17049,Human infections and non-human activity,7,2,0
"IL, Fayette",2002,17051,Non-human activity,0,0,0
"IL, Ford",2002,17053,Human infections and non-human activity,1,1,0
"IL, Franklin",2002,17055,Non-human activity,0,0,0
"IL, Fulton",2002,17057,Human infections and non-human activity,8,5,0
"IL, Gallatin",2002,17059,Non-human activity,0,0,0
"IL, Greene",2002,17061,Non-human activity,0,0,0
"IL, Grundy",2002,17063,Non-human activity,0,0,0
"IL, Hamilton",2002,17065,Non-human activity,0,0,0
"IL, Hancock",2002,17067,Human infections and non-human activity,1,0,0
"IL, Hardin",2002,17069,Non-human activity,0,0,0
"IL, Henderson",2002,17071,Human infections and non-human activity,2,1,0
"IL, Henry",2002,17073,Human infections and non-human activity,2,2,0
"IL, Iroquois",2002,17075,Non-human activity,0,0,0
"IL, Jackson",2002,17077,Human infections and non-human activity,6,3,0
"IL, Jasper",2002,17079,Human infections and non-human activity,2,1,0
"IL, Jefferson",2002,17081,Human infections and non-human activity,1,1,0
"IL, Jersey",2002,17083,Non-human activity,0,0,0
"IL, Jo Daviess",2002,17085,Non-human activity,0,0,0
"IL, Johnson",2002,17087,Non-human activity,0,0,0
"IL, Kane",2002,17089,Human infections and non-human activity,9,6,0
"IL, Kankakee",2002,17091,Human infections and non-human activity,1,1,0
"IL, Kendall",2002,17093,Human infections and non-human activity,2,1,0
"IL, Knox",2002,17095,Human infections and non-human activity,1,1,0
"IL, Lake",2002,17097,Human infections and non-human activity,8,3,0
"IL, La Salle",2002,17099,Human infections and non-human activity,11,7,0
"IL, Lawrence",2002,17101,Non-human activity,0,0,0
"IL, Lee",2002,17103,Non-human activity,0,0,0
"IL, Livingston",2002,17105,Non-human activity,0,0,0
"IL, Logan",2002,17107,Human infections and non-human activity,1,0,0
"IL, Mcdonough",2002,17109,Non-human activity,0,0,0
"IL, Mchenry",2002,17111,Human infections and non-human activity,2,1,0
"IL, Mclean",2002,17113,Human infections and non-human activity,3,1,0
"IL, Macon",2002,17115,Human infections and non-human activity,9,7,0
"IL, Macoupin",2002,17117,Human infections and non-human activity,6,1,0
"IL, Madison",2002,17119,Human infections and non-human activity,14,10,0
"IL, Marion",2002,17121,Human infections and non-human activity,1,0,0
"IL, Marshall",2002,17123,Non-human activity,0,0,0
"IL, Mason",2002,17125,Human infections and non-human activity,1,0,0
"IL, Massac",2002,17127,Non-human activity,0,0,0
"IL, Menard",2002,17129,Human infections and non-human activity,1,0,0
"IL, Mercer",2002,17131,Non-human activity,0,0,0
"IL, Monroe",2002,17133,Non-human activity,0,0,0
"IL, Montgomery",2002,17135,Human infections and non-human activity,4,2,0
"IL, Morgan",2002,17137,Non-human activity,0,0,0
"IL, Moultrie",2002,17139,Human infections and non-human activity,1,1,0
"IL, Ogle",2002,17141,Non-human activity,0,0,0
"IL, Peoria",2002,17143,Human infections and non-human activity,6,5,0
"IL, Perry",2002,17145,Non-human activity,0,0,0
"IL, Piatt",2002,17147,Non-human activity,0,0,0
"IL, Pike",2002,17149,Non-human activity,0,0,0
"IL, Pope",2002,17151,Non-human activity,0,0,0
"IL, Pulaski",2002,17153,Non-human activity,0,0,0
"IL, Putnam",2002,17155,Non-human activity,0,0,0
"IL, Randolph",2002,17157,Non-human activity,0,0,0
"IL, Richland",2002,17159,Non-human activity,0,0,0
"IL, Rock Island",2002,17161,Human infections and non-human activity,2,0,0
"IL, St Clair",2002,17163,Human infections and non-human activity,15,7,0
"IL, Saline",2002,17165,Human infections and non-human activity,1,0,0
"IL, Sangamon",2002,17167,Human infections and non-human activity,13,11,0
"IL, Schuyler",2002,17169,Non-human activity,0,0,0
"IL, Scott",2002,17171,Non-human activity,0,0,0
"IL, Shelby",2002,17173,Human infections and non-human activity,3,0,0
"IL, Stark",2002,17175,Human infections and non-human activity,1,1,0
"IL, Stephenson",2002,17177,Human infections and non-human activity,1,0,0
"IL, Tazewell",2002,17179,Human infections and non-human activity,1,1,0
"IL, Union",2002,17181,Non-human activity,0,0,0
"IL, Vermilion",2002,17183,Human infections and non-human activity,3,1,0
"IL, Wabash",2002,17185,Non-human activity,0,0,0
"IL, Warren",2002,17187,Non-human activity,0,0,0
"IL, Washington",2002,17189,Non-human activity,0,0,0
"IL, Wayne",2002,17191,Non-human activity,0,0,0
"IL, White",2002,17193,Human infections and non-human activity,1,1,0
"IL, Whiteside",2002,17195,Human infections and non-human activity,1,1,0
"IL, Will",2002,17197,Human infections and non-human activity,18,16,0
"IL, Williamson",2002,17199,Human infections and non-human activity,2,1,0
"IL, Winnebago",2002,17201,Human infections and non-human activity,1,1,0
"IL, Woodford",2002,17203,Non-human activity,0,0,0
"IN, Adams",2002,18001,Human infections and non-human activity,8,1,0
"IN, Allen",2002,18003,Human infections and non-human activity,69,54,0
"IN, Bartholomew",2002,18005,Non-human activity,0,0,0
"IN, Benton",2002,18007,Non-human activity,0,0,0
"IN, Blackford",2002,18009,Human infections and non-human activity,1,0,0
"IN, Boone",2002,18011,Human infections and non-human activity,1,1,0
"IN, Brown",2002,18013,Non-human activity,0,0,0
"IN, Carroll",2002,18015,Non-human activity,0,0,0
"IN, Cass",2002,18017,Non-human activity,0,0,0
"IN, Clark",2002,18019,Non-human activity,0,0,0
"IN, Clay",2002,18021,Non-human activity,0,0,0
"IN, Clinton",2002,18023,Human infections and non-human activity,1,1,0
"IN, Crawford",2002,18025,Non-human activity,0,0,0
