FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"CA, Sutter",2017,06101,Human infections and non-human activity,3,2,0
"CA, Tehama",2017,06103,Human infections and non-human activity,2,0,0
"CA, Tulare",2017,06107,Human infections and non-human activity,12,11,1
"CA, Tuolumne",2017,06109,Non-human activity,0,0,0
"CA, Ventura",2017,06111,Human infections and non-human activity,1,1,0
"CA, Yolo",2017,06113,Human infections and non-human activity,6,3,0
"CA, Yuba",2017,06115,Human infections and non-human activity,1,1,0
"CO, Adams",2017,08001,Human infections and non-human activity,4,4,0
"CO, Arapahoe",2017,08005,Human infections and non-human activity,5,2,0
"CO, Archuleta",2017,08007,Human infections,1,0,0
"CO, Baca",2017,08009,Human infections,1,1,0
"CO, Boulder",2017,08013,Human infections and non-human activity,9,4,1
"CO, Chaffee",2017,08015,Human infections,1,0,0
"CO, Crowley",2017,08025,Human infections,1,1,0
"CO, Delta",2017,08029,Human infections and non-human activity,1,1,0
"CO, Denver",2017,08031,Human infections and non-human activity,1,0,0
"CO, Fremont",2017,08043,Human infections,1,0,0
"CO, Jefferson",2017,08059,Human infections and non-human activity,5,4,1
"CO, La Plata",2017,08067,Human infections,2,0,0
"CO, Larimer",2017,08069,Human infections and non-human activity,14,3,2
"CO, Lincoln",2017,08073,Non-human activity,0,0,0
"CO, Logan",2017,08075,Human infections,1,0,0
"CO, Mesa",2017,08077,Non-human activity,0,0,0
"CO, Montezuma",2017,08083,Non-human activity,0,0,0
"CO, Montrose",2017,08085,Human infections,1,0,0
"CO, Morgan",2017,08087,Human infections,2,1,0
"CO, Phillips",2017,08095,Human infections,1,0,0
"CO, Pueblo",2017,08101,Human infections,2,2,0
"CO, Washington",2017,08121,Human infections,1,1,0
"CO, Weld",2017,08123,Human infections and non-human activity,14,5,0
"CO, Yuma",2017,08125,Non-human activity,0,0,0
"CT, Fairfield",2017,09001,Human infections and non-human activity,2,1,0
"CT, Hartford",2017,09003,Non-human activity,0,0,0
"CT, Middlesex",2017,09007,Non-human activity,0,0,0
"CT, New Haven",2017,09009,Human infections and non-human activity,1,1,0
"CT, New London",2017,09011,Non-human activity,0,0,0
"CT, Windham",2017,09015,Non-human activity,0,0,0
"DE, Kent",2017,10001,Human infections and non-human activity,1,0,0
"DE, New Castle",2017,10003,Non-human activity,0,0,0
"DE, Sussex",2017,10005,Non-human activity,0,0,0
"DC, Washington",2017,11001,Human infections and non-human activity,4,1,0
"FL, Bay",2017,12005,Non-human activity,0,0,0
"FL, Brevard",2017,12009,Non-human activity,0,0,0
"FL, Charlotte",2017,12015,Non-human activity,0,0,0
"FL, Citrus",2017,12017,Non-human activity,0,0,0
"FL, Collier",2017,12021,Non-human activity,0,0,0
"FL, Escambia",2017,12033,Human infections,1,1,1
"FL, Hillsborough",2017,12057,Non-human activity,0,0,0
"FL, Indian River",2017,12061,Non-human activity,0,0,0
"FL, Jackson",2017,12063,Non-human activity,0,0,0
"FL, Lafayette",2017,12067,Human infections,1,0,0
"FL, Lee",2017,12071,Human infections and non-human activity,0,0,1
"FL, Leon",2017,12073,Non-human activity,0,0,0
"FL, Manatee",2017,12081,Non-human activity,0,0,0
"FL, Martin",2017,12085,Non-human activity,0,0,0
"FL, Orange",2017,12095,Non-human activity,0,0,0
"FL, Palm Beach",2017,12099,Non-human activity,0,0,0
"FL, Pasco",2017,12101,Non-human activity,0,0,0
"FL, Pinellas",2017,12103,Non-human activity,0,0,0
"FL, Polk",2017,12105,Non-human activity,0,0,0
"FL, Putnam",2017,12107,Non-human activity,0,0,0
"FL, St Johns",2017,12109,Non-human activity,0,0,0
"FL, St Lucie",2017,12111,Non-human activity,0,0,0
"FL, Santa Rosa",2017,12113,Human infections,1,1,0
"FL, Sarasota",2017,12115,Non-human activity,0,0,0
"FL, Taylor",2017,12123,Human infections,1,1,0
"FL, Volusia",2017,12127,Human infections,1,1,0
"FL, Walton",2017,12131,Non-human activity,0,0,0
"GA, Ben Hill",2017,13017,Human infections,1,1,0
"GA, Bibb",2017,13021,Human infections,0,0,2
"GA, Brantley",2017,13025,Non-human activity,0,0,0
"GA, Camden",2017,13039,Human infections,0,0,1
"GA, Candler",2017,13043,Human infections,1,0,0
"GA, Carroll",2017,13045,Non-human activity,0,0,0
"GA, Catoosa",2017,13047,Human infections,1,1,0
"GA, Chatham",2017,13051,Human infections and non-human activity,4,4,2
"GA, Cherokee",2017,13057,Human infections,1,1,0
"GA, Cobb",2017,13067,Human infections,1,1,0
"GA, Columbia",2017,13073,Human infections,1,1,1
"GA, Coweta",2017,13077,Non-human activity,0,0,0
"GA, Crisp",2017,13081,Human infections,2,2,0
"GA, Decatur",2017,13087,Human infections,1,1,1
"GA, De Kalb",2017,13089,Human infections and non-human activity,6,5,1
"GA, Dougherty",2017,13095,Human infections,2,2,0
"GA, Douglas",2017,13097,Human infections,0,0,1
"GA, Elbert",2017,13105,Non-human activity,0,0,0
"GA, Floyd",2017,13115,Human infections,1,1,0
"GA, Forsyth",2017,13117,Human infections,1,1,0
"GA, Fulton",2017,13121,Human infections and non-human activity,3,2,0
"GA, Gordon",2017,13129,Human infections and non-human activity,0,0,1
"GA, Gwinnett",2017,13135,Human infections,1,1,1
"GA, Houston",2017,13153,Human infections,1,1,0
"GA, Johnson",2017,13167,Human infections,1,1,0
"GA, Jones",2017,13169,Human infections,1,0,0
"GA, Lamar",2017,13171,Human infections,1,1,0
"GA, Laurens",2017,13175,Non-human activity,0,0,0
"GA, Lee",2017,13177,Human infections,1,1,0
"GA, Lowndes",2017,13185,Non-human activity,0,0,0
"GA, Mcduffie",2017,13189,Human infections,1,1,0
"GA, Miller",2017,13201,Human infections,1,1,0
"GA, Mitchell",2017,13205,Human infections,1,1,0
"GA, Morgan",2017,13211,Human infections,1,1,0
"GA, Muscogee",2017,13215,Human infections,4,4,1
"GA, Pike",2017,13231,Non-human activity,0,0,0
"GA, Polk",2017,13233,Human infections,1,1,0
"GA, Quitman",2017,13239,Human infections,1,1,0
"GA, Richmond",2017,13245,Non-human activity,0,0,0
"GA, Rockdale",2017,13247,Human infections,1,1,1
"GA, Screven",2017,13251,Non-human activity,0,0,0
"GA, Stephens",2017,13257,Human infections,1,1,0
"GA, Sumter",2017,13261,Human infections,1,1,0
"GA, Treutlen",2017,13283,Human infections,1,1,0
"GA, Upson",2017,13293,Human infections,0,0,1
"GA, Walker",2017,13295,Non-human activity,0,0,0
"GA, Washington",2017,13303,Human infections,0,0,1
"GA, Whitfield",2017,13313,Human infections,2,2,0
"GA, Worth",2017,13321,Non-human activity,0,0,0
"ID, Ada",2017,16001,Human infections and non-human activity,8,5,2
"ID, Adams",2017,16003,Human infections and non-human activity,1,0,2
"ID, Bannock",2017,16005,Non-human activity,0,0,0
"ID, Bonner",2017,16017,Non-human activity,0,0,0
"ID, Boundary",2017,16021,Non-human activity,0,0,0
"ID, Canyon",2017,16027,Human infections and non-human activity,2,1,1
"ID, Elmore",2017,16039,Human infections and non-human activity,1,1,0
"ID, Franklin",2017,16041,Non-human activity,0,0,0
"ID, Gem",2017,16045,Human infections and non-human activity,3,3,0
"ID, Gooding",2017,16047,Human infections and non-human activity,2,1,0
"ID, Jerome",2017,16053,Human infections and non-human activity,0,0,1
"ID, Kootenai",2017,16055,Human infections and non-human activity,1,1,0
"ID, Owyhee",2017,16073,Human infections and non-human activity,1,1,0
"ID, Payette",2017,16075,Human infections and non-human activity,2,1,0
"ID, Twin Falls",2017,16083,Human infections and non-human activity,1,1,1
"ID, Washington",2017,16087,Human infections and non-human activity,3,1,0
"IL, Adams",2017,17001,Human infections and non-human activity,1,0,0
"IL, Alexander",2017,17003,Non-human activity,0,0,0
"IL, Boone",2017,17007,Human infections and non-human activity,1,1,0
"IL, Calhoun",2017,17013,Non-human activity,0,0,0
"IL, Carroll",2017,17015,Human infections and non-human activity,1,1,0
"IL, Cass",2017,17017,Non-human activity,0,0,0
"IL, Champaign",2017,17019,Non-human activity,0,0,0
"IL, Clay",2017,17025,Non-human activity,0,0,0
"IL, Clinton",2017,17027,Non-human activity,0,0,0
"IL, Cook",2017,17031,Human infections and non-human activity,52,41,1
"IL, De Kalb",2017,17037,Non-human activity,0,0,0
"IL, Douglas",2017,17041,Human infections,1,0,0
"IL, Du Page",2017,17043,Human infections and non-human activity,6,4,0
"IL, Fayette",2017,17051,Non-human activity,0,0,0
"IL, Ford",2017,17053,Non-human activity,0,0,0
"IL, Franklin",2017,17055,Human infections and non-human activity,1,1,0
"IL, Fulton",2017,17057,Non-human activity,0,0,0
"IL, Gallatin",2017,17059,Non-human activity,0,0,0
"IL, Greene",2017,17061,Non-human activity,0,0,0
"IL, Grundy",2017,17063,Non-human activity,0,0,0
"IL, Hancock",2017,17067,Non-human activity,0,0,0
"IL, Jackson",2017,17077,Human infections and non-human activity,2,1,0
"IL, Jo Daviess",2017,17085,Non-human activity,0,0,0
"IL, Johnson",2017,17087,Non-human activity,0,0,0
"IL, Kane",2017,17089,Human infections and non-human activity,2,2,0
"IL, Kankakee",2017,17091,Human infections and non-human activity,2,2,0
"IL, Kendall",2017,17093,Non-human activity,0,0,0
"IL, Lake",2017,17097,Human infections and non-human activity,6,6,0
"IL, La Salle",2017,17099,Human infections and non-human activity,1,1,0
"IL, Lee",2017,17103,Human infections and non-human activity,1,1,0
"IL, Livingston",2017,17105,Non-human activity,0,0,0
"IL, Logan",2017,17107,Non-human activity,0,0,0
"IL, Mcdonough",2017,17109,Non-human activity,0,0,0
"IL, Mchenry",2017,17111,Human infections and non-human activity,4,4,1
"IL, Mclean",2017,17113,Non-human activity,0,0,0
"IL, Macon",2017,17115,Non-human activity,0,0,0
"IL, Madison",2017,17119,Human infections and non-human activity,2,2,0
"IL, Marion",2017,17121,Non-human activity,0,0,0
"IL, Massac",2017,17127,Human infections and non-human activity,1,0,0
"IL, Menard",2017,17129,Non-human activity,0,0,0
"IL, Monroe",2017,17133,Non-human activity,0,0,0
"IL, Montgomery",2017,17135,Non-human activity,0,0,0
"IL, Ogle",2017,17141,Non-human activity,0,0,0
"IL, Peoria",2017,17143,Human infections and non-human activity,1,1,0
"IL, Perry",2017,17145,Non-human activity,0,0,0
"IL, Pulaski",2017,17153,Non-human activity,0,0,0
"IL, Rock Island",2017,17161,Non-human activity,0,0,0
"IL, St Clair",2017,17163,Human infections and non-human activity,1,1,0
"IL, Saline",2017,17165,Non-human activity,0,0,0
"IL, Sangamon",2017,17167,Non-human activity,0,0,0
"IL, Schuyler",2017,17169,Non-human activity,0,0,0
"IL, Scott",2017,17171,Non-human activity,0,0,0
"IL, Stephenson",2017,17177,Non-human activity,0,0,0
"IL, Tazewell",2017,17179,Non-human activity,0,0,0
"IL, Union",2017,17181,Non-human activity,0,0,0
"IL, Vermilion",2017,17183,Non-human activity,0,0,0
"IL, Washington",2017,17189,Non-human activity,0,0,0
"IL, Wayne",2017,17191,Non-human activity,0,0,0
"IL, White",2017,17193,Non-human activity,0,0,0
"IL, Whiteside",2017,17195,Non-human activity,0,0,0
"IL, Will",2017,17197,Human infections and non-human activity,1,1,0
"IL, Williamson",2017,17199,Non-human activity,0,0,0
"IL, Winnebago",2017,17201,Human infections and non-human activity,3,2,0
"IL, Woodford",2017,17203,Non-human activity,0,0,0
"IN, Adams",2017,18001,Human infections and non-human activity,0,0,1
"IN, Allen",2017,18003,Human infections and non-human activity,1,1,0
"IN, Bartholomew",2017,18005,Human infections and non-human activity,1,1,0
"IN, Benton",2017,18007,Non-human activity,0,0,0
"IN, Blackford",2017,18009,Non-human activity,0,0,0
"IN, Boone",2017,18011,Non-human activity,0,0,0
"IN, Brown",2017,18013,Non-human activity,0,0,0
"IN, Carroll",2017,18015,Non-human activity,0,0,0
"IN, Cass",2017,18017,Non-human activity,0,0,0
"IN, Clark",2017,18019,Human infections and non-human activity,2,2,1
"IN, Clay",2017,18021,Non-human activity,0,0,0
"IN, Clinton",2017,18023,Non-human activity,0,0,0
"IN, Crawford",2017,18025,Non-human activity,0,0,0
"IN, Daviess",2017,18027,Human infections and non-human activity,0,0,1
"IN, Dearborn",2017,18029,Non-human activity,0,0,0
"IN, Decatur",2017,18031,Non-human activity,0,0,0
"IN, De Kalb",2017,18033,Non-human activity,0,0,0
"IN, Delaware",2017,18035,Human infections and non-human activity,2,2,0
"IN, Dubois",2017,18037,Non-human activity,0,0,0
"IN, Elkhart",2017,18039,Human infections and non-human activity,2,1,0
"IN, Fayette",2017,18041,Non-human activity,0,0,0
"IN, Floyd",2017,18043,Non-human activity,0,0,0
"IN, Fountain",2017,18045,Non-human activity,0,0,0
"IN, Franklin",2017,18047,Non-human activity,0,0,0
"IN, Fulton",2017,18049,Non-human activity,0,0,0
"IN, Gibson",2017,18051,Non-human activity,0,0,0
"IN, Grant",2017,18053,Human infections and non-human activity,1,1,0
"IN, Greene",2017,18055,Human infections and non-human activity,1,0,0
"IN, Hamilton",2017,18057,Human infections and non-human activity,2,1,0
"IN, Hancock",2017,18059,Non-human activity,0,0,0
"IN, Harrison",2017,18061,Non-human activity,0,0,0
"IN, Hendricks",2017,18063,Non-human activity,0,0,0
"IN, Henry",2017,18065,Non-human activity,0,0,0
"IN, Howard",2017,18067,Non-human activity,0,0,0
"IN, Huntington",2017,18069,Non-human activity,0,0,0
"IN, Jackson",2017,18071,Non-human activity,0,0,0
"IN, Jasper",2017,18073,Human infections and non-human activity,1,1,0
"IN, Jay",2017,18075,Human infections and non-human activity,1,1,0
"IN, Jefferson",2017,18077,Non-human activity,0,0,0
"IN, Jennings",2017,18079,Human infections and non-human activity,1,0,0
"IN, Johnson",2017,18081,Non-human activity,0,0,0
"IN, Knox",2017,18083,Non-human activity,0,0,0
"IN, Kosciusko",2017,18085,Non-human activity,0,0,0
"IN, La Grange",2017,18087,Non-human activity,0,0,0
"IN, Lake",2017,18089,Human infections and non-human activity,3,3,0
"IN, La Porte",2017,18091,Non-human activity,0,0,0
"IN, Lawrence",2017,18093,Non-human activity,0,0,0
"IN, Madison",2017,18095,Human infections and non-human activity,1,1,0
"IN, Marion",2017,18097,Human infections and non-human activity,2,1,1
"IN, Marshall",2017,18099,Human infections and non-human activity,1,0,0
"IN, Miami",2017,18103,Non-human activity,0,0,0
"IN, Monroe",2017,18105,Non-human activity,0,0,0
"IN, Montgomery",2017,18107,Non-human activity,0,0,0
"IN, Morgan",2017,18109,Non-human activity,0,0,0
"IN, Newton",2017,18111,Non-human activity,0,0,0
"IN, Noble",2017,18113,Non-human activity,0,0,0
"IN, Orange",2017,18117,Non-human activity,0,0,0
"IN, Owen",2017,18119,Non-human activity,0,0,0
"IN, Parke",2017,18121,Non-human activity,0,0,0
"IN, Perry",2017,18123,Non-human activity,0,0,0
"IN, Pike",2017,18125,Non-human activity,0,0,0
"IN, Porter",2017,18127,Non-human activity,0,0,0
"IN, Posey",2017,18129,Non-human activity,0,0,0
"IN, Pulaski",2017,18131,Non-human activity,0,0,0
"IN, Putnam",2017,18133,Non-human activity,0,0,0
"IN, Randolph",2017,18135,Non-human activity,0,0,0
"IN, Ripley",2017,18137,Non-human activity,0,0,0
"IN, Rush",2017,18139,Non-human activity,0,0,0
"IN, St Joseph",2017,18141,Non-human activity,0,0,0
"IN, Scott",2017,18143,Non-human activity,0,0,0
"IN, Shelby",2017,18145,Non-human activity,0,0,0
"IN, Spencer",2017,18147,Non-human activity,0,0,0
"IN, Starke",2017,18149,Non-human activity,0,0,0
"IN, Steuben",2017,18151,Non-human activity,0,0,0
"IN, Sullivan",2017,18153,Human infections and non-human activity,1,1,0
"IN, Switzerland",2017,18155,Non-human activity,0,0,0
"IN, Tippecanoe",2017,18157,Human infections and non-human activity,1,1,1
"IN, Tipton",2017,18159,Non-human activity,0,0,0
"IN, Union",2017,18161,Non-human activity,0,0,0
"IN, Vanderburgh",2017,18163,Non-human activity,0,0,0
"IN, Vermillion",2017,18165,Non-human activity,0,0,0
"IN, Vigo",2017,18167,Non-human activity,0,0,0
"IN, Wabash",2017,18169,Non-human activity,0,0,0
"IN, Warren",2017,18171,Non-human activity,0,0,0
"IN, Warrick",2017,18173,Non-human activity,0,0,0
"IN, Washington",2017,18175,Non-human activity,0,0,0
"IN, Wayne",2017,18177,Human infections and non-human activity,1,0,0
"IN, Wells",2017,18179,Non-human activity,0,0,0
"IN, White",2017,18181,Human infections and non-human activity,0,0,1
"IN, Whitley",2017,18183,Human infections and non-human activity,1,0,0
"IA, Allamakee",2017,19005,Human infections,1,1,0
"IA, Black Hawk",2017,19013,Non-human activity,0,0,0
"IA, Buena Vista",2017,19021,Human infections,1,1,0
"IA, Des Moines",2017,19057,Human infections,0,0,2
"IA, Dickinson",2017,19059,Non-human activity,0,0,0
"IA, Fayette",2017,19065,Human infections,0,0,1
"IA, Ida",2017,19093,Human infections and non-human activity,1,0,0
"IA, Linn",2017,19113,Human infections,1,1,0
"IA, Lyon",2017,19119,Human infections,2,2,1
"IA, Marshall",2017,19127,Human infections,0,0,1
"IA, Monona",2017,19133,Non-human activity,0,0,0
"IA, O Brien",2017,19141,Non-human activity,0,0,0
"IA, Osceola",2017,19143,Human infections,1,1,0
"IA, Polk",2017,19153,Human infections and non-human activity,1,1,0
"IA, Pottawattamie",2017,19155,Human infections and non-human activity,1,1,0
"IA, Poweshiek",2017,19157,Human infections,1,1,0
"IA, Sioux",2017,19167,Non-human activity,0,0,0
"IA, Story",2017,19169,Human infections and non-human activity,1,1,0
"IA, Woodbury",2017,19193,Human infections and non-human activity,1,0,0
"IA, Worth",2017,19195,Non-human activity,0,0,0
"KS, Barber",2017,20007,Human infections,1,0,0
"KS, Barton",2017,20009,Human infections,3,0,0
"KS, Bourbon",2017,20011,Human infections,0,0,1
"KS, Crawford",2017,20037,Human infections,1,1,0
"KS, Dickinson",2017,20041,Human infections,1,1,0
"KS, Douglas",2017,20045,Human infections,0,0,1
"KS, Ellis",2017,20051,Human infections,1,1,1
"KS, Finney",2017,20055,Human infections,1,0,0
"KS, Ford",2017,20057,Human infections,1,0,1
"KS, Hamilton",2017,20075,Human infections,1,0,0
"KS, Johnson",2017,20091,Human infections and non-human activity,1,0,0
"KS, Osborne",2017,20141,Human infections,1,1,0
"KS, Pratt",2017,20151,Human infections,1,1,0
"KS, Reno",2017,20155,Non-human activity,0,0,0
"KS, Republic",2017,20157,Human infections,1,1,0
"KS, Rooks",2017,20163,Human infections,1,1,0
"KS, Scott",2017,20171,Human infections,1,0,0
"KS, Sedgwick",2017,20173,Human infections and non-human activity,1,1,0
"KS, Shawnee",2017,20177,Human infections and non-human activity,4,2,0
"KS, Sherman",2017,20181,Human infections,1,0,0
"KS, Thomas",2017,20193,Human infections,1,0,0
"KS, Wabaunsee",2017,20197,Human infections,1,0,0
"KS, Wallace",2017,20199,Human infections,1,0,0
"KS, Wyandotte",2017,20209,Human infections,2,2,0
"KY, Adair",2017,21001,Non-human activity,0,0,0
"KY, Bourbon",2017,21017,Non-human activity,0,0,0
"KY, Daviess",2017,21059,Non-human activity,0,0,0
"KY, Edmonson",2017,21061,Non-human activity,0,0,0
"KY, Estill",2017,21065,Human infections,1,1,0
"KY, Fayette",2017,21067,Human infections,1,1,0
"KY, Franklin",2017,21073,Non-human activity,0,0,0
"KY, Garrard",2017,21079,Non-human activity,0,0,0
"KY, Graves",2017,21083,Non-human activity,0,0,0
"KY, Greenup",2017,21089,Human infections,1,1,0
"KY, Hardin",2017,21093,Non-human activity,0,0,0
"KY, Hart",2017,21099,Non-human activity,0,0,0
"KY, Henry",2017,21103,Human infections,1,1,0
"KY, Hopkins",2017,21107,Human infections,3,2,0
"KY, Jefferson",2017,21111,Human infections and non-human activity,2,2,0
"KY, Johnson",2017,21115,Non-human activity,0,0,0
"KY, Kenton",2017,21117,Human infections,1,1,0
"KY, Menifee",2017,21165,Non-human activity,0,0,0
"KY, Metcalfe",2017,21169,Non-human activity,0,0,0
"KY, Pulaski",2017,21199,Non-human activity,0,0,0
"KY, Russell",2017,21207,Non-human activity,0,0,0
"LA, Acadia Parish",2017,22001,Human infections,0,0,1
"LA, Allen Parish",2017,22003,Human infections and non-human activity,1,1,0
"LA, Ascension Parish",2017,22005,Non-human activity,0,0,0
"LA, Assumption Parish",2017,22007,Human infections,1,1,0
"LA, Bossier Parish",2017,22015,Human infections and non-human activity,3,2,0
"LA, Caddo Parish",2017,22017,Human infections and non-human activity,8,6,0
"LA, Calcasieu Parish",2017,22019,Non-human activity,0,0,0
"LA, Catahoula Parish",2017,22025,Human infections,1,0,0
"LA, Concordia Parish",2017,22029,Human infections,1,1,0
"LA, De Soto Parish",2017,22031,Human infections,0,0,1
"LA, East Baton Rouge Parish",2017,22033,Human infections and non-human activity,8,6,0
"LA, Franklin Parish",2017,22041,Human infections,1,0,0
"LA, Grant Parish",2017,22043,Human infections,1,1,0
"LA, Iberia Parish",2017,22045,Human infections and non-human activity,1,1,0
"LA, Jackson Parish",2017,22049,Human infections,1,0,0
"LA, Jefferson Parish",2017,22051,Human infections and non-human activity,1,0,0
"LA, Lafayette Parish",2017,22055,Non-human activity,0,0,0
"LA, Lafourche Parish",2017,22057,Non-human activity,0,0,0
"LA, La Salle Parish",2017,22059,Human infections,1,1,0
"LA, Lincoln Parish",2017,22061,Human infections and non-human activity,2,2,0
"LA, Livingston Parish",2017,22063,Human infections,3,3,2
"LA, Morehouse Parish",2017,22067,Human infections and non-human activity,2,2,0
"LA, Orleans Parish",2017,22071,Non-human activity,0,0,0
"LA, Ouachita Parish",2017,22073,Human infections and non-human activity,1,1,0
"LA, Rapides Parish",2017,22079,Human infections,10,7,0
"LA, Sabine Parish",2017,22085,Non-human activity,0,0,0
"LA, St Bernard Parish",2017,22087,Non-human activity,0,0,0
"LA, St Charles Parish",2017,22089,Non-human activity,0,0,0
"LA, St James Parish",2017,22093,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2017,22095,Non-human activity,0,0,0
"LA, St Martin Parish",2017,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2017,22101,Non-human activity,0,0,0
"LA, St Tammany Parish",2017,22103,Human infections and non-human activity,4,2,0
"LA, Tangipahoa Parish",2017,22105,Non-human activity,0,0,0
"LA, Terrebonne Parish",2017,22109,Human infections,1,0,0
