FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"LA, Orleans Parish",2019,22071,Non-human activity,0,0,0
"LA, Ouachita Parish",2019,22073,Non-human activity,0,0,0
"LA, Rapides Parish",2019,22079,Human infections,3,1,1
"LA, St Bernard Parish",2019,22087,Non-human activity,0,0,0
"LA, St Charles Parish",2019,22089,Non-human activity,0,0,0
"LA, St James Parish",2019,22093,Non-human activity,0,0,0
"LA, St Martin Parish",2019,22099,Non-human activity,0,0,0
"LA, St Tammany Parish",2019,22103,Human infections and non-human activity,3,1,0
"LA, Tangipahoa Parish",2019,22105,Non-human activity,0,0,0
"LA, Vermilion Parish",2019,22113,Non-human activity,0,0,0
"LA, Washington Parish",2019,22117,Human infections,3,2,1
"LA, West Baton Rouge Parish",2019,22121,Non-human activity,0,0,0
"MD, Baltimore",2019,24005,Human infections,1,1,0
"MD, Montgomery",2019,24031,Human infections,2,1,0
"MD, Prince Georges",2019,24033,Human infections and non-human activity,3,3,0
"MD, Baltimore City",2019,24510,Human infections,1,1,0
"MA, Barnstable",2019,25001,Non-human activity,0,0,0
"MA, Berkshire",2019,25003,Non-human activity,0,0,0
"MA, Bristol",2019,25005,Human infections and non-human activity,1,0,1
"MA, Essex",2019,25009,Non-human activity,0,0,0
"MA, Franklin",2019,25011,Non-human activity,0,0,0
"MA, Hampden",2019,25013,Non-human activity,0,0,0
"MA, Hampshire",2019,25015,Non-human activity,0,0,0
"MA, Middlesex",2019,25017,Human infections and non-human activity,2,1,1
"MA, Norfolk",2019,25021,Non-human activity,0,0,0
"MA, Plymouth",2019,25023,Human infections and non-human activity,2,1,1
"MA, Suffolk",2019,25025,Non-human activity,0,0,0
"MA, Worcester",2019,25027,Non-human activity,0,0,0
"MI, Bay",2019,26017,Human infections and non-human activity,1,1,0
"MI, Benzie",2019,26019,Non-human activity,0,0,0
"MI, Cass",2019,26027,Non-human activity,0,0,0
"MI, Charlevoix",2019,26029,Non-human activity,0,0,0
"MI, Genesee",2019,26049,Human infections and non-human activity,1,1,0
"MI, Gladwin",2019,26051,Non-human activity,0,0,0
"MI, Huron",2019,26063,Non-human activity,0,0,0
"MI, Ionia",2019,26067,Non-human activity,0,0,0
"MI, Kalamazoo",2019,26077,Non-human activity,0,0,0
"MI, Kent",2019,26081,Human infections and non-human activity,1,0,1
"MI, Lapeer",2019,26087,Non-human activity,0,0,0
"MI, Macomb",2019,26099,Human infections,2,2,0
"MI, Marquette",2019,26103,Human infections,1,1,0
"MI, Midland",2019,26111,Non-human activity,0,0,0
"MI, Monroe",2019,26115,Non-human activity,0,0,0
"MI, Oakland",2019,26125,Human infections and non-human activity,1,1,1
"MI, Otsego",2019,26137,Non-human activity,0,0,0
"MI, Ottawa",2019,26139,Human infections,0,0,1
"MI, Presque Isle",2019,26141,Human infections,1,1,0
"MI, Saginaw",2019,26145,Non-human activity,0,0,0
"MI, Sanilac",2019,26151,Human infections,0,0,1
"MI, Tuscola",2019,26157,Non-human activity,0,0,0
"MI, Wayne",2019,26163,Human infections and non-human activity,4,4,1
"MN, Dakota",2019,27037,Human infections,2,1,0
"MN, Hennepin",2019,27053,Human infections and non-human activity,1,1,0
"MN, Kandiyohi",2019,27067,Human infections,1,0,0
"MN, Ramsey",2019,27123,Non-human activity,0,0,0
"MN, Redwood",2019,27127,Human infections,1,0,0
"MN, St Louis",2019,27137,Non-human activity,0,0,0
"MN, Scott",2019,27139,Human infections,0,0,1
"MS, Calhoun",2019,28013,Human infections,1,1,0
"MS, Chickasaw",2019,28017,Non-human activity,0,0,0
"MS, Clay",2019,28025,Human infections,1,1,0
"MS, Copiah",2019,28029,Human infections,1,0,0
"MS, Forrest",2019,28035,Human infections,4,4,0
"MS, Franklin",2019,28037,Human infections,0,0,1
"MS, Hinds",2019,28049,Human infections and non-human activity,2,2,0
"MS, Jackson",2019,28059,Non-human activity,0,0,0
"MS, Jefferson",2019,28063,Human infections,1,1,0
"MS, Jones",2019,28067,Human infections,1,1,0
"MS, Lamar",2019,28073,Human infections,1,0,0
"MS, Leake",2019,28079,Human infections,1,0,0
"MS, Rankin",2019,28121,Human infections and non-human activity,1,1,0
"MS, Smith",2019,28129,Human infections,1,1,0
"MS, Sunflower",2019,28133,Non-human activity,0,0,0
"MS, Washington",2019,28151,Non-human activity,0,0,0
"MO, Boone",2019,29019,Human infections,1,0,0
"MO, Chariton",2019,29041,Non-human activity,0,0,0
"MO, Cole",2019,29051,Non-human activity,0,0,0
"MO, Jefferson",2019,29099,Non-human activity,0,0,0
"MO, Phelps",2019,29161,Human infections,1,1,0
"MO, Randolph",2019,29175,Non-human activity,0,0,0
"MO, St Charles",2019,29183,Non-human activity,0,0,0
"MO, St Louis",2019,29189,Non-human activity,0,0,0
"MO, St Louis City",2019,29510,Human infections,3,3,0
"MT, Blaine",2019,30005,Non-human activity,0,0,0
"MT, Cascade",2019,30013,Non-human activity,0,0,0
"MT, Custer",2019,30017,Human infections,1,1,0
"MT, Flathead",2019,30029,Non-human activity,0,0,0
"MT, Lake",2019,30047,Non-human activity,0,0,0
"MT, Lewis And Clark",2019,30049,Human infections,1,1,0
"MT, Sanders",2019,30089,Human infections,1,1,0
"MT, Sheridan",2019,30091,Non-human activity,0,0,0
"MT, Valley",2019,30105,Non-human activity,0,0,0
"MT, Yellowstone",2019,30111,Human infections and non-human activity,0,0,1
"NE, Adams",2019,31001,Non-human activity,0,0,0
"NE, Box Butte",2019,31013,Human infections and non-human activity,1,0,0
"NE, Boyd",2019,31015,Human infections,1,0,0
"NE, Buffalo",2019,31019,Human infections,1,0,0
"NE, Cuming",2019,31039,Human infections,1,1,0
"NE, Custer",2019,31041,Human infections,1,1,0
"NE, Dawes",2019,31045,Non-human activity,0,0,0
"NE, Dawson",2019,31047,Non-human activity,0,0,0
"NE, Douglas",2019,31055,Human infections and non-human activity,7,3,1
"NE, Fillmore",2019,31059,Human infections,0,0,1
"NE, Gage",2019,31067,Human infections,1,1,0
"NE, Garden",2019,31069,Non-human activity,0,0,0
"NE, Hall",2019,31079,Non-human activity,0,0,0
"NE, Hitchcock",2019,31087,Human infections,1,0,0
"NE, Holt",2019,31089,Human infections,1,1,0
"NE, Lancaster",2019,31109,Human infections and non-human activity,1,0,2
"NE, Lincoln",2019,31111,Human infections and non-human activity,2,1,0
"NE, Madison",2019,31119,Human infections and non-human activity,1,1,0
"NE, Phelps",2019,31137,Non-human activity,0,0,0
"NE, Platte",2019,31141,Non-human activity,0,0,0
"NE, Red Willow",2019,31145,Non-human activity,0,0,0
"NE, Sarpy",2019,31153,Human infections,2,2,0
"NE, Saunders",2019,31155,Human infections,1,1,0
"NE, Scotts Bluff",2019,31157,Human infections and non-human activity,2,1,0
"NE, Sheridan",2019,31161,Human infections,1,1,0
"NE, Washington",2019,31177,Human infections,2,2,0
"NE, Webster",2019,31181,Non-human activity,0,0,0
"NE, York",2019,31185,Human infections,1,1,0
"NV, Churchill",2019,32001,Human infections and non-human activity,1,0,1
"NV, Clark",2019,32003,Human infections and non-human activity,43,34,4
"NV, Washoe",2019,32031,Human infections and non-human activity,2,0,1
"NH, Hillsborough",2019,33011,Non-human activity,0,0,0
"NJ, Atlantic",2019,34001,Human infections and non-human activity,2,1,0
"NJ, Bergen",2019,34003,Human infections and non-human activity,2,2,0
"NJ, Burlington",2019,34005,Human infections and non-human activity,2,1,0
"NJ, Camden",2019,34007,Non-human activity,0,0,0
"NJ, Cape May",2019,34009,Non-human activity,0,0,0
"NJ, Cumberland",2019,34011,Non-human activity,0,0,0
"NJ, Essex",2019,34013,Non-human activity,0,0,0
"NJ, Gloucester",2019,34015,Human infections and non-human activity,1,1,0
"NJ, Hudson",2019,34017,Non-human activity,0,0,0
"NJ, Hunterdon",2019,34019,Human infections and non-human activity,1,1,0
"NJ, Mercer",2019,34021,Non-human activity,0,0,0
"NJ, Middlesex",2019,34023,Non-human activity,0,0,0
"NJ, Monmouth",2019,34025,Non-human activity,0,0,0
"NJ, Morris",2019,34027,Non-human activity,0,0,0
"NJ, Ocean",2019,34029,Non-human activity,0,0,0
"NJ, Passaic",2019,34031,Non-human activity,0,0,0
"NJ, Salem",2019,34033,Non-human activity,0,0,0
"NJ, Somerset",2019,34035,Non-human activity,0,0,0
"NJ, Sussex",2019,34037,Non-human activity,0,0,0
"NJ, Union",2019,34039,Non-human activity,0,0,0
"NJ, Warren",2019,34041,Non-human activity,0,0,0
"NM, Bernalillo",2019,35001,Human infections and non-human activity,6,5,0
"NM, Catron",2019,35003,Non-human activity,0,0,0
"NM, Cibola",2019,35006,Human infections,1,1,0
"NM, Dona Ana",2019,35013,Human infections,3,3,0
"NM, Lea",2019,35025,Human infections,1,1,0
"NM, Luna",2019,35029,Non-human activity,0,0,0
"NM, Rio Arriba",2019,35039,Human infections,1,1,0
"NM, Sandoval",2019,35043,Human infections,3,2,1
"NM, San Juan",2019,35045,Human infections and non-human activity,16,11,0
"NM, Santa Fe",2019,35049,Human infections,2,2,0
"NM, Socorro",2019,35053,Human infections and non-human activity,1,0,1
"NM, Taos",2019,35055,Human infections,3,2,0
"NM, Valencia",2019,35061,Human infections,3,2,1
"NY, Bronx",2019,36005,Non-human activity,0,0,0
"NY, Cattaraugus",2019,36009,Non-human activity,0,0,0
"NY, Erie",2019,36029,Non-human activity,0,0,0
"NY, Kings",2019,36047,Human infections and non-human activity,3,3,1
"NY, Nassau",2019,36059,Human infections and non-human activity,2,2,0
"NY, New York",2019,36061,Non-human activity,0,0,0
"NY, Onondaga",2019,36067,Human infections and non-human activity,1,1,0
"NY, Queens",2019,36081,Human infections and non-human activity,4,3,0
"NY, Richmond",2019,36085,Human infections and non-human activity,3,2,0
"NY, Rockland",2019,36087,Non-human activity,0,0,0
"NY, Suffolk",2019,36103,Human infections and non-human activity,3,2,0
"NY, Westchester",2019,36119,Human infections and non-human activity,1,1,0
"NC, Brunswick",2019,37019,Non-human activity,0,0,0
"NC, Forsyth",2019,37067,Non-human activity,0,0,0
"NC, Haywood",2019,37087,Human infections,1,1,0
"NC, New Hanover",2019,37129,Non-human activity,0,0,0
"ND, Burleigh",2019,38015,Human infections,2,0,0
"ND, Golden Valley",2019,38033,Human infections,1,0,0
"ND, Grand Forks",2019,38035,Human infections and non-human activity,1,0,0
"ND, Mchenry",2019,38049,Human infections,1,1,0
"ND, Mercer",2019,38057,Human infections,1,1,0
"ND, Richland",2019,38077,Non-human activity,0,0,0
"ND, Stark",2019,38089,Non-human activity,0,0,0
"ND, Stutsman",2019,38093,Non-human activity,0,0,0
"ND, Traill",2019,38097,Human infections,1,0,0
"ND, Ward",2019,38101,Human infections and non-human activity,1,0,0
"ND, Williams",2019,38105,Human infections,1,0,0
"OH, Athens",2019,39009,Non-human activity,0,0,0
"OH, Butler",2019,39017,Non-human activity,0,0,0
"OH, Clark",2019,39023,Non-human activity,0,0,0
"OH, Clermont",2019,39025,Non-human activity,0,0,0
"OH, Cuyahoga",2019,39035,Non-human activity,0,0,0
"OH, Delaware",2019,39041,Non-human activity,0,0,0
"OH, Franklin",2019,39049,Non-human activity,0,0,0
"OH, Fulton",2019,39051,Non-human activity,0,0,0
"OH, Hamilton",2019,39061,Non-human activity,0,0,0
"OH, Hancock",2019,39063,Non-human activity,0,0,0
"OH, Holmes",2019,39075,Human infections,1,1,0
"OH, Lake",2019,39085,Non-human activity,0,0,0
"OH, Licking",2019,39089,Non-human activity,0,0,0
"OH, Lorain",2019,39093,Non-human activity,0,0,0
"OH, Lucas",2019,39095,Human infections and non-human activity,1,1,0
"OH, Mahoning",2019,39099,Non-human activity,0,0,0
"OH, Medina",2019,39103,Non-human activity,0,0,0
"OH, Morrow",2019,39117,Non-human activity,0,0,0
"OH, Pickaway",2019,39129,Non-human activity,0,0,0
"OH, Portage",2019,39133,Non-human activity,0,0,0
"OH, Richland",2019,39139,Non-human activity,0,0,0
"OH, Ross",2019,39141,Non-human activity,0,0,0
