FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"CA, Mendocino",2014,06045,Human infections,1,1,0
"CA, Merced",2014,06047,Human infections and non-human activity,1,1,0
"CA, Modoc",2014,06049,Non-human activity,0,0,0
"CA, Napa",2014,06055,Non-human activity,0,0,0
"CA, Nevada",2014,06057,Non-human activity,0,0,0
"CA, Orange",2014,06059,Human infections and non-human activity,263,197,19
"CA, Placer",2014,06061,Human infections and non-human activity,7,5,2
"CA, Riverside",2014,06065,Human infections and non-human activity,14,10,1
"CA, Sacramento",2014,06067,Human infections and non-human activity,10,9,0
"CA, San Benito",2014,06069,Non-human activity,0,0,0
"CA, San Bernardino",2014,06071,Human infections and non-human activity,21,17,9
"CA, San Diego",2014,06073,Human infections and non-human activity,11,9,2
"CA, San Francisco",2014,06075,Human infections,0,0,1
"CA, San Joaquin",2014,06077,Human infections and non-human activity,9,7,1
"CA, San Luis Obispo",2014,06079,Non-human activity,0,0,0
"CA, San Mateo",2014,06081,Non-human activity,0,0,0
"CA, Santa Barbara",2014,06083,Non-human activity,0,0,0
"CA, Santa Clara",2014,06085,Human infections and non-human activity,10,7,4
"CA, Santa Cruz",2014,06087,Non-human activity,0,0,0
"CA, Shasta",2014,06089,Human infections and non-human activity,2,2,1
"CA, Solano",2014,06095,Human infections and non-human activity,5,4,0
"CA, Sonoma",2014,06097,Non-human activity,0,0,0
"CA, Stanislaus",2014,06099,Human infections and non-human activity,33,21,7
"CA, Sutter",2014,06101,Human infections and non-human activity,8,4,1
"CA, Tehama",2014,06103,Human infections and non-human activity,4,3,0
"CA, Tulare",2014,06107,Human infections and non-human activity,21,15,2
"CA, Ventura",2014,06111,Human infections and non-human activity,1,1,0
"CA, Yolo",2014,06113,Human infections and non-human activity,15,6,0
"CA, Yuba",2014,06115,Human infections and non-human activity,6,1,1
"CO, Adams",2014,08001,Human infections and non-human activity,5,3,0
"CO, Alamosa",2014,08003,Human infections,1,0,0
"CO, Arapahoe",2014,08005,Human infections and non-human activity,4,1,3
"CO, Bent",2014,08011,Human infections,2,2,0
"CO, Boulder",2014,08013,Human infections and non-human activity,11,4,1
"CO, Broomfield",2014,08014,Human infections,1,1,0
"CO, Cheyenne",2014,08017,Human infections,1,0,0
"CO, Delta",2014,08029,Human infections and non-human activity,3,0,0
"CO, Denver",2014,08031,Human infections and non-human activity,5,4,0
"CO, Douglas",2014,08035,Human infections,2,2,2
"CO, El Paso",2014,08041,Human infections,2,1,0
"CO, Fremont",2014,08043,Human infections,2,0,0
"CO, Jefferson",2014,08059,Human infections and non-human activity,4,3,0
"CO, Kit Carson",2014,08063,Human infections,1,0,0
"CO, Larimer",2014,08069,Human infections and non-human activity,18,3,2
"CO, Logan",2014,08075,Human infections,4,2,0
"CO, Mesa",2014,08077,Human infections and non-human activity,7,5,0
"CO, Montrose",2014,08085,Human infections,1,1,0
"CO, Morgan",2014,08087,Human infections,3,2,0
"CO, Otero",2014,08089,Human infections,2,1,0
"CO, Prowers",2014,08099,Human infections,6,0,0
"CO, Pueblo",2014,08101,Human infections and non-human activity,7,5,1
"CO, Saguache",2014,08109,Human infections,1,0,0
"CO, Weld",2014,08123,Human infections and non-human activity,25,6,0
"CT, Fairfield",2014,09001,Human infections and non-human activity,4,1,1
"CT, Hartford",2014,09003,Human infections and non-human activity,0,0,1
"CT, Litchfield",2014,09005,Human infections and non-human activity,0,0,1
"CT, New Haven",2014,09009,Human infections and non-human activity,2,2,0
"CT, New London",2014,09011,Non-human activity,0,0,0
"DE, Kent",2014,10001,Non-human activity,0,0,0
"DE, New Castle",2014,10003,Non-human activity,0,0,0
"DE, Sussex",2014,10005,Non-human activity,0,0,0
"DC, Washington",2014,11001,Human infections and non-human activity,3,1,0
"FL, Alachua",2014,12001,Human infections and non-human activity,1,0,0
"FL, Bay",2014,12005,Non-human activity,0,0,0
"FL, Brevard",2014,12009,Non-human activity,0,0,0
"FL, Charlotte",2014,12015,Non-human activity,0,0,0
"FL, Citrus",2014,12017,Non-human activity,0,0,0
"FL, Clay",2014,12019,Human infections and non-human activity,1,1,0
"FL, Duval",2014,12031,Human infections and non-human activity,2,1,1
"FL, Escambia",2014,12033,Human infections,4,2,1
"FL, Flagler",2014,12035,Non-human activity,0,0,0
"FL, Hernando",2014,12053,Non-human activity,0,0,0
"FL, Hillsborough",2014,12057,Non-human activity,0,0,0
"FL, Indian River",2014,12061,Non-human activity,0,0,0
"FL, Lake",2014,12069,Non-human activity,0,0,0
"FL, Lee",2014,12071,Non-human activity,0,0,0
"FL, Leon",2014,12073,Human infections and non-human activity,1,1,0
"FL, Manatee",2014,12081,Non-human activity,0,0,0
"FL, Marion",2014,12083,Human infections and non-human activity,1,1,0
"FL, Monroe",2014,12087,Human infections,1,1,0
"FL, Nassau",2014,12089,Non-human activity,0,0,0
"FL, Orange",2014,12095,Non-human activity,0,0,0
"FL, Pasco",2014,12101,Human infections,1,1,0
"FL, Pinellas",2014,12103,Non-human activity,0,0,0
"FL, Polk",2014,12105,Human infections and non-human activity,1,0,1
"FL, Putnam",2014,12107,Non-human activity,0,0,0
"FL, St Johns",2014,12109,Human infections and non-human activity,0,0,1
"FL, Santa Rosa",2014,12113,Human infections,0,0,1
"FL, Sarasota",2014,12115,Non-human activity,0,0,0
"FL, Seminole",2014,12117,Non-human activity,0,0,0
"FL, Sumter",2014,12119,Non-human activity,0,0,0
"FL, Volusia",2014,12127,Human infections and non-human activity,4,4,0
"FL, Walton",2014,12131,Non-human activity,0,0,0
"GA, Brantley",2014,13025,Human infections,1,1,0
"GA, Chatham",2014,13051,Non-human activity,0,0,0
"GA, Cobb",2014,13067,Human infections,1,0,0
"GA, Coffee",2014,13069,Human infections,1,1,0
"GA, De Kalb",2014,13089,Human infections,1,1,0
"GA, Forsyth",2014,13117,Human infections,1,1,0
"GA, Fulton",2014,13121,Human infections and non-human activity,6,6,0
"GA, Liberty",2014,13179,Non-human activity,0,0,0
"GA, Lowndes",2014,13185,Non-human activity,0,0,0
"GA, Richmond",2014,13245,Human infections,2,1,0
"HI, Honolulu",2014,15003,Human infections,1,0,0
"ID, Ada",2014,16001,Human infections and non-human activity,2,1,0
"ID, Adams",2014,16003,Non-human activity,0,0,0
"ID, Bannock",2014,16005,Non-human activity,0,0,0
"ID, Bingham",2014,16011,Non-human activity,0,0,0
"ID, Blaine",2014,16013,Human infections,1,0,0
"ID, Boise",2014,16015,Non-human activity,0,0,0
"ID, Boundary",2014,16021,Non-human activity,0,0,0
"ID, Canyon",2014,16027,Human infections and non-human activity,1,1,0
"ID, Gem",2014,16045,Human infections and non-human activity,2,0,0
"ID, Gooding",2014,16047,Human infections and non-human activity,3,1,0
"ID, Jerome",2014,16053,Human infections,1,0,0
"ID, Lincoln",2014,16063,Human infections,4,0,0
"ID, Payette",2014,16075,Human infections and non-human activity,1,1,0
"ID, Twin Falls",2014,16083,Human infections and non-human activity,1,0,0
"ID, Washington",2014,16087,Human infections and non-human activity,3,2,0
"IL, Boone",2014,17007,Non-human activity,0,0,0
"IL, Champaign",2014,17019,Non-human activity,0,0,0
"IL, Clinton",2014,17027,Non-human activity,0,0,0
"IL, Cook",2014,17031,Human infections and non-human activity,26,23,0
"IL, Crawford",2014,17033,Human infections,1,1,0
"IL, Cumberland",2014,17035,Non-human activity,0,0,0
"IL, De Kalb",2014,17037,Non-human activity,0,0,0
"IL, Du Page",2014,17043,Human infections and non-human activity,5,3,1
"IL, Franklin",2014,17055,Human infections and non-human activity,1,1,0
"IL, Fulton",2014,17057,Non-human activity,0,0,0
"IL, Gallatin",2014,17059,Non-human activity,0,0,0
"IL, Grundy",2014,17063,Non-human activity,0,0,0
"IL, Henry",2014,17073,Non-human activity,0,0,0
"IL, Jackson",2014,17077,Non-human activity,0,0,0
"IL, Jersey",2014,17083,Non-human activity,0,0,0
"IL, Johnson",2014,17087,Non-human activity,0,0,0
"IL, Kane",2014,17089,Human infections and non-human activity,2,1,0
"IL, Kankakee",2014,17091,Non-human activity,0,0,0
"IL, Kendall",2014,17093,Human infections and non-human activity,1,1,0
"IL, Knox",2014,17095,Non-human activity,0,0,0
"IL, Lake",2014,17097,Human infections and non-human activity,2,1,0
"IL, La Salle",2014,17099,Human infections and non-human activity,1,1,0
"IL, Logan",2014,17107,Non-human activity,0,0,0
"IL, Mcdonough",2014,17109,Non-human activity,0,0,0
"IL, Mchenry",2014,17111,Human infections and non-human activity,1,1,0
"IL, Mclean",2014,17113,Non-human activity,0,0,0
"IL, Macon",2014,17115,Non-human activity,0,0,0
"IL, Macoupin",2014,17117,Human infections and non-human activity,1,1,0
"IL, Madison",2014,17119,Non-human activity,0,0,0
"IL, Mercer",2014,17131,Non-human activity,0,0,0
"IL, Monroe",2014,17133,Human infections and non-human activity,1,1,0
"IL, Peoria",2014,17143,Non-human activity,0,0,0
"IL, Perry",2014,17145,Non-human activity,0,0,0
"IL, Pulaski",2014,17153,Non-human activity,0,0,0
"IL, Randolph",2014,17157,Human infections,0,0,1
"IL, Rock Island",2014,17161,Non-human activity,0,0,0
"IL, St Clair",2014,17163,Human infections and non-human activity,0,0,1
"IL, Saline",2014,17165,Non-human activity,0,0,0
"IL, Sangamon",2014,17167,Non-human activity,0,0,0
"IL, Schuyler",2014,17169,Non-human activity,0,0,0
"IL, Stephenson",2014,17177,Non-human activity,0,0,0
"IL, Tazewell",2014,17179,Non-human activity,0,0,0
"IL, Union",2014,17181,Non-human activity,0,0,0
"IL, Warren",2014,17187,Non-human activity,0,0,0
"IL, Washington",2014,17189,Non-human activity,0,0,0
"IL, White",2014,17193,Non-human activity,0,0,0
"IL, Whiteside",2014,17195,Non-human activity,0,0,0
"IL, Will",2014,17197,Human infections and non-human activity,1,1,0
"IL, Winnebago",2014,17201,Non-human activity,0,0,0
"IL, Woodford",2014,17203,Human infections and non-human activity,1,0,0
"IN, Adams",2014,18001,Non-human activity,0,0,0
"IN, Allen",2014,18003,Non-human activity,0,0,0
"IN, Carroll",2014,18015,Non-human activity,0,0,0
"IN, Clark",2014,18019,Non-human activity,0,0,0
"IN, Clay",2014,18021,Non-human activity,0,0,0
"IN, Dearborn",2014,18029,Non-human activity,0,0,0
"IN, Decatur",2014,18031,Non-human activity,0,0,0
"IN, De Kalb",2014,18033,Non-human activity,0,0,0
"IN, Delaware",2014,18035,Non-human activity,0,0,0
"IN, Dubois",2014,18037,Non-human activity,0,0,0
"IN, Elkhart",2014,18039,Non-human activity,0,0,0
"IN, Floyd",2014,18043,Non-human activity,0,0,0
"IN, Fulton",2014,18049,Human infections and non-human activity,1,1,0
"IN, Gibson",2014,18051,Non-human activity,0,0,0
"IN, Grant",2014,18053,Non-human activity,0,0,0
"IN, Greene",2014,18055,Non-human activity,0,0,0
"IN, Hamilton",2014,18057,Non-human activity,0,0,0
"IN, Hancock",2014,18059,Human infections,1,1,0
"IN, Hendricks",2014,18063,Non-human activity,0,0,0
"IN, Henry",2014,18065,Non-human activity,0,0,0
"IN, Howard",2014,18067,Non-human activity,0,0,0
"IN, Jackson",2014,18071,Non-human activity,0,0,0
"IN, Jefferson",2014,18077,Non-human activity,0,0,0
"IN, Jennings",2014,18079,Non-human activity,0,0,0
"IN, Johnson",2014,18081,Non-human activity,0,0,0
"IN, Knox",2014,18083,Non-human activity,0,0,0
"IN, Kosciusko",2014,18085,Human infections and non-human activity,1,1,0
"IN, La Grange",2014,18087,Non-human activity,0,0,0
"IN, Lake",2014,18089,Non-human activity,0,0,0
"IN, La Porte",2014,18091,Non-human activity,0,0,0
"IN, Lawrence",2014,18093,Human infections and non-human activity,1,1,0
"IN, Marion",2014,18097,Human infections and non-human activity,1,1,0
"IN, Marshall",2014,18099,Non-human activity,0,0,0
"IN, Miami",2014,18103,Non-human activity,0,0,0
"IN, Morgan",2014,18109,Non-human activity,0,0,0
"IN, Newton",2014,18111,Non-human activity,0,0,0
"IN, Ohio",2014,18115,Human infections,0,0,1
"IN, Orange",2014,18117,Non-human activity,0,0,0
"IN, Pike",2014,18125,Non-human activity,0,0,0
"IN, Porter",2014,18127,Human infections,3,2,0
"IN, Posey",2014,18129,Non-human activity,0,0,0
"IN, Pulaski",2014,18131,Non-human activity,0,0,0
"IN, Putnam",2014,18133,Human infections and non-human activity,1,1,0
"IN, Ripley",2014,18137,Non-human activity,0,0,0
"IN, Rush",2014,18139,Non-human activity,0,0,0
"IN, St Joseph",2014,18141,Human infections and non-human activity,0,0,1
"IN, Scott",2014,18143,Non-human activity,0,0,0
"IN, Steuben",2014,18151,Non-human activity,0,0,0
"IN, Sullivan",2014,18153,Non-human activity,0,0,0
"IN, Switzerland",2014,18155,Non-human activity,0,0,0
"IN, Tippecanoe",2014,18157,Non-human activity,0,0,0
"IN, Vanderburgh",2014,18163,Human infections and non-human activity,1,1,0
"IN, Vigo",2014,18167,Non-human activity,0,0,0
"IN, Wabash",2014,18169,Non-human activity,0,0,0
"IN, Washington",2014,18175,Non-human activity,0,0,0
"IN, Wells",2014,18179,Non-human activity,0,0,0
"IN, White",2014,18181,Non-human activity,0,0,0
"IA, Black Hawk",2014,19013,Non-human activity,0,0,0
"IA, Buchanan",2014,19019,Human infections,1,0,1
"IA, Clay",2014,19041,Human infections,1,0,0
"IA, Crawford",2014,19047,Human infections,2,1,0
"IA, Davis",2014,19051,Non-human activity,0,0,0
"IA, Humboldt",2014,19091,Human infections,1,1,0
"IA, Johnson",2014,19103,Non-human activity,0,0,0
"IA, Linn",2014,19113,Human infections,0,0,1
"IA, Louisa",2014,19115,Non-human activity,0,0,0
"IA, Lucas",2014,19117,Non-human activity,0,0,0
"IA, Monona",2014,19133,Human infections,1,0,0
"IA, Plymouth",2014,19149,Human infections,1,0,0
"IA, Polk",2014,19153,Human infections and non-human activity,1,0,0
"IA, Pottawattamie",2014,19155,Human infections,1,0,0
"IA, Poweshiek",2014,19157,Human infections,0,0,1
"IA, Sac",2014,19161,Human infections,1,1,0
"IA, Sioux",2014,19167,Human infections,2,1,0
"IA, Story",2014,19169,Non-human activity,0,0,0
"IA, Woodbury",2014,19193,Human infections and non-human activity,3,1,0
"KS, Barton",2014,20009,Human infections,11,1,3
"KS, Butler",2014,20015,Human infections,1,1,0
"KS, Clark",2014,20025,Human infections,2,0,0
"KS, Comanche",2014,20033,Human infections,1,0,1
"KS, Cowley",2014,20035,Human infections,1,1,1
"KS, Douglas",2014,20045,Human infections,1,1,0
"KS, Ellis",2014,20051,Human infections,0,0,1
"KS, Finney",2014,20055,Human infections,2,0,0
"KS, Ford",2014,20057,Human infections,3,2,1
"KS, Graham",2014,20065,Human infections,0,0,1
"KS, Grant",2014,20067,Human infections,0,0,1
"KS, Gray",2014,20069,Human infections,1,1,0
"KS, Harvey",2014,20079,Human infections,1,0,0
"KS, Haskell",2014,20081,Human infections,1,0,0
"KS, Johnson",2014,20091,Human infections,5,4,0
"KS, Mcpherson",2014,20113,Human infections,1,0,0
"KS, Meade",2014,20119,Human infections,1,0,0
"KS, Osborne",2014,20141,Human infections,1,0,0
"KS, Pawnee",2014,20145,Human infections,3,0,0
"KS, Phillips",2014,20147,Human infections,0,0,1
"KS, Pratt",2014,20151,Human infections,2,0,0
"KS, Reno",2014,20155,Human infections,1,0,1
"KS, Republic",2014,20157,Human infections,1,0,1
"KS, Rice",2014,20159,Human infections,0,0,1
"KS, Russell",2014,20167,Human infections,1,1,0
"KS, Saline",2014,20169,Human infections,3,2,0
"KS, Scott",2014,20171,Human infections,2,2,0
"KS, Sedgwick",2014,20173,Human infections and non-human activity,1,0,1
"KS, Sheridan",2014,20179,Human infections,0,0,1
"KS, Stafford",2014,20185,Human infections,3,0,0
"KS, Thomas",2014,20193,Human infections,2,1,0
"KS, Wyandotte",2014,20209,Human infections,2,1,0
"KY, Allen",2014,21003,Non-human activity,0,0,0
"KY, Calloway",2014,21035,Non-human activity,0,0,0
"KY, Jefferson",2014,21111,Human infections,1,0,0
"KY, Marion",2014,21155,Non-human activity,0,0,0
"KY, Marshall",2014,21157,Non-human activity,0,0,0
"LA, Acadia Parish",2014,22001,Non-human activity,0,0,0
"LA, Ascension Parish",2014,22005,Human infections and non-human activity,6,4,2
"LA, Bossier Parish",2014,22015,Human infections and non-human activity,5,2,0
"LA, Caddo Parish",2014,22017,Human infections and non-human activity,37,16,2
"LA, Calcasieu Parish",2014,22019,Human infections,1,0,0
"LA, De Soto Parish",2014,22031,Human infections,1,0,0
"LA, East Baton Rouge Parish",2014,22033,Human infections and non-human activity,39,21,4
"LA, Franklin Parish",2014,22041,Human infections and non-human activity,1,1,0
"LA, Iberia Parish",2014,22045,Non-human activity,0,0,0
"LA, Iberville Parish",2014,22047,Human infections,3,1,0
"LA, Jefferson Parish",2014,22051,Non-human activity,0,0,0
"LA, Jefferson Davis Parish",2014,22053,Human infections,1,0,0
"LA, Lafayette Parish",2014,22055,Non-human activity,0,0,0
"LA, Lafourche Parish",2014,22057,Human infections and non-human activity,5,4,0
"LA, Livingston Parish",2014,22063,Human infections and non-human activity,8,2,6
"LA, Natchitoches Parish",2014,22069,Human infections,1,1,0
"LA, Orleans Parish",2014,22071,Human infections and non-human activity,3,0,0
"LA, Ouachita Parish",2014,22073,Human infections and non-human activity,3,2,0
"LA, Plaquemines Parish",2014,22075,Non-human activity,0,0,0
"LA, Pointe Coupee Parish",2014,22077,Human infections,3,2,1
"LA, Rapides Parish",2014,22079,Human infections,0,0,1
"LA, St Charles Parish",2014,22089,Human infections and non-human activity,1,1,0
"LA, St James Parish",2014,22093,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2014,22095,Non-human activity,0,0,0
"LA, St Martin Parish",2014,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2014,22101,Non-human activity,0,0,0
"LA, St Tammany Parish",2014,22103,Human infections and non-human activity,4,2,0
"LA, Tangipahoa Parish",2014,22105,Human infections and non-human activity,1,0,0
"LA, Terrebonne Parish",2014,22109,Human infections and non-human activity,1,1,0
"LA, Washington Parish",2014,22117,Human infections,1,1,0
"LA, West Baton Rouge Parish",2014,22121,Non-human activity,0,0,0
"MD, Allegany",2014,24001,Human infections,1,1,0
"MD, Anne Arundel",2014,24003,Non-human activity,0,0,0
"MD, Baltimore",2014,24005,Human infections,0,0,1
"MD, Dorchester",2014,24019,Non-human activity,0,0,0
"MD, Frederick",2014,24021,Non-human activity,0,0,0
"MD, Harford",2014,24025,Non-human activity,0,0,0
"MD, Howard",2014,24027,Human infections,1,1,0
"MD, Montgomery",2014,24031,Human infections and non-human activity,1,1,0
"MD, Prince Georges",2014,24033,Human infections and non-human activity,2,2,1
"MD, Talbot",2014,24041,Non-human activity,0,0,0
"MD, Washington",2014,24043,Human infections,1,1,0
"MA, Barnstable",2014,25001,Non-human activity,0,0,0
"MA, Berkshire",2014,25003,Non-human activity,0,0,0
"MA, Bristol",2014,25005,Non-human activity,0,0,0
"MA, Essex",2014,25009,Human infections and non-human activity,1,1,0
"MA, Middlesex",2014,25017,Human infections and non-human activity,5,4,1
"MA, Norfolk",2014,25021,Non-human activity,0,0,0
"MA, Plymouth",2014,25023,Non-human activity,0,0,0
"MA, Suffolk",2014,25025,Non-human activity,0,0,0
"MA, Worcester",2014,25027,Non-human activity,0,0,0
"MI, Baraga",2014,26013,Non-human activity,0,0,0
"MI, Bay",2014,26017,Non-human activity,0,0,0
"MI, Cass",2014,26027,Human infections,0,0,1
"MI, Chippewa",2014,26033,Non-human activity,0,0,0
"MI, Clinton",2014,26037,Non-human activity,0,0,0
"MI, Grand Traverse",2014,26055,Non-human activity,0,0,0
"MI, Ingham",2014,26065,Non-human activity,0,0,0
"MI, Kent",2014,26081,Human infections and non-human activity,1,1,0
"MI, Keweenaw",2014,26083,Non-human activity,0,0,0
"MI, Macomb",2014,26099,Non-human activity,0,0,0
"MI, Marquette",2014,26103,Non-human activity,0,0,0
"MI, Midland",2014,26111,Non-human activity,0,0,0
"MI, Missaukee",2014,26113,Non-human activity,0,0,0
"MI, Oakland",2014,26125,Non-human activity,0,0,0
"MI, Otsego",2014,26137,Non-human activity,0,0,0
"MI, Ottawa",2014,26139,Non-human activity,0,0,0
"MI, Saginaw",2014,26145,Non-human activity,0,0,0
"MI, Sanilac",2014,26151,Non-human activity,0,0,0
"MI, Shiawassee",2014,26155,Non-human activity,0,0,0
"MI, Tuscola",2014,26157,Non-human activity,0,0,0
"MI, Wayne",2014,26163,Non-human activity,0,0,0
"MN, Anoka",2014,27003,Non-human activity,0,0,0
"MN, Big Stone",2014,27011,Human infections,1,0,0
"MN, Blue Earth",2014,27013,Human infections,1,0,0
"MN, Carver",2014,27019,Non-human activity,0,0,0
"MN, Clay",2014,27027,Human infections and non-human activity,1,0,0
"MN, Dakota",2014,27037,Human infections and non-human activity,2,1,0
"MN, Dodge",2014,27039,Human infections,0,0,1
"MN, Hennepin",2014,27053,Human infections and non-human activity,3,1,0
"MN, Lyon",2014,27083,Human infections,1,1,0
"MN, Morrison",2014,27097,Human infections,1,0,0
"MN, Nicollet",2014,27103,Human infections,0,0,1
"MN, Nobles",2014,27105,Human infections,1,0,0
"MN, Otter Tail",2014,27111,Human infections and non-human activity,2,1,0
"MN, Pope",2014,27121,Human infections,1,0,0
"MN, Ramsey",2014,27123,Non-human activity,0,0,0
"MN, Red Lake",2014,27125,Non-human activity,0,0,0
"MN, Rice",2014,27131,Human infections,0,0,1
"MN, Scott",2014,27139,Human infections and non-human activity,1,0,0
"MN, Sibley",2014,27143,Human infections,0,0,1
"MN, Stevens",2014,27149,Human infections,1,1,0
"MN, Swift",2014,27151,Human infections,1,0,0
"MN, Washington",2014,27163,Human infections,2,0,0
"MN, Winona",2014,27169,Human infections,0,0,1
"MN, Wright",2014,27171,Human infections,2,1,0
"MS, Adams",2014,28001,Human infections,3,2,0
"MS, Bolivar",2014,28011,Human infections,2,1,0
"MS, Calhoun",2014,28013,Human infections,1,1,0
"MS, Clarke",2014,28023,Human infections,1,1,0
"MS, Clay",2014,28025,Human infections,1,0,0
"MS, Coahoma",2014,28027,Human infections,1,1,0
"MS, Covington",2014,28031,Human infections,1,1,0
"MS, Forrest",2014,28035,Human infections and non-human activity,5,4,3
"MS, Harrison",2014,28047,Human infections,1,1,0
"MS, Hinds",2014,28049,Human infections and non-human activity,10,7,0
"MS, Jones",2014,28067,Human infections and non-human activity,1,0,0
"MS, Lauderdale",2014,28075,Human infections,1,0,0
"MS, Lee",2014,28081,Human infections,1,1,1
"MS, Lincoln",2014,28085,Non-human activity,0,0,0
"MS, Lowndes",2014,28087,Human infections,1,0,0
"MS, Madison",2014,28089,Human infections and non-human activity,3,1,1
"MS, Monroe",2014,28095,Human infections,1,1,0
"MS, Neshoba",2014,28099,Human infections,1,1,0
"MS, Newton",2014,28101,Human infections,1,0,0
"MS, Pike",2014,28113,Non-human activity,0,0,0
"MS, Pontotoc",2014,28115,Non-human activity,0,0,0
"MS, Rankin",2014,28121,Human infections and non-human activity,5,2,0
"MS, Washington",2014,28151,Human infections and non-human activity,1,0,0
"MS, Yazoo",2014,28163,Human infections,1,1,0
"MO, Andrew",2014,29003,Non-human activity,0,0,0
"MO, Audrain",2014,29007,Non-human activity,0,0,0
"MO, Bates",2014,29013,Non-human activity,0,0,0
"MO, Boone",2014,29019,Non-human activity,0,0,0
"MO, Callaway",2014,29027,Human infections,1,1,1
"MO, Clay",2014,29047,Non-human activity,0,0,0
"MO, Cole",2014,29051,Non-human activity,0,0,0
"MO, Daviess",2014,29061,Human infections,1,1,0
"MO, De Kalb",2014,29063,Non-human activity,0,0,0
"MO, Dunklin",2014,29069,Human infections,1,1,0
"MO, Jackson",2014,29095,Human infections,1,0,1
"MO, Jefferson",2014,29099,Human infections and non-human activity,1,1,0
"MO, Laclede",2014,29105,Human infections and non-human activity,1,1,0
"MO, Linn",2014,29115,Human infections,0,0,1
"MO, Macon",2014,29121,Human infections,0,0,1
"MO, St Charles",2014,29183,Human infections,1,1,1
"MO, St Louis",2014,29189,Human infections and non-human activity,2,1,2
"MO, Stoddard",2014,29207,Human infections,1,1,0
"MO, St Louis City",2014,29510,Human infections and non-human activity,3,2,1
"MT, Big Horn",2014,30003,Human infections and non-human activity,1,1,0
"MT, Blaine",2014,30005,Non-human activity,0,0,0
"MT, Cascade",2014,30013,Non-human activity,0,0,0
"MT, Gallatin",2014,30031,Non-human activity,0,0,0
"MT, Glacier",2014,30035,Non-human activity,0,0,0
"MT, Hill",2014,30041,Human infections,1,0,0
"MT, Mccone",2014,30055,Non-human activity,0,0,0
"MT, Teton",2014,30099,Human infections and non-human activity,1,0,0
"MT, Valley",2014,30105,Human infections,1,0,0
"MT, Wibaux",2014,30109,Non-human activity,0,0,0
"MT, Yellowstone",2014,30111,Human infections,1,1,0
"NE, Adams",2014,31001,Human infections and non-human activity,4,0,1
"NE, Banner",2014,31007,Human infections,1,1,0
"NE, Boone",2014,31011,Human infections,1,0,2
"NE, Box Butte",2014,31013,Human infections,2,0,0
"NE, Brown",2014,31017,Human infections,3,0,0
"NE, Buffalo",2014,31019,Human infections and non-human activity,11,6,3
"NE, Burt",2014,31021,Human infections,1,0,0
"NE, Cedar",2014,31027,Human infections,1,0,0
"NE, Chase",2014,31029,Non-human activity,0,0,0
"NE, Cherry",2014,31031,Non-human activity,0,0,0
