FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"CA, Napa",2012,06055,Non-human activity,0,0,0
"CA, Nevada",2012,06057,Non-human activity,0,0,0
"CA, Orange",2012,06059,Human infections and non-human activity,42,26,9
"CA, Placer",2012,06061,Human infections and non-human activity,12,10,0
"CA, Riverside",2012,06065,Human infections and non-human activity,19,14,0
"CA, Sacramento",2012,06067,Human infections and non-human activity,29,18,3
"CA, San Bernardino",2012,06071,Human infections and non-human activity,33,19,8
"CA, San Diego",2012,06073,Human infections and non-human activity,1,0,1
"CA, San Francisco",2012,06075,Human infections and non-human activity,1,1,0
"CA, San Joaquin",2012,06077,Human infections and non-human activity,13,4,2
"CA, San Luis Obispo",2012,06079,Non-human activity,0,0,0
"CA, San Mateo",2012,06081,Non-human activity,0,0,0
"CA, Santa Clara",2012,06085,Non-human activity,0,0,0
"CA, Santa Cruz",2012,06087,Non-human activity,0,0,0
"CA, Shasta",2012,06089,Human infections and non-human activity,1,1,0
"CA, Solano",2012,06095,Human infections and non-human activity,2,1,0
"CA, Sonoma",2012,06097,Non-human activity,0,0,0
"CA, Stanislaus",2012,06099,Human infections and non-human activity,26,14,3
"CA, Sutter",2012,06101,Human infections and non-human activity,8,4,0
"CA, Tehama",2012,06103,Human infections and non-human activity,4,1,0
"CA, Tulare",2012,06107,Human infections and non-human activity,7,5,2
"CA, Ventura",2012,06111,Human infections and non-human activity,7,4,0
"CA, Yolo",2012,06113,Human infections and non-human activity,10,6,1
"CA, Yuba",2012,06115,Human infections and non-human activity,4,3,0
"CO, Adams",2012,08001,Human infections and non-human activity,16,9,1
"CO, Alamosa",2012,08003,Human infections,1,1,0
"CO, Arapahoe",2012,08005,Human infections and non-human activity,4,3,1
"CO, Archuleta",2012,08007,Non-human activity,0,0,0
"CO, Baca",2012,08009,Human infections,1,1,0
"CO, Boulder",2012,08013,Human infections and non-human activity,1,0,0
"CO, Broomfield",2012,08014,Human infections,2,1,0
"CO, Delta",2012,08029,Human infections and non-human activity,22,6,1
"CO, Denver",2012,08031,Human infections and non-human activity,16,9,1
"CO, Douglas",2012,08035,Human infections,1,1,0
"CO, El Paso",2012,08041,Human infections,2,2,0
"CO, Fremont",2012,08043,Human infections and non-human activity,5,2,0
"CO, Jefferson",2012,08059,Human infections,3,1,0
"CO, La Plata",2012,08067,Human infections and non-human activity,4,3,0
"CO, Larimer",2012,08069,Human infections and non-human activity,8,3,0
"CO, Las Animas",2012,08071,Human infections,1,0,0
"CO, Logan",2012,08075,Non-human activity,0,0,0
"CO, Mesa",2012,08077,Human infections and non-human activity,14,8,6
"CO, Montrose",2012,08085,Human infections and non-human activity,20,7,1
"CO, Morgan",2012,08087,Human infections,2,1,0
"CO, Otero",2012,08089,Human infections,1,0,0
"CO, Prowers",2012,08099,Human infections and non-human activity,1,1,0
"CO, Pueblo",2012,08101,Human infections and non-human activity,1,1,0
"CO, Weld",2012,08123,Human infections and non-human activity,5,2,1
"CT, Fairfield",2012,09001,Human infections and non-human activity,11,6,1
"CT, Hartford",2012,09003,Human infections and non-human activity,2,1,0
"CT, Middlesex",2012,09007,Non-human activity,0,0,0
"CT, New Haven",2012,09009,Human infections and non-human activity,7,4,0
"CT, New London",2012,09011,Human infections and non-human activity,1,1,0
"DE, Kent",2012,10001,Human infections and non-human activity,1,0,0
"DE, New Castle",2012,10003,Human infections and non-human activity,7,2,0
"DE, Sussex",2012,10005,Human infections and non-human activity,1,0,0
"DC, Washington",2012,11001,Human infections and non-human activity,10,8,0
"FL, Alachua",2012,12001,Non-human activity,0,0,0
"FL, Bay",2012,12005,Human infections and non-human activity,1,1,0
"FL, Broward",2012,12011,Human infections,2,0,0
"FL, Calhoun",2012,12013,Non-human activity,0,0,0
"FL, Charlotte",2012,12015,Non-human activity,0,0,0
"FL, Citrus",2012,12017,Non-human activity,0,0,0
"FL, Duval",2012,12031,Human infections and non-human activity,28,18,3
"FL, Escambia",2012,12033,Human infections,15,13,0
"FL, Flagler",2012,12035,Non-human activity,0,0,0
"FL, Gadsden",2012,12039,Human infections and non-human activity,1,1,0
"FL, Gilchrist",2012,12041,Non-human activity,0,0,0
"FL, Hernando",2012,12053,Non-human activity,0,0,0
"FL, Hillsborough",2012,12057,Human infections and non-human activity,1,1,0
"FL, Holmes",2012,12059,Human infections and non-human activity,3,2,0
"FL, Indian River",2012,12061,Non-human activity,0,0,0
"FL, Jackson",2012,12063,Human infections and non-human activity,2,1,0
"FL, Jefferson",2012,12065,Non-human activity,0,0,0
"FL, Lee",2012,12071,Non-human activity,0,0,0
"FL, Leon",2012,12073,Human infections and non-human activity,2,2,0
"FL, Levy",2012,12075,Non-human activity,0,0,0
"FL, Manatee",2012,12081,Human infections and non-human activity,1,1,0
"FL, Martin",2012,12085,Non-human activity,0,0,0
"FL, Nassau",2012,12089,Human infections and non-human activity,1,1,0
"FL, Okaloosa",2012,12091,Human infections,4,3,0
"FL, Orange",2012,12095,Human infections and non-human activity,1,1,0
"FL, Palm Beach",2012,12099,Non-human activity,0,0,0
"FL, Pasco",2012,12101,Non-human activity,0,0,0
"FL, Polk",2012,12105,Non-human activity,0,0,0
"FL, Putnam",2012,12107,Non-human activity,0,0,0
"FL, St Johns",2012,12109,Non-human activity,0,0,0
"FL, St Lucie",2012,12111,Non-human activity,0,0,0
"FL, Santa Rosa",2012,12113,Human infections and non-human activity,5,4,1
"FL, Sarasota",2012,12115,Non-human activity,0,0,0
"FL, Seminole",2012,12117,Non-human activity,0,0,0
"FL, Suwannee",2012,12121,Human infections and non-human activity,0,0,2
"FL, Volusia",2012,12127,Human infections and non-human activity,1,1,0
"FL, Walton",2012,12131,Human infections and non-human activity,4,1,1
"FL, Washington",2012,12133,Human infections and non-human activity,1,1,0
"GA, Appling",2012,13001,Non-human activity,0,0,0
"GA, Bartow",2012,13015,Human infections,1,1,0
"GA, Ben Hill",2012,13017,Non-human activity,0,0,0
"GA, Bibb",2012,13021,Human infections and non-human activity,0,0,1
"GA, Brantley",2012,13025,Human infections,1,0,0
"GA, Bryan",2012,13029,Human infections,2,1,0
"GA, Bulloch",2012,13031,Human infections,1,1,0
"GA, Burke",2012,13033,Non-human activity,0,0,0
"GA, Candler",2012,13043,Human infections,0,0,1
"GA, Carroll",2012,13045,Human infections,1,0,1
"GA, Catoosa",2012,13047,Human infections,1,1,0
"GA, Chatham",2012,13051,Human infections and non-human activity,1,1,0
"GA, Cherokee",2012,13057,Human infections and non-human activity,0,0,2
"GA, Clayton",2012,13063,Human infections,2,1,1
"GA, Cobb",2012,13067,Human infections,9,5,0
"GA, Columbia",2012,13073,Human infections,4,0,0
"GA, Dawson",2012,13085,Human infections,1,0,0
"GA, Decatur",2012,13087,Human infections,0,0,1
"GA, De Kalb",2012,13089,Human infections and non-human activity,7,2,3
"GA, Dougherty",2012,13095,Human infections,11,8,1
"GA, Douglas",2012,13097,Human infections,2,1,0
"GA, Early",2012,13099,Human infections,1,1,0
"GA, Fayette",2012,13113,Human infections,0,0,1
"GA, Floyd",2012,13115,Human infections,1,0,0
"GA, Forsyth",2012,13117,Human infections,1,0,1
"GA, Fulton",2012,13121,Human infections and non-human activity,9,4,2
"GA, Glynn",2012,13127,Human infections and non-human activity,3,1,0
"GA, Gwinnett",2012,13135,Human infections,5,2,1
"GA, Habersham",2012,13137,Human infections,1,0,0
"GA, Houston",2012,13153,Human infections,5,2,0
"GA, Lee",2012,13177,Human infections,2,2,0
"GA, Long",2012,13183,Human infections,1,0,0
"GA, Lowndes",2012,13185,Non-human activity,0,0,0
"GA, Mcduffie",2012,13189,Non-human activity,0,0,0
"GA, Macon",2012,13193,Human infections,1,1,0
"GA, Miller",2012,13201,Human infections and non-human activity,1,1,0
"GA, Mitchell",2012,13205,Human infections and non-human activity,1,0,0
"GA, Muscogee",2012,13215,Human infections,8,4,1
"GA, Peach",2012,13225,Human infections,1,0,2
"GA, Randolph",2012,13243,Human infections,1,1,0
"GA, Richmond",2012,13245,Human infections,3,2,1
"GA, Schley",2012,13249,Human infections,1,0,0
"GA, Sumter",2012,13261,Human infections,1,0,0
"GA, Terrell",2012,13273,Human infections and non-human activity,1,0,0
"GA, Thomas",2012,13275,Human infections,2,1,0
"GA, Toombs",2012,13279,Human infections,1,1,0
"GA, Troup",2012,13285,Human infections,1,0,0
"GA, Walton",2012,13297,Human infections,1,0,0
"GA, Wayne",2012,13305,Human infections,1,0,0
"GA, Worth",2012,13321,Human infections and non-human activity,1,1,0
"ID, Ada",2012,16001,Human infections and non-human activity,2,1,3
"ID, Adams",2012,16003,Human infections,1,0,0
"ID, Bingham",2012,16011,Non-human activity,0,0,0
"ID, Canyon",2012,16027,Non-human activity,0,0,0
"ID, Elmore",2012,16039,Human infections,3,2,0
"ID, Gem",2012,16045,Human infections and non-human activity,5,1,0
"ID, Gooding",2012,16047,Human infections and non-human activity,1,0,0
"ID, Owyhee",2012,16073,Non-human activity,0,0,0
"ID, Payette",2012,16075,Human infections and non-human activity,3,1,0
"ID, Twin Falls",2012,16083,Human infections and non-human activity,2,0,0
"ID, Washington",2012,16087,Non-human activity,0,0,0
"IL, Adams",2012,17001,Non-human activity,0,0,0
"IL, Bond",2012,17005,Human infections and non-human activity,2,2,0
"IL, Boone",2012,17007,Non-human activity,0,0,0
"IL, Bureau",2012,17011,Non-human activity,0,0,0
"IL, Champaign",2012,17019,Non-human activity,0,0,0
"IL, Clay",2012,17025,Non-human activity,0,0,0
"IL, Cook",2012,17031,Human infections and non-human activity,174,121,14
"IL, Crawford",2012,17033,Human infections,1,1,0
"IL, De Kalb",2012,17037,Human infections and non-human activity,1,1,0
"IL, De Witt",2012,17039,Non-human activity,0,0,0
"IL, Douglas",2012,17041,Non-human activity,0,0,0
"IL, Du Page",2012,17043,Human infections and non-human activity,56,27,5
"IL, Edgar",2012,17045,Non-human activity,0,0,0
"IL, Gallatin",2012,17059,Non-human activity,0,0,0
"IL, Greene",2012,17061,Non-human activity,0,0,0
"IL, Grundy",2012,17063,Non-human activity,0,0,0
"IL, Henderson",2012,17071,Non-human activity,0,0,0
"IL, Henry",2012,17073,Human infections and non-human activity,1,0,0
"IL, Jackson",2012,17077,Human infections and non-human activity,1,1,0
"IL, Jasper",2012,17079,Non-human activity,0,0,0
"IL, Jersey",2012,17083,Non-human activity,0,0,0
"IL, Jo Daviess",2012,17085,Human infections,1,1,0
"IL, Johnson",2012,17087,Non-human activity,0,0,0
"IL, Kane",2012,17089,Human infections and non-human activity,13,10,1
"IL, Kankakee",2012,17091,Human infections and non-human activity,3,2,0
"IL, Kendall",2012,17093,Non-human activity,0,0,0
"IL, Knox",2012,17095,Non-human activity,0,0,0
"IL, Lake",2012,17097,Human infections and non-human activity,7,4,0
"IL, La Salle",2012,17099,Non-human activity,0,0,0
"IL, Lawrence",2012,17101,Human infections,0,0,1
"IL, Lee",2012,17103,Non-human activity,0,0,0
"IL, Logan",2012,17107,Non-human activity,0,0,0
"IL, Mchenry",2012,17111,Human infections and non-human activity,6,2,0
"IL, Mclean",2012,17113,Human infections and non-human activity,1,1,0
"IL, Macon",2012,17115,Non-human activity,0,0,0
"IL, Macoupin",2012,17117,Human infections and non-human activity,1,1,0
"IL, Madison",2012,17119,Non-human activity,0,0,0
"IL, Marshall",2012,17123,Non-human activity,0,0,0
"IL, Monroe",2012,17133,Non-human activity,0,0,0
"IL, Montgomery",2012,17135,Non-human activity,0,0,0
"IL, Moultrie",2012,17139,Non-human activity,0,0,0
"IL, Peoria",2012,17143,Human infections and non-human activity,3,1,2
"IL, Rock Island",2012,17161,Non-human activity,0,0,0
"IL, St Clair",2012,17163,Human infections and non-human activity,1,1,3
"IL, Saline",2012,17165,Non-human activity,0,0,0
"IL, Sangamon",2012,17167,Human infections and non-human activity,3,3,0
"IL, Stephenson",2012,17177,Non-human activity,0,0,0
"IL, Tazewell",2012,17179,Non-human activity,0,0,0
"IL, Warren",2012,17187,Non-human activity,0,0,0
"IL, Washington",2012,17189,Non-human activity,0,0,0
"IL, White",2012,17193,Non-human activity,0,0,0
"IL, Whiteside",2012,17195,Non-human activity,0,0,0
"IL, Will",2012,17197,Human infections and non-human activity,11,7,5
"IL, Williamson",2012,17199,Human infections and non-human activity,1,0,0
"IL, Winnebago",2012,17201,Human infections and non-human activity,3,1,0
"IL, Woodford",2012,17203,Non-human activity,0,0,0
"IN, Adams",2012,18001,Human infections and non-human activity,3,1,2
"IN, Allen",2012,18003,Human infections and non-human activity,12,8,3
"IN, Bartholomew",2012,18005,Human infections and non-human activity,1,1,0
"IN, Benton",2012,18007,Non-human activity,0,0,0
"IN, Blackford",2012,18009,Human infections and non-human activity,2,2,0
"IN, Boone",2012,18011,Non-human activity,0,0,0
"IN, Brown",2012,18013,Non-human activity,0,0,0
"IN, Carroll",2012,18015,Non-human activity,0,0,0
"IN, Cass",2012,18017,Non-human activity,0,0,0
"IN, Clark",2012,18019,Non-human activity,0,0,0
"IN, Clay",2012,18021,Non-human activity,0,0,0
"IN, Clinton",2012,18023,Non-human activity,0,0,0
"IN, Daviess",2012,18027,Non-human activity,0,0,0
"IN, Dearborn",2012,18029,Human infections and non-human activity,1,1,0
"IN, Decatur",2012,18031,Non-human activity,0,0,0
"IN, De Kalb",2012,18033,Non-human activity,0,0,0
"IN, Delaware",2012,18035,Human infections and non-human activity,2,1,0
"IN, Dubois",2012,18037,Non-human activity,0,0,0
"IN, Elkhart",2012,18039,Human infections and non-human activity,2,1,1
"IN, Fayette",2012,18041,Non-human activity,0,0,0
"IN, Floyd",2012,18043,Non-human activity,0,0,0
"IN, Fountain",2012,18045,Non-human activity,0,0,0
"IN, Franklin",2012,18047,Non-human activity,0,0,0
"IN, Fulton",2012,18049,Human infections and non-human activity,1,1,0
"IN, Gibson",2012,18051,Non-human activity,0,0,0
"IN, Grant",2012,18053,Non-human activity,0,0,0
"IN, Greene",2012,18055,Non-human activity,0,0,0
"IN, Hamilton",2012,18057,Human infections and non-human activity,4,2,1
"IN, Hancock",2012,18059,Human infections and non-human activity,2,2,0
"IN, Harrison",2012,18061,Non-human activity,0,0,0
"IN, Hendricks",2012,18063,Human infections and non-human activity,1,1,0
"IN, Henry",2012,18065,Non-human activity,0,0,0
"IN, Howard",2012,18067,Non-human activity,0,0,0
"IN, Huntington",2012,18069,Non-human activity,0,0,0
"IN, Jackson",2012,18071,Human infections and non-human activity,1,0,0
"IN, Jasper",2012,18073,Non-human activity,0,0,0
"IN, Jay",2012,18075,Non-human activity,0,0,0
"IN, Jefferson",2012,18077,Non-human activity,0,0,0
"IN, Jennings",2012,18079,Non-human activity,0,0,0
"IN, Johnson",2012,18081,Human infections and non-human activity,1,0,0
"IN, Knox",2012,18083,Human infections and non-human activity,1,1,0
"IN, Kosciusko",2012,18085,Non-human activity,0,0,0
"IN, La Grange",2012,18087,Human infections and non-human activity,0,0,1
"IN, Lake",2012,18089,Human infections and non-human activity,7,4,5
"IN, La Porte",2012,18091,Human infections and non-human activity,1,1,0
"IN, Lawrence",2012,18093,Non-human activity,0,0,0
"IN, Madison",2012,18095,Human infections and non-human activity,1,0,0
"IN, Marion",2012,18097,Human infections and non-human activity,11,9,2
"IN, Marshall",2012,18099,Non-human activity,0,0,0
"IN, Martin",2012,18101,Non-human activity,0,0,0
"IN, Miami",2012,18103,Non-human activity,0,0,0
"IN, Monroe",2012,18105,Human infections and non-human activity,2,0,2
"IN, Montgomery",2012,18107,Human infections and non-human activity,1,1,0
"IN, Morgan",2012,18109,Non-human activity,0,0,0
"IN, Newton",2012,18111,Non-human activity,0,0,0
"IN, Noble",2012,18113,Non-human activity,0,0,0
"IN, Ohio",2012,18115,Non-human activity,0,0,0
"IN, Orange",2012,18117,Non-human activity,0,0,0
"IN, Owen",2012,18119,Human infections and non-human activity,1,0,0
"IN, Parke",2012,18121,Human infections and non-human activity,1,0,0
"IN, Perry",2012,18123,Non-human activity,0,0,0
"IN, Pike",2012,18125,Non-human activity,0,0,0
"IN, Porter",2012,18127,Human infections and non-human activity,4,1,0
"IN, Posey",2012,18129,Human infections and non-human activity,1,1,0
"IN, Pulaski",2012,18131,Non-human activity,0,0,0
"IN, Putnam",2012,18133,Non-human activity,0,0,0
"IN, Randolph",2012,18135,Human infections and non-human activity,1,0,0
"IN, Ripley",2012,18137,Non-human activity,0,0,0
"IN, Rush",2012,18139,Non-human activity,0,0,0
"IN, St Joseph",2012,18141,Human infections and non-human activity,2,1,1
"IN, Scott",2012,18143,Non-human activity,0,0,0
"IN, Shelby",2012,18145,Non-human activity,0,0,0
"IN, Spencer",2012,18147,Human infections and non-human activity,1,1,0
"IN, Starke",2012,18149,Non-human activity,0,0,0
"IN, Steuben",2012,18151,Non-human activity,0,0,0
"IN, Sullivan",2012,18153,Non-human activity,0,0,0
"IN, Switzerland",2012,18155,Non-human activity,0,0,0
"IN, Tippecanoe",2012,18157,Human infections and non-human activity,4,2,0
"IN, Tipton",2012,18159,Non-human activity,0,0,0
"IN, Union",2012,18161,Non-human activity,0,0,0
"IN, Vanderburgh",2012,18163,Human infections and non-human activity,2,0,0
"IN, Vermillion",2012,18165,Non-human activity,0,0,0
"IN, Vigo",2012,18167,Non-human activity,0,0,0
"IN, Wabash",2012,18169,Human infections and non-human activity,1,1,0
"IN, Warren",2012,18171,Non-human activity,0,0,0
"IN, Warrick",2012,18173,Non-human activity,0,0,0
"IN, Washington",2012,18175,Non-human activity,0,0,0
"IN, Wayne",2012,18177,Human infections and non-human activity,1,1,0
"IN, Wells",2012,18179,Human infections and non-human activity,1,1,0
"IN, White",2012,18181,Non-human activity,0,0,0
"IN, Whitley",2012,18183,Non-human activity,0,0,0
"IA, Boone",2012,19015,Human infections,1,1,0
"IA, Bremer",2012,19017,Non-human activity,0,0,0
"IA, Buena Vista",2012,19021,Non-human activity,0,0,0
"IA, Cass",2012,19029,Human infections,1,0,1
"IA, Cedar",2012,19031,Non-human activity,0,0,0
"IA, Cherokee",2012,19035,Human infections,1,0,0
"IA, Chickasaw",2012,19037,Non-human activity,0,0,0
"IA, Clarke",2012,19039,Non-human activity,0,0,0
"IA, Clay",2012,19041,Non-human activity,0,0,0
"IA, Davis",2012,19051,Non-human activity,0,0,0
"IA, Des Moines",2012,19057,Human infections,1,0,0
"IA, Dickinson",2012,19059,Human infections and non-human activity,2,1,0
"IA, Floyd",2012,19067,Human infections,1,1,0
"IA, Fremont",2012,19071,Human infections,1,0,0
"IA, Greene",2012,19073,Non-human activity,0,0,0
"IA, Grundy",2012,19075,Human infections and non-human activity,1,0,0
"IA, Guthrie",2012,19077,Non-human activity,0,0,0
"IA, Harrison",2012,19085,Human infections and non-human activity,1,0,1
"IA, Jackson",2012,19097,Non-human activity,0,0,0
"IA, Jefferson",2012,19101,Non-human activity,0,0,0
"IA, Johnson",2012,19103,Non-human activity,0,0,0
"IA, Jones",2012,19105,Non-human activity,0,0,0
"IA, Linn",2012,19113,Human infections,1,0,0
"IA, Lucas",2012,19117,Non-human activity,0,0,0
"IA, Lyon",2012,19119,Human infections,3,1,0
"IA, Madison",2012,19121,Human infections,1,1,0
"IA, Marion",2012,19125,Human infections,1,1,0
"IA, Marshall",2012,19127,Non-human activity,0,0,0
"IA, Monroe",2012,19135,Non-human activity,0,0,0
"IA, Montgomery",2012,19137,Human infections,1,0,0
"IA, Page",2012,19145,Human infections,2,0,0
"IA, Palo Alto",2012,19147,Human infections,1,1,0
"IA, Plymouth",2012,19149,Human infections,2,2,1
"IA, Polk",2012,19153,Human infections and non-human activity,1,0,0
"IA, Pottawattamie",2012,19155,Human infections and non-human activity,2,1,0
"IA, Scott",2012,19163,Non-human activity,0,0,0
"IA, Shelby",2012,19165,Non-human activity,0,0,0
"IA, Sioux",2012,19167,Human infections,1,0,1
"IA, Story",2012,19169,Non-human activity,0,0,0
"IA, Tama",2012,19171,Human infections and non-human activity,2,1,0
"IA, Washington",2012,19183,Non-human activity,0,0,0
"IA, Wayne",2012,19185,Non-human activity,0,0,0
"IA, Winnebago",2012,19189,Human infections,0,0,1
"IA, Winneshiek",2012,19191,Non-human activity,0,0,0
"IA, Woodbury",2012,19193,Human infections and non-human activity,3,0,1
"IA, Worth",2012,19195,Non-human activity,0,0,0
"KS, Butler",2012,20015,Human infections,3,0,3
"KS, Cowley",2012,20035,Human infections,0,0,1
"KS, Douglas",2012,20045,Human infections and non-human activity,1,0,0
"KS, Edwards",2012,20047,Human infections,3,0,0
"KS, Ellis",2012,20051,Human infections,0,0,1
"KS, Ford",2012,20057,Human infections,3,1,0
"KS, Franklin",2012,20059,Human infections,0,0,1
"KS, Graham",2012,20065,Human infections,1,0,0
"KS, Harvey",2012,20079,Human infections,1,0,0
"KS, Johnson",2012,20091,Human infections,5,4,0
"KS, Kingman",2012,20095,Human infections,1,0,0
"KS, Kiowa",2012,20097,Human infections,1,1,0
"KS, Mcpherson",2012,20113,Human infections,2,0,1
"KS, Ness",2012,20135,Human infections,1,0,0
"KS, Pottawatomie",2012,20149,Human infections,1,0,0
"KS, Pratt",2012,20151,Human infections,0,0,1
"KS, Reno",2012,20155,Human infections,3,0,1
"KS, Republic",2012,20157,Human infections,0,0,1
"KS, Russell",2012,20167,Human infections,0,0,1
"KS, Saline",2012,20169,Human infections,1,0,1
"KS, Sedgwick",2012,20173,Human infections and non-human activity,21,10,10
"KS, Shawnee",2012,20177,Human infections,2,1,0
"KS, Stafford",2012,20185,Human infections,2,1,0
"KS, Sumner",2012,20191,Human infections,3,1,1
"KS, Trego",2012,20195,Human infections,1,1,0
"KY, Boone",2012,21015,Human infections,1,0,0
"KY, Bourbon",2012,21017,Human infections and non-human activity,1,0,0
"KY, Campbell",2012,21037,Human infections,1,0,0
"KY, Daviess",2012,21059,Human infections,2,0,0
"KY, Edmonson",2012,21061,Non-human activity,0,0,0
"KY, Floyd",2012,21071,Human infections,1,1,0
"KY, Franklin",2012,21073,Non-human activity,0,0,0
"KY, Garrard",2012,21079,Non-human activity,0,0,0
"KY, Henderson",2012,21101,Non-human activity,0,0,0
"KY, Henry",2012,21103,Human infections and non-human activity,1,1,0
"KY, Jefferson",2012,21111,Human infections and non-human activity,9,9,2
"KY, Kenton",2012,21117,Human infections,3,0,0
"KY, Laurel",2012,21125,Human infections and non-human activity,1,1,0
"KY, Mccracken",2012,21145,Human infections,1,0,0
"KY, Madison",2012,21151,Human infections and non-human activity,1,1,0
"KY, Scott",2012,21209,Non-human activity,0,0,0
"KY, Shelby",2012,21211,Non-human activity,0,0,0
"KY, Taylor",2012,21217,Human infections,0,0,1
"KY, Warren",2012,21227,Non-human activity,0,0,0
"KY, Wayne",2012,21231,Human infections,1,0,0
"LA, Acadia Parish",2012,22001,Non-human activity,0,0,0
"LA, Allen Parish",2012,22003,Human infections and non-human activity,1,1,0
