FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"PA, Lehigh",2000,42077,Non-human activity,0,0,0
"PA, Montgomery",2000,42091,Non-human activity,0,0,0
"PA, Northampton",2000,42095,Non-human activity,0,0,0
"PA, Philadelphia",2000,42101,Non-human activity,0,0,0
"PA, Pike",2000,42103,Non-human activity,0,0,0
"PA, Schuylkill",2000,42107,Non-human activity,0,0,0
"PA, Susquehanna",2000,42115,Non-human activity,0,0,0
"PA, Tioga",2000,42117,Non-human activity,0,0,0
"PA, Union",2000,42119,Non-human activity,0,0,0
"PA, Wyoming",2000,42131,Non-human activity,0,0,0
"PA, York",2000,42133,Non-human activity,0,0,0
"RI, Kent",2000,44003,Non-human activity,0,0,0
"RI, Newport",2000,44005,Non-human activity,0,0,0
"RI, Providence",2000,44007,Non-human activity,0,0,0
"RI, Washington",2000,44009,Non-human activity,0,0,0
"VT, Windham",2000,50025,Non-human activity,0,0,0
"VA, Fairfax",2000,51059,Non-human activity,0,0,0
"VA, Hanover",2000,51085,Non-human activity,0,0,0
"VA, Powhatan",2000,51145,Non-human activity,0,0,0
"VA, Prince Edward",2000,51147,Non-human activity,0,0,0
"VA, Spotsylvania",2000,51177,Non-human activity,0,0,0
"VA, Alexandria City",2000,51510,Non-human activity,0,0,0
"VA, Hampton City",2000,51650,Non-human activity,0,0,0
