FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"IN, Greene",2009,18055,Non-human activity,0,0,0
"IN, Hamilton",2009,18057,Non-human activity,0,0,0
"IN, Jasper",2009,18073,Non-human activity,0,0,0
"IN, Johnson",2009,18081,Human infections,1,0,1
"IN, Knox",2009,18083,Non-human activity,0,0,0
"IN, Lake",2009,18089,Non-human activity,0,0,0
"IN, Madison",2009,18095,Non-human activity,0,0,0
"IN, Marion",2009,18097,Human infections and non-human activity,2,2,0
"IN, Martin",2009,18101,Non-human activity,0,0,0
"IN, Miami",2009,18103,Non-human activity,0,0,0
"IN, Montgomery",2009,18107,Non-human activity,0,0,0
"IN, Morgan",2009,18109,Non-human activity,0,0,0
"IN, Ohio",2009,18115,Non-human activity,0,0,0
"IN, Owen",2009,18119,Non-human activity,0,0,0
"IN, Porter",2009,18127,Non-human activity,0,0,0
"IN, Posey",2009,18129,Non-human activity,0,0,0
"IN, Putnam",2009,18133,Non-human activity,0,0,0
"IN, Randolph",2009,18135,Non-human activity,0,0,0
"IN, St Joseph",2009,18141,Non-human activity,0,0,0
"IN, Shelby",2009,18145,Non-human activity,0,0,0
"IN, Sullivan",2009,18153,Non-human activity,0,0,0
"IN, Switzerland",2009,18155,Non-human activity,0,0,0
"IN, Tippecanoe",2009,18157,Non-human activity,0,0,0
"IN, Tipton",2009,18159,Non-human activity,0,0,0
"IN, Vermillion",2009,18165,Non-human activity,0,0,0
"IN, Vigo",2009,18167,Non-human activity,0,0,0
"IN, Wabash",2009,18169,Non-human activity,0,0,0
"IN, Washington",2009,18175,Non-human activity,0,0,0
"IN, Wayne",2009,18177,Non-human activity,0,0,0
"IA, Black Hawk",2009,19013,Non-human activity,0,0,0
"IA, Clayton",2009,19043,Human infections,1,0,0
"IA, Clinton",2009,19045,Non-human activity,0,0,0
"IA, Dubuque",2009,19061,Human infections,1,0,0
"IA, Lucas",2009,19117,Human infections,1,0,0
"IA, Montgomery",2009,19137,Human infections,1,0,0
"IA, Polk",2009,19153,Human infections and non-human activity,0,0,1
"IA, Pottawattamie",2009,19155,Human infections,1,0,0
"IA, Sac",2009,19161,Non-human activity,0,0,0
"IA, Story",2009,19169,Non-human activity,0,0,0
"IA, Warren",2009,19181,Non-human activity,0,0,0
"IA, Woodbury",2009,19193,Non-human activity,0,0,0
"KS, Douglas",2009,20045,Human infections,1,0,0
"KS, Finney",2009,20055,Non-human activity,0,0,0
"KS, Ford",2009,20057,Human infections,1,1,0
"KS, Harvey",2009,20079,Human infections,1,0,0
"KS, Johnson",2009,20091,Human infections,1,1,0
"KS, Phillips",2009,20147,Human infections,1,1,0
"KS, Riley",2009,20161,Human infections,1,0,0
"KS, Scott",2009,20171,Human infections and non-human activity,1,1,0
"KS, Sedgwick",2009,20173,Human infections,4,0,0
"KS, Stafford",2009,20185,Human infections,1,0,0
"KS, Sumner",2009,20191,Human infections,1,0,0
"KS, Trego",2009,20195,Non-human activity,0,0,0
"KY, Allen",2009,21003,Non-human activity,0,0,0
"KY, Ballard",2009,21007,Non-human activity,0,0,0
"KY, Barren",2009,21009,Non-human activity,0,0,0
"KY, Caldwell",2009,21033,Non-human activity,0,0,0
"KY, Fayette",2009,21067,Human infections and non-human activity,0,0,1
"KY, Garrard",2009,21079,Non-human activity,0,0,0
"KY, Greenup",2009,21089,Human infections,1,1,0
"KY, Hardin",2009,21093,Human infections,1,1,0
"KY, Jefferson",2009,21111,Non-human activity,0,0,0
"KY, Marion",2009,21155,Non-human activity,0,0,0
"KY, Marshall",2009,21157,Human infections,1,1,0
"KY, Warren",2009,21227,Non-human activity,0,0,0
"LA, Acadia Parish",2009,22001,Non-human activity,0,0,0
"LA, Allen Parish",2009,22003,Human infections and non-human activity,1,1,0
"LA, Ascension Parish",2009,22005,Non-human activity,0,0,0
"LA, Bossier Parish",2009,22015,Non-human activity,0,0,0
"LA, Caddo Parish",2009,22017,Human infections and non-human activity,3,1,0
"LA, Calcasieu Parish",2009,22019,Non-human activity,0,0,0
"LA, Cameron Parish",2009,22023,Non-human activity,0,0,0
"LA, East Baton Rouge Parish",2009,22033,Human infections and non-human activity,5,2,0
"LA, Franklin Parish",2009,22041,Non-human activity,0,0,0
"LA, Iberia Parish",2009,22045,Non-human activity,0,0,0
"LA, Iberville Parish",2009,22047,Non-human activity,0,0,0
"LA, Jefferson Parish",2009,22051,Non-human activity,0,0,0
"LA, Jefferson Davis Parish",2009,22053,Non-human activity,0,0,0
"LA, Lafayette Parish",2009,22055,Non-human activity,0,0,0
"LA, Lafourche Parish",2009,22057,Non-human activity,0,0,0
"LA, Livingston Parish",2009,22063,Non-human activity,0,0,0
"LA, Orleans Parish",2009,22071,Non-human activity,0,0,0
"LA, Ouachita Parish",2009,22073,Human infections and non-human activity,2,0,0
"LA, Rapides Parish",2009,22079,Human infections,1,1,0
"LA, St Bernard Parish",2009,22087,Non-human activity,0,0,0
"LA, St Charles Parish",2009,22089,Non-human activity,0,0,0
"LA, St James Parish",2009,22093,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2009,22095,Non-human activity,0,0,0
"LA, St Landry Parish",2009,22097,Non-human activity,0,0,0
"LA, St Martin Parish",2009,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2009,22101,Non-human activity,0,0,0
"LA, St Tammany Parish",2009,22103,Human infections and non-human activity,6,4,0
"LA, Tangipahoa Parish",2009,22105,Human infections and non-human activity,1,1,0
"LA, Terrebonne Parish",2009,22109,Non-human activity,0,0,0
"LA, Vermilion Parish",2009,22113,Non-human activity,0,0,0
"LA, Washington Parish",2009,22117,Human infections,2,0,0
"LA, West Baton Rouge Parish",2009,22121,Non-human activity,0,0,0
"ME, York",2009,23031,Non-human activity,0,0,0
"MD, Anne Arundel",2009,24003,Human infections,0,0,1
"MD, Baltimore",2009,24005,Human infections and non-human activity,1,0,0
"MD, Montgomery",2009,24031,Non-human activity,0,0,0
"MD, Prince Georges",2009,24033,Non-human activity,0,0,0
"MD, Worcester",2009,24047,Non-human activity,0,0,0
"MA, Barnstable",2009,25001,Non-human activity,0,0,0
"MA, Bristol",2009,25005,Non-human activity,0,0,0
"MA, Essex",2009,25009,Non-human activity,0,0,0
"MA, Hampshire",2009,25015,Non-human activity,0,0,0
"MA, Middlesex",2009,25017,Non-human activity,0,0,0
"MA, Norfolk",2009,25021,Non-human activity,0,0,0
"MA, Plymouth",2009,25023,Non-human activity,0,0,0
"MA, Suffolk",2009,25025,Non-human activity,0,0,0
"MA, Worcester",2009,25027,Non-human activity,0,0,0
"MI, Bay",2009,26017,Non-human activity,0,0,0
"MI, Branch",2009,26023,Non-human activity,0,0,0
"MI, Kent",2009,26081,Human infections,0,0,1
"MI, Lenawee",2009,26091,Non-human activity,0,0,0
"MI, Saginaw",2009,26145,Non-human activity,0,0,0
"MI, Schoolcraft",2009,26153,Non-human activity,0,0,0
"MI, Wayne",2009,26163,Human infections and non-human activity,1,1,0
"MN, Hennepin",2009,27053,Non-human activity,0,0,0
"MN, Hubbard",2009,27057,Human infections,1,1,0
"MN, Ramsey",2009,27123,Non-human activity,0,0,0
"MN, Redwood",2009,27127,Human infections,1,0,0
"MN, Stevens",2009,27149,Human infections,1,0,0
"MN, Traverse",2009,27155,Human infections,1,0,0
"MS, Clay",2009,28025,Human infections,1,0,0
"MS, De Soto",2009,28033,Human infections,1,1,0
"MS, Forrest",2009,28035,Human infections,10,8,0
"MS, George",2009,28039,Non-human activity,0,0,0
"MS, Hancock",2009,28045,Non-human activity,0,0,0
"MS, Harrison",2009,28047,Human infections and non-human activity,7,5,1
"MS, Hinds",2009,28049,Human infections and non-human activity,8,4,0
"MS, Jackson",2009,28059,Human infections and non-human activity,1,0,0
"MS, Lafayette",2009,28071,Non-human activity,0,0,0
"MS, Lamar",2009,28073,Human infections and non-human activity,2,2,0
"MS, Lawrence",2009,28077,Non-human activity,0,0,0
"MS, Lee",2009,28081,Human infections,3,2,0
"MS, Leflore",2009,28083,Human infections,1,1,0
"MS, Marion",2009,28091,Human infections,2,0,2
"MS, Marshall",2009,28093,Human infections,1,1,0
"MS, Monroe",2009,28095,Human infections and non-human activity,1,0,1
"MS, Neshoba",2009,28099,Human infections,1,0,0
"MS, Pearl River",2009,28109,Human infections,2,2,0
"MS, Pike",2009,28113,Human infections,1,0,0
"MS, Prentiss",2009,28117,Human infections,1,1,0
"MS, Quitman",2009,28119,Human infections,1,0,0
"MS, Rankin",2009,28121,Human infections,7,2,0
"MS, Washington",2009,28151,Human infections and non-human activity,2,2,0
"MO, Boone",2009,29019,Non-human activity,0,0,0
"MO, Butler",2009,29023,Non-human activity,0,0,0
"MO, Chariton",2009,29041,Human infections,1,1,0
"MO, Clay",2009,29047,Non-human activity,0,0,0
"MO, Cole",2009,29051,Non-human activity,0,0,0
"MO, Cooper",2009,29053,Non-human activity,0,0,0
"MO, Henry",2009,29083,Non-human activity,0,0,0
"MO, Iron",2009,29093,Human infections,1,1,0
"MO, Jackson",2009,29095,Non-human activity,0,0,0
"MO, Jefferson",2009,29099,Non-human activity,0,0,0
"MO, St Louis",2009,29189,Human infections and non-human activity,1,1,0
"MO, Taney",2009,29213,Non-human activity,0,0,0
"MO, St Louis City",2009,29510,Human infections,2,1,0
"MT, Cascade",2009,30013,Non-human activity,0,0,0
"MT, Flathead",2009,30029,Non-human activity,0,0,0
"MT, Garfield",2009,30033,Human infections,1,0,0
"MT, Lake",2009,30047,Human infections and non-human activity,1,1,0
"MT, Missoula",2009,30063,Non-human activity,0,0,0
"MT, Sanders",2009,30089,Human infections and non-human activity,3,1,0
"MT, Valley",2009,30105,Non-human activity,0,0,0
"NE, Adams",2009,31001,Human infections and non-human activity,4,0,0
"NE, Banner",2009,31007,Human infections,1,0,0
"NE, Box Butte",2009,31013,Human infections and non-human activity,1,0,0
"NE, Boyd",2009,31015,Non-human activity,0,0,0
"NE, Buffalo",2009,31019,Human infections,1,0,0
"NE, Burt",2009,31021,Non-human activity,0,0,0
"NE, Butler",2009,31023,Human infections,0,0,2
"NE, Chase",2009,31029,Non-human activity,0,0,0
"NE, Cherry",2009,31031,Non-human activity,0,0,0
"NE, Custer",2009,31041,Human infections,1,0,0
"NE, Dawes",2009,31045,Non-human activity,0,0,0
"NE, Dawson",2009,31047,Human infections and non-human activity,1,1,0
"NE, Deuel",2009,31049,Human infections,1,1,0
"NE, Dixon",2009,31051,Human infections,1,1,0
"NE, Douglas",2009,31055,Human infections and non-human activity,3,2,0
"NE, Garden",2009,31069,Non-human activity,0,0,0
"NE, Garfield",2009,31071,Non-human activity,0,0,0
"NE, Hall",2009,31079,Human infections and non-human activity,3,0,0
"NE, Hamilton",2009,31081,Human infections,2,0,0
"NE, Hayes",2009,31085,Human infections,1,0,0
"NE, Holt",2009,31089,Non-human activity,0,0,0
"NE, Howard",2009,31093,Human infections and non-human activity,1,0,0
"NE, Jefferson",2009,31095,Non-human activity,0,0,0
"NE, Johnson",2009,31097,Non-human activity,0,0,0
"NE, Keya Paha",2009,31103,Human infections,0,0,1
"NE, Lancaster",2009,31109,Human infections and non-human activity,1,0,0
"NE, Lincoln",2009,31111,Human infections and non-human activity,2,0,0
"NE, Madison",2009,31119,Human infections and non-human activity,4,1,0
"NE, Morrill",2009,31123,Non-human activity,0,0,0
"NE, Nance",2009,31125,Human infections,1,0,0
"NE, Perkins",2009,31135,Human infections,3,0,0
"NE, Phelps",2009,31137,Human infections and non-human activity,2,0,1
"NE, Platte",2009,31141,Human infections,3,0,1
"NE, Polk",2009,31143,Human infections,1,1,0
"NE, Red Willow",2009,31145,Non-human activity,0,0,0
"NE, Richardson",2009,31147,Non-human activity,0,0,0
"NE, Saline",2009,31151,Human infections,1,0,1
"NE, Sarpy",2009,31153,Human infections and non-human activity,1,0,1
"NE, Scotts Bluff",2009,31157,Human infections and non-human activity,4,0,0
"NE, Seward",2009,31159,Human infections,1,0,0
"NE, Sheridan",2009,31161,Non-human activity,0,0,0
"NE, Valley",2009,31175,Non-human activity,0,0,0
"NE, Washington",2009,31177,Human infections and non-human activity,1,0,0
"NE, York",2009,31185,Human infections and non-human activity,6,4,0
"NV, Churchill",2009,32001,Non-human activity,0,0,0
"NV, Clark",2009,32003,Human infections and non-human activity,12,7,16
"NV, Douglas",2009,32005,Non-human activity,0,0,0
"NV, Pershing",2009,32027,Non-human activity,0,0,0
"NJ, Atlantic",2009,34001,Non-human activity,0,0,0
"NJ, Bergen",2009,34003,Non-human activity,0,0,0
"NJ, Burlington",2009,34005,Non-human activity,0,0,0
"NJ, Camden",2009,34007,Human infections and non-human activity,2,2,0
"NJ, Cape May",2009,34009,Human infections and non-human activity,0,0,1
"NJ, Cumberland",2009,34011,Non-human activity,0,0,0
"NJ, Essex",2009,34013,Non-human activity,0,0,0
"NJ, Gloucester",2009,34015,Non-human activity,0,0,0
"NJ, Hudson",2009,34017,Non-human activity,0,0,0
"NJ, Hunterdon",2009,34019,Human infections and non-human activity,1,1,0
"NJ, Mercer",2009,34021,Non-human activity,0,0,0
"NJ, Middlesex",2009,34023,Non-human activity,0,0,0
"NJ, Monmouth",2009,34025,Non-human activity,0,0,0
"NJ, Morris",2009,34027,Non-human activity,0,0,0
"NJ, Ocean",2009,34029,Non-human activity,0,0,0
"NJ, Passaic",2009,34031,Non-human activity,0,0,0
"NJ, Salem",2009,34033,Non-human activity,0,0,0
"NJ, Somerset",2009,34035,Non-human activity,0,0,0
"NJ, Sussex",2009,34037,Non-human activity,0,0,0
"NJ, Union",2009,34039,Non-human activity,0,0,0
"NJ, Warren",2009,34041,Non-human activity,0,0,0
"NM, Chaves",2009,35005,Non-human activity,0,0,0
"NM, Colfax",2009,35007,Non-human activity,0,0,0
"NM, Curry",2009,35009,Non-human activity,0,0,0
"NM, Dona Ana",2009,35013,Human infections,2,2,1
"NM, Eddy",2009,35015,Human infections,1,1,0
"NM, Grant",2009,35017,Non-human activity,0,0,0
"NM, Lea",2009,35025,Human infections,1,0,0
"NM, Lincoln",2009,35027,Non-human activity,0,0,0
"NM, Mora",2009,35033,Non-human activity,0,0,0
"NM, Quay",2009,35037,Human infections and non-human activity,2,2,0
"NM, Rio Arriba",2009,35039,Human infections,1,0,0
"NM, Roosevelt",2009,35041,Human infections and non-human activity,1,1,0
"NM, San Juan",2009,35045,Non-human activity,0,0,0
"NM, Valencia",2009,35061,Human infections,0,0,1
"NY, Albany",2009,36001,Non-human activity,0,0,0
"NY, Bronx",2009,36005,Human infections and non-human activity,1,1,0
"NY, Chautauqua",2009,36013,Non-human activity,0,0,0
"NY, Columbia",2009,36021,Non-human activity,0,0,0
"NY, Dutchess",2009,36027,Non-human activity,0,0,0
"NY, Erie",2009,36029,Non-human activity,0,0,0
"NY, Greene",2009,36039,Non-human activity,0,0,0
"NY, Kings",2009,36047,Human infections and non-human activity,1,1,0
"NY, Monroe",2009,36055,Human infections,1,1,0
"NY, Nassau",2009,36059,Non-human activity,0,0,0
"NY, New York",2009,36061,Non-human activity,0,0,0
"NY, Niagara",2009,36063,Human infections,1,0,0
"NY, Onondaga",2009,36067,Non-human activity,0,0,0
"NY, Orange",2009,36071,Human infections,1,1,0
"NY, Putnam",2009,36079,Non-human activity,0,0,0
"NY, Queens",2009,36081,Human infections and non-human activity,1,1,0
"NY, Rensselaer",2009,36083,Non-human activity,0,0,0
"NY, Richmond",2009,36085,Non-human activity,0,0,0
"NY, Rockland",2009,36087,Non-human activity,0,0,0
"NY, Schenectady",2009,36093,Non-human activity,0,0,0
"NY, Suffolk",2009,36103,Human infections and non-human activity,1,1,0
"NY, Sullivan",2009,36105,Non-human activity,0,0,0
"NY, Ulster",2009,36111,Non-human activity,0,0,0
"NY, Westchester",2009,36119,Non-human activity,0,0,0
"NY, Yates",2009,36123,Non-human activity,0,0,0
"NC, Chowan",2009,37041,Non-human activity,0,0,0
"ND, Burleigh",2009,38015,Human infections and non-human activity,1,0,0
"ND, Nelson",2009,38063,Non-human activity,0,0,0
"ND, Rolette",2009,38079,Non-human activity,0,0,0
"OH, Cuyahoga",2009,39035,Human infections and non-human activity,1,0,0
"OH, Franklin",2009,39049,Non-human activity,0,0,0
"OH, Greene",2009,39057,Non-human activity,0,0,0
"OH, Hamilton",2009,39061,Non-human activity,0,0,0
"OH, Lake",2009,39085,Non-human activity,0,0,0
"OH, Licking",2009,39089,Non-human activity,0,0,0
"OH, Lorain",2009,39093,Non-human activity,0,0,0
"OH, Lucas",2009,39095,Human infections,1,0,0
"OH, Montgomery",2009,39113,Non-human activity,0,0,0
"OH, Summit",2009,39153,Non-human activity,0,0,0
"OK, Blaine",2009,40011,Human infections,0,0,1
