FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"CO, Jefferson",2018,08059,Human infections,5,2,0
"CO, Larimer",2018,08069,Human infections and non-human activity,17,7,0
"CO, Logan",2018,08075,Human infections,4,2,0
"CO, Mesa",2018,08077,Human infections,2,0,0
"CO, Montrose",2018,08085,Human infections and non-human activity,8,6,0
"CO, Morgan",2018,08087,Human infections,3,2,0
"CO, Otero",2018,08089,Human infections,2,1,0
"CO, Pueblo",2018,08101,Human infections,0,0,1
"CO, San Miguel",2018,08113,Human infections,1,1,0
"CO, Washington",2018,08121,Human infections,1,1,0
"CO, Weld",2018,08123,Human infections and non-human activity,15,8,0
"CT, Fairfield",2018,09001,Human infections and non-human activity,11,9,1
"CT, Hartford",2018,09003,Human infections and non-human activity,5,4,0
"CT, Litchfield",2018,09005,Non-human activity,0,0,0
"CT, Middlesex",2018,09007,Human infections and non-human activity,3,2,0
"CT, New Haven",2018,09009,Human infections and non-human activity,3,2,0
"CT, New London",2018,09011,Non-human activity,0,0,0
"CT, Windham",2018,09015,Human infections and non-human activity,1,1,0
"DE, Kent",2018,10001,Human infections and non-human activity,1,0,1
"DE, New Castle",2018,10003,Human infections and non-human activity,7,7,0
"DE, Sussex",2018,10005,Human infections and non-human activity,2,1,0
"DC, Washington",2018,11001,Human infections and non-human activity,13,7,0
"FL, Alachua",2018,12001,Non-human activity,0,0,0
"FL, Bay",2018,12005,Human infections and non-human activity,4,3,2
"FL, Bradford",2018,12007,Non-human activity,0,0,0
"FL, Brevard",2018,12009,Non-human activity,0,0,0
"FL, Charlotte",2018,12015,Human infections and non-human activity,1,1,0
"FL, Citrus",2018,12017,Non-human activity,0,0,0
"FL, Clay",2018,12019,Human infections and non-human activity,2,2,0
"FL, Duval",2018,12031,Human infections and non-human activity,13,13,1
"FL, Escambia",2018,12033,Human infections,1,1,0
"FL, Gadsden",2018,12039,Human infections,1,1,1
"FL, Gilchrist",2018,12041,Non-human activity,0,0,0
"FL, Hamilton",2018,12047,Non-human activity,0,0,0
"FL, Hernando",2018,12053,Non-human activity,0,0,0
"FL, Hillsborough",2018,12057,Human infections and non-human activity,0,0,1
"FL, Indian River",2018,12061,Non-human activity,0,0,0
"FL, Lee",2018,12071,Non-human activity,0,0,0
"FL, Leon",2018,12073,Human infections and non-human activity,3,3,0
"FL, Levy",2018,12075,Non-human activity,0,0,0
"FL, Manatee",2018,12081,Human infections and non-human activity,1,1,0
"FL, Marion",2018,12083,Non-human activity,0,0,0
"FL, Martin",2018,12085,Non-human activity,0,0,0
"FL, Miami-Dade",2018,12086,Non-human activity,0,0,0
"FL, Nassau",2018,12089,Human infections and non-human activity,4,1,1
"FL, Orange",2018,12095,Non-human activity,0,0,0
"FL, Osceola",2018,12097,Non-human activity,0,0,0
"FL, Palm Beach",2018,12099,Non-human activity,0,0,0
"FL, Pasco",2018,12101,Non-human activity,0,0,0
"FL, Pinellas",2018,12103,Non-human activity,0,0,0
"FL, Polk",2018,12105,Non-human activity,0,0,0
"FL, Putnam",2018,12107,Human infections and non-human activity,1,0,1
"FL, St Johns",2018,12109,Non-human activity,0,0,0
"FL, St Lucie",2018,12111,Non-human activity,0,0,0
"FL, Sarasota",2018,12115,Non-human activity,0,0,0
"FL, Seminole",2018,12117,Non-human activity,0,0,0
"FL, Sumter",2018,12119,Human infections and non-human activity,1,1,0
"FL, Suwannee",2018,12121,Human infections and non-human activity,1,1,0
"FL, Taylor",2018,12123,Human infections,1,1,0
"FL, Volusia",2018,12127,Non-human activity,0,0,0
"FL, Walton",2018,12131,Non-human activity,0,0,0
"FL, Washington",2018,12133,Human infections and non-human activity,1,1,0
"GA, Bibb",2018,13021,Human infections,1,1,0
"GA, Brooks",2018,13027,Non-human activity,0,0,0
"GA, Chatham",2018,13051,Human infections and non-human activity,0,0,1
"GA, Cherokee",2018,13057,Human infections,2,2,0
"GA, Cobb",2018,13067,Human infections,2,1,0
"GA, Columbia",2018,13073,Human infections,1,1,0
"GA, Coweta",2018,13077,Human infections,0,0,1
"GA, Dawson",2018,13085,Human infections,1,1,0
"GA, De Kalb",2018,13089,Human infections and non-human activity,2,1,0
"GA, Dougherty",2018,13095,Human infections,4,3,0
"GA, Echols",2018,13101,Human infections,1,1,0
"GA, Franklin",2018,13119,Non-human activity,0,0,0
"GA, Fulton",2018,13121,Human infections and non-human activity,9,6,0
"GA, Glynn",2018,13127,Human infections and non-human activity,1,1,0
"GA, Gwinnett",2018,13135,Human infections,2,2,0
"GA, Hall",2018,13139,Human infections,1,1,0
"GA, Hart",2018,13147,Non-human activity,0,0,0
"GA, Houston",2018,13153,Human infections,1,1,0
"GA, Lowndes",2018,13185,Human infections and non-human activity,1,1,0
"GA, Miller",2018,13201,Human infections,1,1,0
"GA, Mitchell",2018,13205,Human infections,1,1,0
"GA, Muscogee",2018,13215,Human infections,3,3,0
"GA, Pierce",2018,13229,Human infections,1,1,0
"GA, Pike",2018,13231,Human infections,1,1,0
"ID, Ada",2018,16001,Human infections and non-human activity,2,2,0
"ID, Adams",2018,16003,Non-human activity,0,0,0
"ID, Bannock",2018,16005,Human infections,1,0,0
"ID, Bingham",2018,16011,Non-human activity,0,0,0
"ID, Canyon",2018,16027,Human infections and non-human activity,2,2,0
"ID, Clark",2018,16033,Non-human activity,0,0,0
"ID, Elmore",2018,16039,Non-human activity,0,0,0
"ID, Gem",2018,16045,Human infections and non-human activity,1,0,0
"ID, Gooding",2018,16047,Human infections and non-human activity,1,0,0
"ID, Jerome",2018,16053,Non-human activity,0,0,0
"ID, Lemhi",2018,16059,Human infections,1,1,0
"ID, Lincoln",2018,16063,Human infections,2,1,0
"ID, Owyhee",2018,16073,Human infections and non-human activity,1,1,0
"ID, Payette",2018,16075,Non-human activity,0,0,0
"ID, Power",2018,16077,Non-human activity,0,0,0
"ID, Teton",2018,16081,Human infections,1,0,0
"ID, Twin Falls",2018,16083,Human infections and non-human activity,1,1,0
"ID, Washington",2018,16087,Human infections,3,2,0
"IL, Bond",2018,17005,Human infections and non-human activity,1,0,0
"IL, Boone",2018,17007,Non-human activity,0,0,0
"IL, Bureau",2018,17011,Non-human activity,0,0,0
"IL, Calhoun",2018,17013,Non-human activity,0,0,0
"IL, Carroll",2018,17015,Non-human activity,0,0,0
"IL, Cass",2018,17017,Non-human activity,0,0,0
"IL, Champaign",2018,17019,Human infections and non-human activity,2,2,0
"IL, Clay",2018,17025,Non-human activity,0,0,0
"IL, Clinton",2018,17027,Human infections,2,2,1
"IL, Coles",2018,17029,Human infections and non-human activity,1,1,0
"IL, Cook",2018,17031,Human infections and non-human activity,104,76,5
"IL, De Kalb",2018,17037,Human infections and non-human activity,2,1,1
"IL, De Witt",2018,17039,Non-human activity,0,0,0
"IL, Douglas",2018,17041,Non-human activity,0,0,0
"IL, Du Page",2018,17043,Human infections and non-human activity,18,10,3
"IL, Edgar",2018,17045,Human infections,1,1,0
"IL, Edwards",2018,17047,Human infections,1,0,0
"IL, Fayette",2018,17051,Non-human activity,0,0,0
"IL, Ford",2018,17053,Human infections and non-human activity,1,1,0
"IL, Franklin",2018,17055,Human infections,1,0,0
"IL, Fulton",2018,17057,Human infections and non-human activity,1,1,0
"IL, Gallatin",2018,17059,Non-human activity,0,0,0
"IL, Greene",2018,17061,Non-human activity,0,0,0
"IL, Grundy",2018,17063,Non-human activity,0,0,0
"IL, Hancock",2018,17067,Non-human activity,0,0,0
"IL, Henry",2018,17073,Non-human activity,0,0,0
"IL, Iroquois",2018,17075,Human infections and non-human activity,0,0,1
"IL, Jackson",2018,17077,Non-human activity,0,0,0
"IL, Jasper",2018,17079,Non-human activity,0,0,0
"IL, Kane",2018,17089,Human infections and non-human activity,7,3,2
"IL, Kankakee",2018,17091,Non-human activity,0,0,0
"IL, Kendall",2018,17093,Human infections and non-human activity,1,1,0
"IL, Lake",2018,17097,Human infections and non-human activity,8,5,0
"IL, La Salle",2018,17099,Human infections and non-human activity,1,1,0
"IL, Lee",2018,17103,Non-human activity,0,0,0
"IL, Livingston",2018,17105,Non-human activity,0,0,0
"IL, Logan",2018,17107,Non-human activity,0,0,0
"IL, Mcdonough",2018,17109,Non-human activity,0,0,0
"IL, Mchenry",2018,17111,Human infections and non-human activity,2,1,1
"IL, Mclean",2018,17113,Non-human activity,0,0,0
"IL, Macon",2018,17115,Non-human activity,0,0,0
"IL, Macoupin",2018,17117,Human infections,1,1,0
"IL, Madison",2018,17119,Human infections and non-human activity,2,2,0
"IL, Marion",2018,17121,Human infections,2,2,0
"IL, Marshall",2018,17123,Non-human activity,0,0,0
"IL, Menard",2018,17129,Non-human activity,0,0,0
"IL, Mercer",2018,17131,Non-human activity,0,0,0
"IL, Monroe",2018,17133,Non-human activity,0,0,0
"IL, Montgomery",2018,17135,Non-human activity,0,0,0
"IL, Morgan",2018,17137,Non-human activity,0,0,0
"IL, Moultrie",2018,17139,Non-human activity,0,0,0
"IL, Ogle",2018,17141,Non-human activity,0,0,0
"IL, Peoria",2018,17143,Human infections and non-human activity,1,1,0
"IL, Perry",2018,17145,Non-human activity,0,0,0
"IL, Piatt",2018,17147,Non-human activity,0,0,0
"IL, Pike",2018,17149,Non-human activity,0,0,0
"IL, Pope",2018,17151,Non-human activity,0,0,0
"IL, Putnam",2018,17155,Non-human activity,0,0,0
"IL, Rock Island",2018,17161,Human infections and non-human activity,2,2,0
"IL, St Clair",2018,17163,Human infections and non-human activity,2,2,0
"IL, Saline",2018,17165,Non-human activity,0,0,0
"IL, Sangamon",2018,17167,Human infections and non-human activity,1,1,0
"IL, Scott",2018,17171,Non-human activity,0,0,0
"IL, Stark",2018,17175,Non-human activity,0,0,0
"IL, Stephenson",2018,17177,Human infections and non-human activity,2,2,0
"IL, Tazewell",2018,17179,Human infections and non-human activity,2,2,0
"IL, Union",2018,17181,Non-human activity,0,0,0
"IL, Washington",2018,17189,Non-human activity,0,0,0
"IL, Wayne",2018,17191,Non-human activity,0,0,0
"IL, White",2018,17193,Non-human activity,0,0,0
"IL, Whiteside",2018,17195,Human infections and non-human activity,1,1,0
"IL, Will",2018,17197,Human infections and non-human activity,4,3,1
"IL, Williamson",2018,17199,Human infections and non-human activity,1,1,0
"IL, Winnebago",2018,17201,Human infections and non-human activity,1,0,0
"IN, Adams",2018,18001,Non-human activity,0,0,0
"IN, Allen",2018,18003,Human infections and non-human activity,5,4,3
"IN, Bartholomew",2018,18005,Non-human activity,0,0,0
"IN, Benton",2018,18007,Non-human activity,0,0,0
"IN, Blackford",2018,18009,Non-human activity,0,0,0
"IN, Boone",2018,18011,Non-human activity,0,0,0
"IN, Carroll",2018,18015,Non-human activity,0,0,0
"IN, Cass",2018,18017,Non-human activity,0,0,0
"IN, Clark",2018,18019,Non-human activity,0,0,0
"IN, Clay",2018,18021,Human infections and non-human activity,0,0,1
"IN, Crawford",2018,18025,Non-human activity,0,0,0
"IN, Daviess",2018,18027,Non-human activity,0,0,0
"IN, Dearborn",2018,18029,Non-human activity,0,0,0
"IN, Decatur",2018,18031,Non-human activity,0,0,0
"IN, De Kalb",2018,18033,Non-human activity,0,0,0
"IN, Delaware",2018,18035,Human infections and non-human activity,3,2,1
"IN, Dubois",2018,18037,Non-human activity,0,0,0
"IN, Elkhart",2018,18039,Human infections and non-human activity,2,1,3
"IN, Fayette",2018,18041,Non-human activity,0,0,0
"IN, Floyd",2018,18043,Non-human activity,0,0,0
"IN, Fountain",2018,18045,Non-human activity,0,0,0
"IN, Franklin",2018,18047,Non-human activity,0,0,0
"IN, Fulton",2018,18049,Non-human activity,0,0,0
"IN, Gibson",2018,18051,Non-human activity,0,0,0
"IN, Grant",2018,18053,Human infections and non-human activity,1,1,0
"IN, Greene",2018,18055,Non-human activity,0,0,0
"IN, Hamilton",2018,18057,Human infections and non-human activity,5,4,2
"IN, Hancock",2018,18059,Non-human activity,0,0,0
"IN, Harrison",2018,18061,Non-human activity,0,0,0
"IN, Hendricks",2018,18063,Human infections and non-human activity,1,1,0
"IN, Henry",2018,18065,Non-human activity,0,0,0
"IN, Howard",2018,18067,Non-human activity,0,0,0
"IN, Huntington",2018,18069,Human infections and non-human activity,1,0,0
"IN, Jackson",2018,18071,Non-human activity,0,0,0
"IN, Jasper",2018,18073,Non-human activity,0,0,0
"IN, Jay",2018,18075,Non-human activity,0,0,0
"IN, Jefferson",2018,18077,Non-human activity,0,0,0
"IN, Jennings",2018,18079,Non-human activity,0,0,0
"IN, Johnson",2018,18081,Non-human activity,0,0,0
"IN, Knox",2018,18083,Non-human activity,0,0,0
"IN, Kosciusko",2018,18085,Human infections and non-human activity,2,1,1
"IN, La Grange",2018,18087,Non-human activity,0,0,0
"IN, Lake",2018,18089,Human infections and non-human activity,4,4,2
"IN, La Porte",2018,18091,Human infections and non-human activity,1,0,0
"IN, Lawrence",2018,18093,Human infections and non-human activity,0,0,1
"IN, Madison",2018,18095,Non-human activity,0,0,0
"IN, Marion",2018,18097,Human infections and non-human activity,2,2,0
"IN, Marshall",2018,18099,Non-human activity,0,0,0
"IN, Miami",2018,18103,Non-human activity,0,0,0
"IN, Monroe",2018,18105,Non-human activity,0,0,0
"IN, Montgomery",2018,18107,Non-human activity,0,0,0
"IN, Morgan",2018,18109,Non-human activity,0,0,0
"IN, Newton",2018,18111,Non-human activity,0,0,0
"IN, Noble",2018,18113,Non-human activity,0,0,0
"IN, Ohio",2018,18115,Non-human activity,0,0,0
"IN, Orange",2018,18117,Non-human activity,0,0,0
"IN, Owen",2018,18119,Non-human activity,0,0,0
"IN, Parke",2018,18121,Non-human activity,0,0,0
"IN, Pike",2018,18125,Non-human activity,0,0,0
"IN, Porter",2018,18127,Human infections and non-human activity,1,0,2
"IN, Posey",2018,18129,Non-human activity,0,0,0
"IN, Pulaski",2018,18131,Non-human activity,0,0,0
"IN, Putnam",2018,18133,Non-human activity,0,0,0
"IN, Ripley",2018,18137,Non-human activity,0,0,0
"IN, Rush",2018,18139,Non-human activity,0,0,0
"IN, St Joseph",2018,18141,Non-human activity,0,0,0
"IN, Scott",2018,18143,Non-human activity,0,0,0
"IN, Shelby",2018,18145,Non-human activity,0,0,0
"IN, Spencer",2018,18147,Non-human activity,0,0,0
"IN, Starke",2018,18149,Non-human activity,0,0,0
"IN, Steuben",2018,18151,Non-human activity,0,0,0
"IN, Sullivan",2018,18153,Non-human activity,0,0,0
"IN, Switzerland",2018,18155,Non-human activity,0,0,0
"IN, Tippecanoe",2018,18157,Non-human activity,0,0,0
"IN, Tipton",2018,18159,Non-human activity,0,0,0
"IN, Union",2018,18161,Non-human activity,0,0,0
"IN, Vanderburgh",2018,18163,Human infections and non-human activity,4,4,0
"IN, Vermillion",2018,18165,Non-human activity,0,0,0
"IN, Vigo",2018,18167,Non-human activity,0,0,0
"IN, Wabash",2018,18169,Non-human activity,0,0,0
"IN, Warren",2018,18171,Non-human activity,0,0,0
"IN, Warrick",2018,18173,Non-human activity,0,0,0
"IN, Washington",2018,18175,Non-human activity,0,0,0
"IN, Wayne",2018,18177,Non-human activity,0,0,0
"IN, Wells",2018,18179,Human infections and non-human activity,1,1,0
"IN, White",2018,18181,Human infections and non-human activity,1,0,0
"IN, Whitley",2018,18183,Human infections and non-human activity,1,1,0
"IA, Adams",2018,19003,Human infections,1,1,0
"IA, Audubon",2018,19009,Human infections,1,0,0
"IA, Black Hawk",2018,19013,Non-human activity,0,0,0
"IA, Boone",2018,19015,Human infections,1,1,0
"IA, Bremer",2018,19017,Human infections and non-human activity,3,1,0
"IA, Buchanan",2018,19019,Non-human activity,0,0,0
"IA, Butler",2018,19023,Human infections and non-human activity,1,1,0
"IA, Calhoun",2018,19025,Human infections,2,2,0
"IA, Chickasaw",2018,19037,Human infections,1,1,0
"IA, Clarke",2018,19039,Human infections,1,0,0
"IA, Clay",2018,19041,Non-human activity,0,0,0
"IA, Clinton",2018,19045,Non-human activity,0,0,0
"IA, Des Moines",2018,19057,Human infections,2,2,0
"IA, Dubuque",2018,19061,Human infections,0,0,1
"IA, Emmet",2018,19063,Human infections,1,1,0
"IA, Fayette",2018,19065,Human infections,1,0,0
"IA, Floyd",2018,19067,Human infections,1,1,0
"IA, Franklin",2018,19069,Human infections,1,1,0
"IA, Greene",2018,19073,Human infections,1,0,0
"IA, Harrison",2018,19085,Human infections,3,1,0
"IA, Henry",2018,19087,Human infections,1,1,0
"IA, Howard",2018,19089,Non-human activity,0,0,0
"IA, Humboldt",2018,19091,Human infections,2,1,0
"IA, Ida",2018,19093,Human infections,1,0,0
"IA, Jasper",2018,19099,Human infections,1,1,0
"IA, Johnson",2018,19103,Human infections,2,2,0
"IA, Kossuth",2018,19109,Human infections,1,1,0
"IA, Lyon",2018,19119,Human infections,8,3,0
"IA, Mahaska",2018,19123,Human infections and non-human activity,0,0,1
"IA, Marion",2018,19125,Human infections,1,1,0
"IA, Marshall",2018,19127,Non-human activity,0,0,0
"IA, Mills",2018,19129,Human infections,3,1,0
"IA, Mitchell",2018,19131,Human infections and non-human activity,1,0,0
"IA, Monona",2018,19133,Human infections and non-human activity,1,0,0
"IA, Monroe",2018,19135,Human infections,1,1,0
"IA, Montgomery",2018,19137,Human infections,1,1,0
"IA, O Brien",2018,19141,Human infections,1,1,0
"IA, Page",2018,19145,Human infections,1,1,0
"IA, Palo Alto",2018,19147,Human infections,1,1,0
"IA, Plymouth",2018,19149,Human infections,2,0,0
"IA, Polk",2018,19153,Human infections and non-human activity,12,6,0
"IA, Pottawattamie",2018,19155,Human infections,12,9,2
"IA, Poweshiek",2018,19157,Human infections and non-human activity,1,0,0
"IA, Sac",2018,19161,Human infections and non-human activity,0,0,1
"IA, Scott",2018,19163,Human infections,1,1,0
"IA, Shelby",2018,19165,Human infections,1,1,0
"IA, Sioux",2018,19167,Human infections,9,6,1
"IA, Story",2018,19169,Human infections and non-human activity,4,2,1
"IA, Union",2018,19175,Non-human activity,0,0,0
"IA, Van Buren",2018,19177,Human infections and non-human activity,1,0,0
"IA, Wapello",2018,19179,Non-human activity,0,0,0
"IA, Warren",2018,19181,Human infections,3,2,0
"IA, Washington",2018,19183,Human infections,1,0,0
"IA, Wayne",2018,19185,Human infections,1,0,0
"IA, Woodbury",2018,19193,Human infections and non-human activity,8,3,1
"KS, Barton",2018,20009,Human infections,1,1,0
"KS, Brown",2018,20013,Human infections,0,0,1
"KS, Butler",2018,20015,Human infections and non-human activity,2,1,0
"KS, Clay",2018,20027,Human infections,1,0,0
"KS, Cowley",2018,20035,Human infections,1,0,0
"KS, Dickinson",2018,20041,Human infections,1,1,0
"KS, Doniphan",2018,20043,Human infections,0,0,1
"KS, Douglas",2018,20045,Human infections,3,1,0
"KS, Ellis",2018,20051,Human infections,1,0,0
"KS, Finney",2018,20055,Human infections,1,1,0
"KS, Ford",2018,20057,Human infections,2,2,0
"KS, Graham",2018,20065,Human infections,2,1,0
"KS, Gray",2018,20069,Human infections,1,1,1
"KS, Greeley",2018,20071,Human infections,2,1,0
"KS, Hamilton",2018,20075,Human infections,1,0,0
"KS, Harvey",2018,20079,Human infections,1,1,0
"KS, Jackson",2018,20085,Human infections,1,1,0
"KS, Johnson",2018,20091,Human infections,3,3,0
"KS, Kearny",2018,20093,Human infections,2,0,0
"KS, Lane",2018,20101,Human infections,1,0,0
"KS, Leavenworth",2018,20103,Non-human activity,0,0,0
"KS, Lyon",2018,20111,Non-human activity,0,0,0
"KS, Marion",2018,20115,Human infections and non-human activity,0,0,1
"KS, Marshall",2018,20117,Human infections,1,1,0
"KS, Meade",2018,20119,Human infections,2,1,0
"KS, Neosho",2018,20133,Non-human activity,0,0,0
"KS, Ness",2018,20135,Human infections,1,0,0
"KS, Norton",2018,20137,Human infections,1,0,0
"KS, Phillips",2018,20147,Human infections,1,0,0
"KS, Pottawatomie",2018,20149,Human infections,1,1,0
"KS, Pratt",2018,20151,Human infections,1,0,0
"KS, Rawlins",2018,20153,Human infections,2,0,0
"KS, Reno",2018,20155,Non-human activity,0,0,0
"KS, Republic",2018,20157,Human infections,1,1,0
"KS, Riley",2018,20161,Non-human activity,0,0,0
"KS, Saline",2018,20169,Human infections,2,2,0
"KS, Sedgwick",2018,20173,Human infections and non-human activity,2,1,0
"KS, Seward",2018,20175,Non-human activity,0,0,0
"KS, Shawnee",2018,20177,Human infections and non-human activity,1,1,0
"KS, Stafford",2018,20185,Human infections,2,0,0
"KS, Stevens",2018,20189,Human infections,1,0,0
"KS, Thomas",2018,20193,Non-human activity,0,0,0
"KS, Washington",2018,20201,Human infections,1,0,0
"KS, Wichita",2018,20203,Non-human activity,0,0,0
"KY, Barren",2018,21009,Non-human activity,0,0,0
"KY, Boyd",2018,21019,Human infections,1,0,0
"KY, Boyle",2018,21021,Non-human activity,0,0,0
"KY, Carlisle",2018,21039,Non-human activity,0,0,0
"KY, Daviess",2018,21059,Non-human activity,0,0,0
"KY, Fayette",2018,21067,Human infections and non-human activity,1,1,0
"KY, Hardin",2018,21093,Non-human activity,0,0,0
"KY, Harrison",2018,21097,Non-human activity,0,0,0
"KY, Hopkins",2018,21107,Human infections,1,1,0
"KY, Jackson",2018,21109,Non-human activity,0,0,0
"KY, Jefferson",2018,21111,Human infections and non-human activity,5,4,0
"KY, Kenton",2018,21117,Human infections and non-human activity,3,2,0
"KY, Lewis",2018,21135,Non-human activity,0,0,0
"KY, Logan",2018,21141,Non-human activity,0,0,0
"KY, Magoffin",2018,21153,Non-human activity,0,0,0
"KY, Mason",2018,21161,Human infections,1,1,0
"KY, Mercer",2018,21167,Non-human activity,0,0,0
"KY, Pendleton",2018,21191,Non-human activity,0,0,0
"KY, Pulaski",2018,21199,Non-human activity,0,0,0
"KY, Rockcastle",2018,21203,Non-human activity,0,0,0
"KY, Todd",2018,21219,Non-human activity,0,0,0
"KY, Woodford",2018,21239,Non-human activity,0,0,0
"LA, Acadia Parish",2018,22001,Non-human activity,0,0,0
"LA, Allen Parish",2018,22003,Non-human activity,0,0,0
"LA, Ascension Parish",2018,22005,Human infections and non-human activity,9,4,2
"LA, Assumption Parish",2018,22007,Non-human activity,0,0,0
"LA, Bossier Parish",2018,22015,Human infections and non-human activity,3,0,1
"LA, Caddo Parish",2018,22017,Human infections and non-human activity,7,4,3
"LA, Calcasieu Parish",2018,22019,Non-human activity,0,0,0
"LA, Cameron Parish",2018,22023,Non-human activity,0,0,0
"LA, Claiborne Parish",2018,22027,Human infections,1,1,0
"LA, De Soto Parish",2018,22031,Human infections,2,2,1
"LA, East Baton Rouge Parish",2018,22033,Human infections and non-human activity,14,8,3
"LA, Evangeline Parish",2018,22039,Human infections and non-human activity,1,1,0
"LA, Grant Parish",2018,22043,Human infections,1,1,0
"LA, Iberia Parish",2018,22045,Non-human activity,0,0,0
"LA, Iberville Parish",2018,22047,Human infections,2,2,0
"LA, Jefferson Parish",2018,22051,Human infections and non-human activity,2,2,0
"LA, Lafayette Parish",2018,22055,Human infections and non-human activity,2,2,0
"LA, Lafourche Parish",2018,22057,Human infections and non-human activity,3,3,0
"LA, Lincoln Parish",2018,22061,Non-human activity,0,0,0
"LA, Livingston Parish",2018,22063,Human infections,4,3,1
"LA, Morehouse Parish",2018,22067,Non-human activity,0,0,0
"LA, Orleans Parish",2018,22071,Human infections and non-human activity,3,2,0
