FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"DC, Washington",2021,11001,Human infections and non-human activity,6,4,0
"FL, Alachua",2021,12001,Non-human activity,0,0,0
"FL, Bay",2021,12005,Non-human activity,0,0,0
"FL, Charlotte",2021,12015,Non-human activity,0,0,0
"FL, Citrus",2021,12017,Non-human activity,0,0,0
"FL, Clay",2021,12019,Non-human activity,0,0,0
"FL, Collier",2021,12021,Human infections and non-human activity,4,4,0
"FL, Columbia",2021,12023,Human infections,0,0,1
"FL, Duval",2021,12031,Non-human activity,0,0,0
"FL, Escambia",2021,12033,Human infections,0,0,1
"FL, Glades",2021,12043,Non-human activity,0,0,0
"FL, Hendry",2021,12051,Non-human activity,0,0,0
"FL, Hillsborough",2021,12057,Non-human activity,0,0,0
"FL, Indian River",2021,12061,Non-human activity,0,0,0
"FL, Lee",2021,12071,Non-human activity,0,0,0
"FL, Manatee",2021,12081,Non-human activity,0,0,0
"FL, Martin",2021,12085,Non-human activity,0,0,0
"FL, Miami-Dade",2021,12086,Human infections,1,1,0
"FL, Nassau",2021,12089,Non-human activity,0,0,0
"FL, Palm Beach",2021,12099,Non-human activity,0,0,0
"FL, Pasco",2021,12101,Non-human activity,0,0,0
"FL, Pinellas",2021,12103,Non-human activity,0,0,0
"FL, Putnam",2021,12107,Non-human activity,0,0,0
"FL, St Johns",2021,12109,Non-human activity,0,0,0
"FL, St Lucie",2021,12111,Non-human activity,0,0,0
"FL, Sarasota",2021,12115,Non-human activity,0,0,0
"FL, Suwannee",2021,12121,Non-human activity,0,0,0
"FL, Volusia",2021,12127,Non-human activity,0,0,0
"FL, Walton",2021,12131,Non-human activity,0,0,0
"GA, Carroll",2021,13045,Human infections,0,0,1
"GA, Chatham",2021,13051,Non-human activity,0,0,0
"GA, Cobb",2021,13067,Human infections,1,0,0
"GA, De Kalb",2021,13089,Non-human activity,0,0,0
"GA, Fulton",2021,13121,Human infections and non-human activity,1,1,0
"GA, Glynn",2021,13127,Non-human activity,0,0,0
"GA, Houston",2021,13153,Human infections,1,1,0
"GA, Lowndes",2021,13185,Non-human activity,0,0,0
"GA, Mitchell",2021,13205,Non-human activity,0,0,0
"GA, Richmond",2021,13245,Human infections,1,1,0
"ID, Ada",2021,16001,Human infections and non-human activity,9,6,3
"ID, Adams",2021,16003,Human infections,1,1,0
"ID, Bear Lake",2021,16007,Non-human activity,0,0,0
"ID, Blaine",2021,16013,Non-human activity,0,0,0
"ID, Canyon",2021,16027,Human infections and non-human activity,2,2,1
"ID, Elmore",2021,16039,Non-human activity,0,0,0
"ID, Franklin",2021,16041,Non-human activity,0,0,0
"ID, Gem",2021,16045,Non-human activity,0,0,0
"ID, Gooding",2021,16047,Human infections and non-human activity,0,0,1
"ID, Lemhi",2021,16059,Human infections and non-human activity,1,1,0
"ID, Owyhee",2021,16073,Human infections,1,1,0
"ID, Payette",2021,16075,Non-human activity,0,0,0
"ID, Twin Falls",2021,16083,Non-human activity,0,0,0
"ID, Washington",2021,16087,Human infections and non-human activity,2,1,0
"IL, Adams",2021,17001,Non-human activity,0,0,0
"IL, Boone",2021,17007,Non-human activity,0,0,0
"IL, Bureau",2021,17011,Non-human activity,0,0,0
"IL, Carroll",2021,17015,Non-human activity,0,0,0
"IL, Champaign",2021,17019,Human infections and non-human activity,1,0,0
"IL, Clay",2021,17025,Non-human activity,0,0,0
"IL, Cook",2021,17031,Human infections and non-human activity,35,26,5
"IL, De Kalb",2021,17037,Human infections and non-human activity,1,1,0
"IL, Douglas",2021,17041,Non-human activity,0,0,0
"IL, Du Page",2021,17043,Human infections and non-human activity,12,8,1
"IL, Fayette",2021,17051,Non-human activity,0,0,0
"IL, Franklin",2021,17055,Human infections,1,1,0
"IL, Gallatin",2021,17059,Non-human activity,0,0,0
"IL, Greene",2021,17061,Non-human activity,0,0,0
"IL, Grundy",2021,17063,Non-human activity,0,0,0
"IL, Hancock",2021,17067,Non-human activity,0,0,0
"IL, Iroquois",2021,17075,Non-human activity,0,0,0
"IL, Jackson",2021,17077,Non-human activity,0,0,0
"IL, Johnson",2021,17087,Non-human activity,0,0,0
"IL, Kane",2021,17089,Human infections and non-human activity,2,2,1
"IL, Kankakee",2021,17091,Non-human activity,0,0,0
"IL, Kendall",2021,17093,Human infections and non-human activity,1,1,0
"IL, Knox",2021,17095,Non-human activity,0,0,0
"IL, Lake",2021,17097,Human infections and non-human activity,5,4,1
"IL, La Salle",2021,17099,Non-human activity,0,0,0
"IL, Livingston",2021,17105,Non-human activity,0,0,0
"IL, Logan",2021,17107,Non-human activity,0,0,0
"IL, Mcdonough",2021,17109,Non-human activity,0,0,0
"IL, Mchenry",2021,17111,Non-human activity,0,0,0
"IL, Mclean",2021,17113,Non-human activity,0,0,0
"IL, Macon",2021,17115,Non-human activity,0,0,0
"IL, Macoupin",2021,17117,Non-human activity,0,0,0
"IL, Madison",2021,17119,Non-human activity,0,0,0
"IL, Massac",2021,17127,Non-human activity,0,0,0
"IL, Mercer",2021,17131,Non-human activity,0,0,0
"IL, Montgomery",2021,17135,Non-human activity,0,0,0
"IL, Moultrie",2021,17139,Non-human activity,0,0,0
"IL, Peoria",2021,17143,Human infections,1,1,0
"IL, Pope",2021,17151,Non-human activity,0,0,0
"IL, Richland",2021,17159,Non-human activity,0,0,0
"IL, St Clair",2021,17163,Non-human activity,0,0,0
"IL, Sangamon",2021,17167,Non-human activity,0,0,0
"IL, Tazewell",2021,17179,Non-human activity,0,0,0
"IL, Vermilion",2021,17183,Non-human activity,0,0,0
"IL, Washington",2021,17189,Non-human activity,0,0,0
"IL, Will",2021,17197,Human infections and non-human activity,4,4,0
"IL, Williamson",2021,17199,Human infections,1,1,0
"IL, Winnebago",2021,17201,Non-human activity,0,0,0
"IN, Adams",2021,18001,Non-human activity,0,0,0
"IN, Allen",2021,18003,Human infections and non-human activity,1,1,0
"IN, Bartholomew",2021,18005,Non-human activity,0,0,0
"IN, Benton",2021,18007,Non-human activity,0,0,0
"IN, Carroll",2021,18015,Non-human activity,0,0,0
"IN, Clark",2021,18019,Human infections and non-human activity,1,1,0
"IN, Clay",2021,18021,Human infections and non-human activity,1,1,0
"IN, Daviess",2021,18027,Non-human activity,0,0,0
"IN, Delaware",2021,18035,Non-human activity,0,0,0
"IN, Dubois",2021,18037,Human infections and non-human activity,1,0,0
"IN, Elkhart",2021,18039,Human infections and non-human activity,2,1,1
"IN, Floyd",2021,18043,Non-human activity,0,0,0
"IN, Gibson",2021,18051,Non-human activity,0,0,0
"IN, Hamilton",2021,18057,Non-human activity,0,0,0
"IN, Hancock",2021,18059,Human infections,1,0,0
"IN, Harrison",2021,18061,Non-human activity,0,0,0
"IN, Howard",2021,18067,Human infections and non-human activity,1,1,0
"IN, Jay",2021,18075,Non-human activity,0,0,0
"IN, Jennings",2021,18079,Non-human activity,0,0,0
"IN, Knox",2021,18083,Non-human activity,0,0,0
"IN, Lake",2021,18089,Human infections and non-human activity,1,1,0
"IN, La Porte",2021,18091,Non-human activity,0,0,0
"IN, Lawrence",2021,18093,Non-human activity,0,0,0
"IN, Madison",2021,18095,Non-human activity,0,0,0
"IN, Marion",2021,18097,Non-human activity,0,0,0
"IN, Marshall",2021,18099,Non-human activity,0,0,0
"IN, Martin",2021,18101,Non-human activity,0,0,0
"IN, Miami",2021,18103,Non-human activity,0,0,0
"IN, Monroe",2021,18105,Non-human activity,0,0,0
"IN, Morgan",2021,18109,Human infections,1,1,0
"IN, Newton",2021,18111,Non-human activity,0,0,0
"IN, Noble",2021,18113,Non-human activity,0,0,0
"IN, Orange",2021,18117,Non-human activity,0,0,0
"IN, Owen",2021,18119,Non-human activity,0,0,0
"IN, Perry",2021,18123,Non-human activity,0,0,0
"IN, Pike",2021,18125,Non-human activity,0,0,0
"IN, Porter",2021,18127,Human infections,3,3,0
"IN, Posey",2021,18129,Non-human activity,0,0,0
"IN, Putnam",2021,18133,Non-human activity,0,0,0
"IN, Ripley",2021,18137,Non-human activity,0,0,0
"IN, St Joseph",2021,18141,Human infections and non-human activity,1,1,0
"IN, Scott",2021,18143,Non-human activity,0,0,0
"IN, Shelby",2021,18145,Non-human activity,0,0,0
"IN, Spencer",2021,18147,Non-human activity,0,0,0
"IN, Steuben",2021,18151,Non-human activity,0,0,0
"IN, Sullivan",2021,18153,Non-human activity,0,0,0
"IN, Tippecanoe",2021,18157,Non-human activity,0,0,0
"IN, Vanderburgh",2021,18163,Non-human activity,0,0,0
"IN, Vermillion",2021,18165,Non-human activity,0,0,0
"IN, Vigo",2021,18167,Non-human activity,0,0,0
"IN, Warrick",2021,18173,Non-human activity,0,0,0
"IN, Wells",2021,18179,Non-human activity,0,0,0
"IN, White",2021,18181,Non-human activity,0,0,0
"IA, Black Hawk",2021,19013,Non-human activity,0,0,0
"IA, Howard",2021,19089,Non-human activity,0,0,0
"IA, Johnson",2021,19103,Human infections and non-human activity,1,1,0
"IA, Montgomery",2021,19137,Human infections,2,2,0
"IA, O Brien",2021,19141,Non-human activity,0,0,0
"IA, Polk",2021,19153,Human infections and non-human activity,0,0,3
"IA, Story",2021,19169,Human infections and non-human activity,1,0,0
"IA, Woodbury",2021,19193,Human infections,2,1,0
"KS, Butler",2021,20015,Human infections,0,0,1
"KS, Ellis",2021,20051,Human infections,2,2,0
"KS, Finney",2021,20055,Human infections,1,1,3
"KS, Ford",2021,20057,Human infections and non-human activity,2,1,0
"KS, Gray",2021,20069,Human infections,2,0,0
"KS, Haskell",2021,20081,Human infections,0,0,1
"KS, Johnson",2021,20091,Human infections and non-human activity,3,1,2
"KS, Kearny",2021,20093,Human infections,0,0,1
"KS, Kingman",2021,20095,Human infections,2,1,0
"KS, Leavenworth",2021,20103,Human infections,1,0,0
"KS, Mcpherson",2021,20113,Human infections,1,1,0
"KS, Rice",2021,20159,Human infections,1,1,0
"KS, Saline",2021,20169,Human infections,1,1,0
"KS, Sedgwick",2021,20173,Human infections,0,0,1
"KS, Shawnee",2021,20177,Human infections and non-human activity,0,0,2
"KS, Stevens",2021,20189,Human infections,0,0,1
"KS, Wyandotte",2021,20209,Human infections,1,1,0
"KY, Ballard",2021,21007,Non-human activity,0,0,0
"KY, Christian",2021,21047,Non-human activity,0,0,0
"KY, Graves",2021,21083,Non-human activity,0,0,0
"KY, Jefferson",2021,21111,Human infections,1,1,0
"KY, Logan",2021,21141,Human infections,1,1,0
"KY, Mccracken",2021,21145,Human infections,1,1,0
"KY, Monroe",2021,21171,Human infections,1,1,0
"KY, Todd",2021,21219,Non-human activity,0,0,0
"KY, Trigg",2021,21221,Non-human activity,0,0,0
"KY, Woodford",2021,21239,Non-human activity,0,0,0
"LA, Allen Parish",2021,22003,Non-human activity,0,0,0
"LA, Ascension Parish",2021,22005,Non-human activity,0,0,0
"LA, Beauregard Parish",2021,22011,Non-human activity,0,0,0
"LA, Bossier Parish",2021,22015,Human infections,1,1,0
"LA, Caddo Parish",2021,22017,Human infections and non-human activity,3,2,0
"LA, Calcasieu Parish",2021,22019,Human infections and non-human activity,1,1,0
"LA, De Soto Parish",2021,22031,Human infections,1,0,0
"LA, East Baton Rouge Parish",2021,22033,Human infections and non-human activity,5,5,0
"LA, Iberia Parish",2021,22045,Non-human activity,0,0,0
"LA, Jefferson Parish",2021,22051,Human infections and non-human activity,1,1,0
"LA, Lafayette Parish",2021,22055,Non-human activity,0,0,0
"LA, Lafourche Parish",2021,22057,Non-human activity,0,0,0
"LA, Lincoln Parish",2021,22061,Human infections and non-human activity,1,1,0
"LA, Livingston Parish",2021,22063,Human infections,3,2,0
"LA, Orleans Parish",2021,22071,Human infections and non-human activity,1,1,0
"LA, Ouachita Parish",2021,22073,Human infections and non-human activity,1,1,0
"LA, Pointe Coupee Parish",2021,22077,Non-human activity,0,0,0
"LA, Rapides Parish",2021,22079,Human infections,1,1,0
"LA, St Bernard Parish",2021,22087,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2021,22095,Non-human activity,0,0,0
"LA, St Martin Parish",2021,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2021,22101,Non-human activity,0,0,0
"LA, St Tammany Parish",2021,22103,Human infections and non-human activity,2,1,1
"LA, Tangipahoa Parish",2021,22105,Non-human activity,0,0,0
"LA, Terrebonne Parish",2021,22109,Non-human activity,0,0,0
"LA, Webster Parish",2021,22119,Human infections,1,0,0
"LA, West Baton Rouge Parish",2021,22121,Non-human activity,0,0,0
"ME, York",2021,23031,Human infections,0,0,1
"MD, Baltimore",2021,24005,Human infections,1,1,0
"MD, Cecil",2021,24015,Human infections,1,0,0
"MD, Montgomery",2021,24031,Human infections,2,2,0
"MD, Prince Georges",2021,24033,Human infections and non-human activity,2,2,0
"MD, Baltimore City",2021,24510,Human infections,2,2,0
"MA, Barnstable",2021,25001,Non-human activity,0,0,0
"MA, Berkshire",2021,25003,Non-human activity,0,0,0
"MA, Bristol",2021,25005,Human infections and non-human activity,1,1,0
"MA, Essex",2021,25009,Human infections and non-human activity,2,1,0
"MA, Franklin",2021,25011,Non-human activity,0,0,0
"MA, Hampden",2021,25013,Non-human activity,0,0,0
"MA, Hampshire",2021,25015,Non-human activity,0,0,0
"MA, Middlesex",2021,25017,Human infections and non-human activity,8,7,0
"MA, Norfolk",2021,25021,Non-human activity,0,0,0
"MA, Plymouth",2021,25023,Non-human activity,0,0,0
"MA, Suffolk",2021,25025,Non-human activity,0,0,0
"MA, Worcester",2021,25027,Non-human activity,0,0,0
"MI, Bay",2021,26017,Non-human activity,0,0,0
"MI, Berrien",2021,26021,Non-human activity,0,0,0
"MI, Calhoun",2021,26025,Human infections and non-human activity,1,1,0
"MI, Cass",2021,26027,Human infections and non-human activity,1,1,0
"MI, Charlevoix",2021,26029,Human infections,0,0,1
"MI, Dickinson",2021,26043,Non-human activity,0,0,0
"MI, Genesee",2021,26049,Human infections and non-human activity,1,1,0
"MI, Huron",2021,26063,Non-human activity,0,0,0
"MI, Ingham",2021,26065,Human infections and non-human activity,1,0,1
"MI, Iron",2021,26071,Non-human activity,0,0,0
"MI, Jackson",2021,26075,Non-human activity,0,0,0
"MI, Kalamazoo",2021,26077,Non-human activity,0,0,0
"MI, Kent",2021,26081,Human infections and non-human activity,1,1,0
"MI, Keweenaw",2021,26083,Human infections and non-human activity,1,1,0
"MI, Lenawee",2021,26091,Non-human activity,0,0,0
"MI, Livingston",2021,26093,Non-human activity,0,0,0
"MI, Luce",2021,26095,Non-human activity,0,0,0
"MI, Macomb",2021,26099,Human infections and non-human activity,14,10,1
"MI, Marquette",2021,26103,Non-human activity,0,0,0
"MI, Midland",2021,26111,Non-human activity,0,0,0
"MI, Monroe",2021,26115,Human infections and non-human activity,1,1,1
"MI, Montcalm",2021,26117,Non-human activity,0,0,0
"MI, Muskegon",2021,26121,Human infections and non-human activity,1,1,0
"MI, Newaygo",2021,26123,Human infections and non-human activity,1,1,0
"MI, Oakland",2021,26125,Human infections and non-human activity,12,9,1
"MI, Ottawa",2021,26139,Non-human activity,0,0,0
"MI, Saginaw",2021,26145,Non-human activity,0,0,0
"MI, St Clair",2021,26147,Human infections,1,1,0
"MI, Sanilac",2021,26151,Non-human activity,0,0,0
"MI, Tuscola",2021,26157,Non-human activity,0,0,0
"MI, Van Buren",2021,26159,Non-human activity,0,0,0
"MI, Wayne",2021,26163,Human infections and non-human activity,11,10,2
"MN, Anoka",2021,27003,Human infections and non-human activity,4,4,0
"MN, Benton",2021,27009,Non-human activity,0,0,0
"MN, Carver",2021,27019,Human infections,1,1,0
"MN, Clay",2021,27027,Human infections,1,0,1
"MN, Crow Wing",2021,27035,Non-human activity,0,0,0
"MN, Dakota",2021,27037,Human infections and non-human activity,5,4,0
"MN, Freeborn",2021,27047,Non-human activity,0,0,0
"MN, Hennepin",2021,27053,Human infections and non-human activity,13,9,5
"MN, Lyon",2021,27083,Human infections,0,0,2
"MN, Mcleod",2021,27085,Human infections,1,1,0
"MN, Murray",2021,27101,Human infections,1,0,0
"MN, Polk",2021,27119,Human infections,1,0,0
"MN, Ramsey",2021,27123,Human infections and non-human activity,4,4,2
"MN, Redwood",2021,27127,Human infections,0,0,2
"MN, Roseau",2021,27135,Human infections,1,1,0
"MN, Scott",2021,27139,Human infections and non-human activity,0,0,1
"MN, Stearns",2021,27145,Human infections,0,0,1
"MN, Stevens",2021,27149,Human infections,0,0,1
"MN, Traverse",2021,27155,Human infections,0,0,1
"MN, Wadena",2021,27159,Non-human activity,0,0,0
"MN, Waseca",2021,27161,Human infections,1,0,0
"MN, Washington",2021,27163,Human infections and non-human activity,1,1,0
"MN, Wilkin",2021,27167,Human infections,1,1,0
"MN, Wright",2021,27171,Human infections,1,1,1
"MS, Harrison",2021,28047,Non-human activity,0,0,0
"MS, Hinds",2021,28049,Human infections and non-human activity,3,2,0
"MS, Holmes",2021,28051,Human infections,1,0,0
"MS, Jackson",2021,28059,Non-human activity,0,0,0
"MS, Lincoln",2021,28085,Non-human activity,0,0,0
"MS, Madison",2021,28089,Non-human activity,0,0,0
"MS, Noxubee",2021,28103,Human infections,1,1,0
"MS, Pearl River",2021,28109,Human infections,1,1,0
"MS, Rankin",2021,28121,Non-human activity,0,0,0
"MS, Warren",2021,28149,Human infections,1,0,0
"MS, Washington",2021,28151,Non-human activity,0,0,0
"MS, Yazoo",2021,28163,Human infections,1,1,0
"MO, Boone",2021,29019,Human infections,1,1,0
"MO, Cass",2021,29037,Human infections,1,1,0
"MO, Dunklin",2021,29069,Non-human activity,0,0,0
"MO, Jackson",2021,29095,Human infections,3,2,0
"MO, Jefferson",2021,29099,Non-human activity,0,0,0
"MO, Laclede",2021,29105,Human infections,1,1,0
"MO, Macon",2021,29121,Non-human activity,0,0,0
"MO, Moniteau",2021,29135,Non-human activity,0,0,0
"MO, St Charles",2021,29183,Human infections and non-human activity,1,1,0
"MO, St Louis",2021,29189,Human infections and non-human activity,2,2,0
"MO, St Louis City",2021,29510,Human infections,3,3,0
"MT, Blaine",2021,30005,Non-human activity,0,0,0
"MT, Gallatin",2021,30031,Non-human activity,0,0,0
"MT, Lewis And Clark",2021,30049,Human infections,1,1,0
"MT, Mccone",2021,30055,Non-human activity,0,0,0
"MT, Phillips",2021,30071,Non-human activity,0,0,0
"MT, Prairie",2021,30079,Non-human activity,0,0,0
"MT, Richland",2021,30083,Human infections and non-human activity,1,1,0
"MT, Rosebud",2021,30087,Non-human activity,0,0,0
"MT, Sheridan",2021,30091,Non-human activity,0,0,0
"NE, Adams",2021,31001,Human infections and non-human activity,3,1,1
"NE, Arthur",2021,31005,Non-human activity,0,0,0
"NE, Boone",2021,31011,Human infections,2,0,1
"NE, Box Butte",2021,31013,Non-human activity,0,0,0
"NE, Brown",2021,31017,Non-human activity,0,0,0
"NE, Buffalo",2021,31019,Human infections,1,1,0
"NE, Butler",2021,31023,Human infections,3,2,1
"NE, Cherry",2021,31031,Non-human activity,0,0,0
"NE, Cheyenne",2021,31033,Human infections,1,1,0
"NE, Cuming",2021,31039,Human infections,3,2,1
"NE, Custer",2021,31041,Human infections,2,2,0
"NE, Dawson",2021,31047,Human infections and non-human activity,1,0,0
"NE, Dodge",2021,31053,Human infections and non-human activity,5,4,0
"NE, Douglas",2021,31055,Human infections and non-human activity,19,16,2
"NE, Dundy",2021,31057,Human infections,0,0,1
"NE, Fillmore",2021,31059,Human infections,1,1,0
"NE, Garfield",2021,31071,Human infections,1,1,0
"NE, Grant",2021,31075,Non-human activity,0,0,0
"NE, Hall",2021,31079,Human infections and non-human activity,11,10,0
"NE, Hamilton",2021,31081,Human infections,5,1,0
"NE, Hayes",2021,31085,Human infections,1,0,0
"NE, Hitchcock",2021,31087,Human infections,0,0,1
"NE, Holt",2021,31089,Human infections and non-human activity,1,0,0
"NE, Howard",2021,31093,Human infections,2,2,1
"NE, Keith",2021,31101,Human infections,3,2,0
"NE, Knox",2021,31107,Human infections,1,0,0
"NE, Lancaster",2021,31109,Human infections,10,9,2
"NE, Lincoln",2021,31111,Human infections and non-human activity,1,0,1
"NE, Madison",2021,31119,Non-human activity,0,0,0
"NE, Merrick",2021,31121,Human infections,3,2,0
"NE, Morrill",2021,31123,Human infections,2,2,0
"NE, Nance",2021,31125,Human infections,0,0,1
"NE, Otoe",2021,31131,Human infections,0,0,1
"NE, Perkins",2021,31135,Human infections,2,1,0
"NE, Platte",2021,31141,Human infections,1,0,1
"NE, Polk",2021,31143,Human infections,1,1,0
"NE, Red Willow",2021,31145,Human infections,1,0,0
"NE, Saline",2021,31151,Human infections,1,0,1
"NE, Sarpy",2021,31153,Human infections and non-human activity,5,2,0
"NE, Saunders",2021,31155,Human infections,2,1,0
"NE, Scotts Bluff",2021,31157,Human infections and non-human activity,6,1,0
"NE, Seward",2021,31159,Human infections,1,0,1
"NE, Sheridan",2021,31161,Non-human activity,0,0,0
"NE, Thayer",2021,31169,Human infections,0,0,1
"NE, Valley",2021,31175,Human infections,1,0,0
"NE, Washington",2021,31177,Human infections,2,2,0
"NE, Wayne",2021,31179,Non-human activity,0,0,0
"NE, York",2021,31185,Human infections,2,2,0
"NV, Clark",2021,32003,Non-human activity,0,0,0
"NV, Lyon",2021,32019,Human infections,1,1,0
"NH, Hillsborough",2021,33011,Non-human activity,0,0,0
"NH, Rockingham",2021,33015,Human infections and non-human activity,1,1,0
"NJ, Atlantic",2021,34001,Human infections and non-human activity,1,1,0
"NJ, Bergen",2021,34003,Human infections and non-human activity,4,3,0
